# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 922872934 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,alpha
-352163,0.857191,0.27648,3,7,0,352179,-3.08769,-2.52385,0.030496,-0.0589973,-0.0141302,-0.016967,-0.0318066,0.00144398,-0.0529292,0.0642104,0.00120145,0.0183479,-0.00606906,0.00157586,-0.0168467,0.032858,-0.0331379,0.00396699,-0.00849338,-0.0274648,-0.028904,1.35657
-352160,0.962588,0.27648,3,7,0,352172,-3.09036,-2.52326,0.0304916,-0.0573826,-0.0168824,-0.0162215,-0.0288678,0.000937835,-0.0536045,0.0640636,0.00148259,0.0188482,-0.00577517,0.00204553,-0.0135607,0.0314347,-0.0359336,0.0043432,-0.00699173,-0.0276629,-0.0285122,1.35651
-352156,1,0.27648,4,15,0,352166,-3.07883,-2.5134,0.0302819,-0.0593526,-0.0112646,-0.0106076,-0.0244405,0.00315152,-0.0559735,0.0649089,-0.0103601,0.0191686,0.0014665,0.0152901,-0.0127012,0.0268285,-0.0391101,0.00508286,-0.00764939,-0.0249142,-0.0295504,1.35367
-352161,0.895675,0.27648,3,7,0,352165,-3.08139,-2.50834,0.0301527,-0.0583266,-0.0132204,-0.00664405,-0.0269269,0.000636685,-0.055271,0.0699001,-0.0118841,0.0201045,-0.00283114,0.0152337,-0.0105658,0.0274082,-0.0380492,0.00624343,-0.00869578,-0.0272863,-0.0285049,1.35192
-352160,0.952684,0.27648,4,15,0,352170,-3.08013,-2.52012,0.0303602,-0.0541895,-0.0226315,-0.0158628,-0.0320106,-0.00266585,-0.0567703,0.0584978,0.00332936,0.0177731,0.0117275,0.0112677,-0.0118891,0.0231797,-0.037937,-0.00677089,-0.00562975,-0.0251813,-0.0207495,1.35473
-352157,0.925083,0.27648,3,7,0,352166,-3.08044,-2.51552,0.0304028,-0.0554365,-0.0232828,-0.0134543,-0.0319913,-0.00332367,-0.0579284,0.0580875,0.000398139,0.0172602,0.0100966,0.0113862,-0.0117126,0.02406,-0.03804,-0.00522674,-0.0073827,-0.0252898,-0.0210767,1.35531
-352160,0.821383,0.27648,4,15,0,352169,-3.08681,-2.52672,0.030639,-0.0651939,-0.0143716,-0.0163393,-0.0263536,-0.00428456,-0.0473095,0.0584484,-0.00108745,0.0171544,0.0124047,0.0131614,-0.00786495,0.031989,-0.0356028,-0.00592173,-0.00855451,-0.0203561,-0.0280929,1.35851
-352160,0.925498,0.27648,4,15,0,352172,-3.08383,-2.52375,0.0304275,-0.0574371,-0.01643,-0.0104934,-0.0335362,0.00527655,-0.0643599,0.0617597,-0.00361989,0.0199692,-0.00894751,0.0123993,-0.00998,0.0205905,-0.0368454,0.00415516,-0.00797975,-0.0242105,-0.0236926,1.35564
-352161,0.809149,0.27648,4,15,0,352172,-3.08038,-2.51299,0.0303264,-0.0624561,-0.0148695,-0.0138896,-0.0246294,-0.00577201,-0.044937,0.0609209,-0.00434624,0.016312,0.0151829,0.0113089,-0.00889473,0.0335502,-0.03797,-0.00432593,-0.00798206,-0.0188366,-0.0284254,1.35427
-352159,0.982384,0.27648,4,15,0,352169,-3.07761,-2.51149,0.030219,-0.0562656,-0.0164692,-0.0109735,-0.0341146,0.00536248,-0.0628829,0.0619728,-0.00304423,0.0201948,-0.00972101,0.0100005,-0.0111457,0.0236361,-0.0390795,0.00279912,-0.00660393,-0.0247389,-0.0231441,1.35282
-352160,0.771995,0.27648,4,15,0,352170,-3.07058,-2.51272,0.0301571,-0.0591134,-0.0114719,-0.0137892,-0.0341564,0.00419707,-0.0477337,0.0615906,-0.00284222,0.0152003,-0.00942264,0.0105434,-0.011059,0.0245538,-0.0347899,-0.00359696,-0.00833205,-0.021282,-0.0177644,1.35198
-352159,0.901502,0.27648,4,15,0,352172,-3.07857,-2.52195,0.03041,-0.0614425,-0.0169592,-0.0132029,-0.0254404,-0.00483037,-0.0564619,0.0578382,-0.00369094,0.0203589,0.015597,0.0117018,-0.0071227,0.0279881,-0.0375559,0.00195181,-0.00812532,-0.0230589,-0.0333778,1.35541
-352163,0.929441,0.27648,4,15,0,352172,-3.08775,-2.51456,0.0304431,-0.0560971,-0.00702293,-0.0143914,-0.0320763,0.00167475,-0.0607993,0.0630224,0.00898513,0.0279509,0.0060736,0.01171,-0.00956549,0.0224207,-0.0370788,0.00276456,-0.00826976,-0.028248,-0.0214019,1.35585
-352163,0.99178,0.27648,4,15,0,352173,-3.07343,-2.51175,0.0302569,-0.0674192,-0.0196549,-0.00612568,-0.028086,-0.00280728,-0.0523629,0.0607532,-0.00645677,0.00251199,-0.00391439,0.005836,-0.0126153,0.0269107,-0.0318191,0.00332103,-0.0101921,-0.0228476,-0.0252208,1.35333
-352157,0.993129,0.27648,3,15,0,352171,-3.0925,-2.5235,0.0306799,-0.0613132,-0.0163079,-0.0134728,-0.0268795,-0.00652123,-0.0544645,0.0550893,-0.00550217,0.028676,0.00218212,0.00745868,-0.0115209,0.0268364,-0.0384968,-0.00196096,-0.00881656,-0.0216372,-0.0258499,1.35907
-352157,0.979774,0.27648,4,15,0,352165,-3.07816,-2.51838,0.0304144,-0.0529083,-0.0176441,-0.0075422,-0.0345441,0.000554011,-0.0466495,0.0689927,0.000282003,0.0118305,0.00167942,0.0123005,-0.00683274,0.0276012,-0.034243,0.00144156,-0.00787124,-0.0227765,-0.0270886,1.35546
-352156,0.909877,0.27648,3,7,0,352169,-3.07987,-2.51924,0.0304182,-0.0548691,-0.0184194,-0.00821654,-0.0323593,-0.00225378,-0.0493751,0.0649277,-0.000955147,0.0122613,0.00175654,0.012322,-0.00638975,0.0279502,-0.0317668,0.00241992,-0.0106187,-0.0226412,-0.0249538,1.35552
-352159,0.927863,0.27648,4,15,0,352165,-3.08244,-2.52334,0.030505,-0.0655119,-0.0095263,-0.0162527,-0.0246218,0.000630409,-0.0610873,0.05621,-0.0103093,0.0240804,0.00340024,0.0134363,-0.011529,0.0292097,-0.03778,-0.0035747,-0.0121129,-0.0178983,-0.0256475,1.35669
-352161,0.82837,0.27648,4,15,0,352171,-3.08312,-2.52706,0.0304565,-0.0650248,-0.00916516,-0.0182142,-0.0286171,-0.000767106,-0.0585212,0.0552952,-0.0118984,0.0247064,0.00404498,0.0147237,-0.0112912,0.026951,-0.0361709,-0.00290885,-0.0130875,-0.0171059,-0.0255352,1.35604
-352161,0.861666,0.27648,4,15,0,352174,-3.07342,-2.51852,0.0302561,-0.053893,-0.0210337,-0.00657797,-0.0311325,0.000454563,-0.0533993,0.0694225,0.00268121,0.0120411,0.00168309,0.00901862,-0.00755696,0.0263528,-0.0335635,0.00162831,-0.00130361,-0.0296392,-0.026668,1.35332
-352161,0.981608,0.27648,4,15,0,352173,-3.08207,-2.50887,0.0302954,-0.0576836,-0.0275311,-0.0137039,-0.0272257,-0.00232973,-0.0558692,0.0650959,0.0002927,0.0205145,0.00618794,0.0218584,-0.00661206,0.028066,-0.0349885,0.000555499,-0.00431747,-0.0286549,-0.024171,1.35385
-352166,0.817389,0.27648,4,15,0,352174,-3.09227,-2.51681,0.0303298,-0.0611167,-0.00874004,-0.00921431,-0.0343097,0.00277844,-0.0460717,0.0530848,-0.00811571,0.0150185,-0.00206451,0.00414746,-0.0127566,0.0193999,-0.03523,-0.00414629,-0.0125081,-0.0148114,-0.0237585,1.35432
-352166,0.964437,0.27648,4,15,0,352178,-3.08377,-2.51566,0.0304796,-0.058005,-0.0244407,-0.0163299,-0.0243855,-0.00194189,-0.0633999,0.0695374,0.00119214,0.0205551,0.00866788,0.0193171,-0.00600828,0.0319224,-0.0341155,0.00401551,-0.00542093,-0.0311107,-0.0273794,1.35635
-352159,0.950921,0.27648,3,15,0,352179,-3.0888,-2.51893,0.0305207,-0.062942,-0.0181227,-0.0147057,-0.0337544,-0.00164353,-0.0615876,0.0654428,-0.00837569,0.0191267,0.010202,0.0175507,-0.00848872,0.0269534,-0.0342823,0.00326005,-0.00556242,-0.0295078,-0.02681,1.35691
-352162,0.960592,0.27648,4,15,0,352169,-3.07112,-2.51348,0.0302222,-0.0590645,-0.0188904,-0.00836229,-0.0263379,-0.0101872,-0.0521121,0.0667142,-0.00345296,0.0259625,-0.00229974,0.0113281,-0.00878487,0.0260667,-0.0362789,-0.00235032,-0.0144407,-0.0126798,-0.0239686,1.35286
-352160,0.994402,0.27648,4,15,0,352170,-3.08799,-2.51902,0.0305062,-0.0567153,-0.00971494,-0.0143021,-0.027892,-0.00109914,-0.0571459,0.0555932,-0.00792842,0.00819098,0.00605981,0.0108648,-0.0144628,0.0290191,-0.0388258,0.00360491,-0.00638426,-0.0290756,-0.0289325,1.35671
-352158,1,0.27648,4,15,0,352164,-3.08452,-2.52076,0.0304535,-0.0606624,-0.0223811,-0.00905591,-0.0293081,0.000799931,-0.0528772,0.065834,-2.0934e-05,0.0246529,0.000564035,0.00818833,-0.00384802,0.0235052,-0.0335451,-0.00500442,-0.0101214,-0.0154371,-0.0225091,1.35599
-352160,0.821004,0.27648,4,15,0,352178,-3.07416,-2.50815,0.0300722,-0.0545666,-0.0145971,-0.0114422,-0.0236017,-0.00217159,-0.0527207,0.0596413,-0.00803458,0.012844,0.00628567,0.0176381,-0.0149093,0.0292226,-0.0385977,0.00364039,-0.00645705,-0.0290882,-0.0283078,1.35083
-352161,0.962237,0.27648,4,15,0,352170,-3.06942,-2.50975,0.0301312,-0.0562197,-0.00682766,-0.00554405,-0.0164247,0.00165203,-0.0540889,0.0587094,-0.000470445,0.0172875,0.00385243,0.0168336,-0.00703798,0.0250333,-0.0316684,-0.0014902,-0.00716828,-0.0197734,-0.0208383,1.35163
-352160,0.981793,0.27648,4,15,0,352170,-3.07725,-2.51612,0.0303059,-0.0579129,-0.0220041,-0.0217732,-0.0417568,-0.000862879,-0.0550175,0.0635756,-0.00538465,0.0223214,0.00394763,0.00729298,-0.0115546,0.0274304,-0.0405874,0.000650554,-0.00911628,-0.024674,-0.0304812,1.35399
-352167,0.833501,0.27648,4,15,0,352174,-3.08279,-2.51317,0.0303304,-0.0591192,-0.00644608,-0.00248493,-0.0167901,-0.00131446,-0.0587995,0.0489038,-0.00740469,0.0137133,0.000250167,0.00982943,-0.00493165,0.0228521,-0.0333457,-0.0073392,-0.00592418,-0.026692,-0.0251797,1.35433
-352166,1,0.27648,4,15,0,352176,-3.08421,-2.51442,0.0303382,-0.0599632,-0.0262469,-0.0215236,-0.0438503,0.000370519,-0.0504092,0.0690513,0.000756388,0.0223102,0.00589192,0.0127705,-0.011396,0.0306754,-0.0377101,0.00822237,-0.0101706,-0.0204399,-0.0275757,1.35443
-352163,0.753909,0.27648,4,15,0,352177,-3.08392,-2.51615,0.0303027,-0.0607772,-0.0153645,-0.00528314,-0.0158733,-0.00400752,-0.0522485,0.0523385,-0.00974859,0.0159059,0.00100024,0.00639453,-0.00829481,0.0321914,-0.0315961,-0.00449008,-0.00658414,-0.0263475,-0.0230316,1.35395
-352164,0.909602,0.27648,4,15,0,352179,-3.08808,-2.52195,0.0303992,-0.0667995,-0.0179658,-0.0117791,-0.0352636,0.0031681,-0.0451625,0.0697585,0.00376815,0.0248123,0.00454292,0.0188724,-0.0116954,0.0204161,-0.0382487,0.00187152,-0.0098869,-0.019137,-0.0310224,1.35526
-352165,0.874791,0.27648,4,15,0,352183,-3.09931,-2.5286,0.0309439,-0.0607569,-0.016071,-0.00989408,-0.02592,-0.00764868,-0.0590076,0.0528423,-0.00720495,0.0156412,0.00164657,0.00169703,-0.00633765,0.032683,-0.034132,-0.00335003,-0.00635985,-0.0254631,-0.0209389,1.36266
-352160,1,0.27648,4,15,0,352171,-3.06829,-2.50062,0.030068,-0.0644178,-0.0182239,-0.0145563,-0.0330147,0.00538887,-0.0537198,0.0642822,-0.000267289,0.00987342,0.0025978,0.0142891,-0.0108098,0.0314267,-0.0312986,-0.00216161,-0.00732465,-0.0239862,-0.0247015,1.35078
-352156,0.988112,0.27648,4,15,0,352169,-3.08609,-2.51914,0.0303799,-0.0555292,-0.0155045,-0.00870805,-0.025985,-0.00643886,-0.0567677,0.0610755,-0.00641315,0.0237587,0.00382988,0.00778468,-0.00638663,0.0208549,-0.0408039,0.000297984,-0.00912377,-0.0201934,-0.0256956,1.355
-352156,0.901196,0.27648,4,15,0,352166,-3.08908,-2.52084,0.0304905,-0.063666,-0.0168873,-0.0155881,-0.0327758,0.00590673,-0.0528623,0.0637159,-0.00117828,0.0119531,0.00209083,0.0166825,-0.00913773,0.0316002,-0.0359707,-0.00284977,-0.0103546,-0.0214434,-0.0267926,1.3565
-352157,0.931239,0.27648,4,15,0,352161,-3.08872,-2.51873,0.0305035,-0.0613657,-0.0161716,-0.011312,-0.0357647,0.00216454,-0.056389,0.0657703,0.00217599,0.0166184,-0.00112324,0.0165328,-0.00993378,0.0329394,-0.0342061,-0.00260926,-0.00854163,-0.0186451,-0.0287907,1.35667
-352157,0.871047,0.27648,4,15,0,352174,-3.08066,-2.51206,0.0302398,-0.057766,-0.0169955,-0.014395,-0.0233657,-0.00262869,-0.0581679,0.0607139,-0.0086592,0.0203695,0.00795523,0.00660557,-0.007891,0.0208121,-0.0358764,0.00415383,-0.00894554,-0.0257678,-0.0219952,1.3531
-352157,0.925086,0.27648,4,15,0,352165,-3.07762,-2.51337,0.0301755,-0.0604739,-0.0192672,-0.00790165,-0.0369174,0.00260949,-0.0500631,0.0597675,-0.000236428,0.0184241,0.00064494,0.0146312,-0.0104775,0.031783,-0.036418,-0.00568537,-0.00753755,-0.0185465,-0.0282798,1.35223
-352155,0.991334,0.27648,3,15,0,352162,-3.07534,-2.51713,0.0303452,-0.0533348,-0.0109797,-0.0140715,-0.0305182,0.0032804,-0.0532261,0.0607327,-0.00183793,0.0168334,0.00438866,0.0100776,-0.00961613,0.0239596,-0.03848,-0.00238249,-0.0101646,-0.0174888,-0.0229227,1.35453
-352164,0.903003,0.27648,4,15,0,352171,-3.07451,-2.50739,0.0301616,-0.0699382,-0.0223272,-0.0212291,-0.0220659,0.00310708,-0.0490395,0.0604677,-0.00287188,0.0253756,0.00779903,-0.00182373,-0.0110412,0.0253076,-0.0343802,0.00167529,-0.00553676,-0.0243672,-0.0274741,1.35204
-352166,0.812833,0.27648,4,15,0,352175,-3.06896,-2.50461,0.030011,-0.0473926,-0.0096468,-0.00273368,-0.0366706,-0.00246437,-0.0598327,0.061772,-0.00524019,0.0109103,-0.00325911,0.0241695,-0.00710888,0.0259335,-0.0383507,-0.00365348,-0.0105309,-0.0207429,-0.0218255,1.35001
-352167,0.970011,0.27648,3,15,0,352177,-3.07391,-2.5053,0.030048,-0.0488802,-0.0108073,-0.00235386,-0.0364191,-0.00258426,-0.0624414,0.059642,-0.00606654,0.0132262,-0.00537677,0.0253651,-0.0100496,0.0261563,-0.0388163,-0.00316987,-0.00975067,-0.0216594,-0.0204141,1.35051
-352164,0.715837,0.27648,4,15,0,352182,-3.08521,-2.52594,0.0303826,-0.0665485,-0.0234852,-0.0191977,-0.0245583,-0.00195953,-0.049247,0.058648,-0.00672056,0.0166105,0.00940154,0.00183799,-0.0121908,0.0253745,-0.0375704,0.00135778,-0.00626411,-0.0227397,-0.0324391,1.35503
-352163,0.995381,0.27648,4,15,0,352173,-3.08484,-2.52234,0.03035,-0.0654069,-0.0242706,-0.0188634,-0.0256374,-0.00334718,-0.0496978,0.0585027,-0.0110675,0.0166675,0.00922829,0.00356712,-0.0111865,0.0249291,-0.0396113,0.00183991,-0.00763032,-0.022228,-0.0337726,1.35459
-352160,1,0.27648,4,15,0,352168,-3.08511,-2.51775,0.0305242,-0.0622234,-0.0246137,-0.0144369,-0.0262618,-0.00109683,-0.052529,0.0579936,-0.00984483,0.0155867,0.00871901,0.00333298,-0.00859301,0.0241452,-0.0384675,0.00221236,-0.0135806,-0.0232194,-0.0313932,1.35695
-352160,0.996827,0.27648,4,15,0,352168,-3.0776,-2.51922,0.0302502,-0.0620862,-0.0195001,-0.0166873,-0.0269571,-0.00295597,-0.0573891,0.0516078,-0.00766649,0.0155251,0.00208519,0.00282163,-0.00159962,0.025376,-0.0384577,0.00257012,-0.0100931,-0.0230418,-0.0243137,1.35324
-352161,0.997891,0.27648,4,15,0,352168,-3.08533,-2.51609,0.0302831,-0.0594106,-0.0110948,-0.0110939,-0.0274453,0.00538299,-0.0554983,0.0695002,-0.00445862,0.0165263,0.0100801,0.0212966,-0.013609,0.0309546,-0.0360896,-0.00145409,-0.0108292,-0.0200784,-0.0309909,1.35369
-352158,0.998301,0.27648,4,15,0,352167,-3.08286,-2.51585,0.0303365,-0.0587588,-0.0196145,-0.0148748,-0.0304817,-0.00373736,-0.0559658,0.0543447,0.000224239,0.0174219,-0.00524536,0.00560498,-0.00534461,0.0215787,-0.0362637,0.000138496,-0.00554554,-0.0244547,-0.0201922,1.35441
-352158,0.884256,0.27648,4,15,0,352174,-3.08748,-2.51928,0.0304517,-0.0602975,-0.0140153,-0.00883247,-0.0312172,0.00298564,-0.0554801,0.0708111,-0.00746322,0.0195932,0.00957892,0.015818,-0.0111,0.0314353,-0.0334426,0.000244856,-0.0105811,-0.023584,-0.0323733,1.35597
-352157,0.838397,0.27648,4,15,0,352167,-3.08757,-2.51848,0.030575,-0.0590011,-0.017385,-0.0155579,-0.027494,-0.00317679,-0.0524171,0.0520728,0.000908935,0.0175238,-0.0034367,0.00921306,-0.00711587,0.0248134,-0.035122,-0.00145696,-0.00626117,-0.0194637,-0.0217977,1.35764
-352159,0.91595,0.27648,4,15,0,352166,-3.06873,-2.50778,0.0301654,-0.0615184,-0.0285565,-0.0133604,-0.030169,-0.00438153,-0.0537541,0.0617738,-0.00408478,0.0116066,-0.00438735,0.0129344,-0.0112104,0.0215139,-0.0339554,-0.000876344,-0.00542536,-0.0211856,-0.0253155,1.35209
-352156,0.984881,0.27648,4,15,0,352168,-3.0833,-2.51397,0.0304134,-0.0589645,-0.012738,-0.0138759,-0.0306307,0.00256288,-0.0575188,0.070658,0.00033709,0.0176583,0.00538898,0.00696055,-0.0129516,0.029233,-0.0369389,-0.00299562,-0.00771076,-0.025325,-0.0287058,1.35545
-352164,0.892399,0.27648,3,7,0,352168,-3.07994,-2.5199,0.0304864,-0.0559664,-0.0235933,-0.0064751,-0.0353947,0.00530412,-0.0550138,0.0596938,-0.00603516,0.0239366,-0.00141317,0.0207886,-0.00222208,0.027065,-0.0365515,0.00456,-0.00643831,-0.0150869,-0.0231809,1.35644
-352160,1,0.27648,3,7,0,352170,-3.07816,-2.52145,0.0303793,-0.0550253,-0.019121,-0.00371862,-0.0322095,0.00592819,-0.0569814,0.0605603,-0.00382532,0.0238477,0.00506623,0.019714,-0.0039341,0.0300112,-0.0383444,0.00195801,-0.0075768,-0.0180719,-0.0221394,1.35499
-352163,0.846812,0.27648,4,15,0,352175,-3.08335,-2.50643,0.0302318,-0.0596726,-0.0100171,-0.00692915,-0.025056,-0.00091423,-0.0571999,0.064348,-0.00425412,0.0154978,-0.0102854,0.0159853,-0.00678839,0.0228469,-0.0348763,0.00606447,-0.00394553,-0.02257,-0.0239115,1.35299
-352160,0.981324,0.27648,4,15,0,352174,-3.06484,-2.51015,0.0300154,-0.0652812,-0.0146264,-0.0121071,-0.0292167,0.00237649,-0.0488443,0.0629703,0.000984225,0.0176944,-0.00681098,0.0160365,-0.00734416,0.0327404,-0.0312821,0.00185351,-0.00931134,-0.0257773,-0.0265224,1.35007
-352159,0.994584,0.27648,4,15,0,352167,-3.0729,-2.51434,0.0302192,-0.0535266,-0.0185692,-0.0132026,-0.0278054,-0.000924825,-0.0626867,0.0606512,-0.0105382,0.0172478,0.0107602,0.00873451,-0.0107332,0.0198432,-0.0408538,-0.00248067,-0.00717056,-0.0186518,-0.0240463,1.35282
-352156,0.940755,0.27648,4,15,0,352165,-3.08021,-2.51756,0.0304297,-0.0591031,-0.0195065,-0.0109885,-0.0266406,-0.00134128,-0.0474656,0.0616032,0.00125839,0.0187641,0.00317499,0.0103108,-0.00982935,0.0235032,-0.0393398,0.00223387,-0.0103698,-0.0209334,-0.0323926,1.35567
-352159,0.651711,0.27648,3,15,0,352168,-3.08247,-2.52295,0.0303292,-0.0603866,-0.0205436,-0.00994287,-0.0253629,-0.00361375,-0.0484482,0.0628423,0.0011288,0.0158862,0.00249956,0.00979688,-0.00867518,0.0262532,-0.0396785,0.00158415,-0.0108016,-0.0199718,-0.0338713,1.35431
-352158,0.892777,0.27648,4,15,0,352172,-3.08436,-2.51806,0.0303336,-0.0653735,-0.0121428,-0.0143333,-0.0343991,0.00202098,-0.0616928,0.0634707,-0.00503766,0.0214053,0.00045578,0.00634197,-0.00921758,0.0264076,-0.0326206,-0.00313791,-0.00581219,-0.0245628,-0.0178702,1.35437
-352157,0.987054,0.27648,4,15,0,352164,-3.08225,-2.51443,0.0304147,-0.0544149,-0.0204725,-0.0106276,-0.0244129,-0.00228206,-0.0473368,0.0592121,-0.00280373,0.0140297,0.00482246,0.015889,-0.00933038,0.0250296,-0.0378764,0.00137621,-0.00857444,-0.0201938,-0.031874,1.35547
-352158,0.950298,0.27648,4,15,0,352167,-3.07532,-2.51285,0.0302409,-0.0674729,-0.0081527,-0.0124527,-0.0363657,0.00195536,-0.056647,0.0644497,-0.00299434,0.0207176,-0.0032405,0.0101562,-0.00916562,0.0274247,-0.0343089,-0.0024277,-0.00779387,-0.0243053,-0.0192374,1.35311
-352156,0.97968,0.27648,4,15,0,352163,-3.08331,-2.51391,0.0303266,-0.0487962,-0.0179657,-0.0169672,-0.0264663,-0.00500766,-0.0567857,0.0575711,-0.00191068,0.0144532,0.00424085,0.00933307,-0.00642601,0.0287454,-0.0357665,-0.00141972,-0.00870671,-0.0243197,-0.0293376,1.35427
-352158,0.943615,0.27648,4,15,0,352165,-3.07975,-2.51931,0.0303815,-0.0634098,-0.0215524,-0.0168969,-0.0296211,0.0045449,-0.0549671,0.0580714,-0.0101029,0.0156144,0.0115825,0.0128036,-0.010161,0.0288559,-0.0375451,0.0026894,-0.00432235,-0.02149,-0.019688,1.35502
-352158,0.949778,0.27648,4,15,0,352166,-3.07313,-2.51741,0.0302683,-0.0581305,-0.0110334,-0.00783325,-0.0285913,-0.00573051,-0.0541733,0.0644402,0.0016079,0.0219197,-0.00504013,0.00928927,-0.00828486,0.0240332,-0.0361037,-0.0017627,-0.0124638,-0.0237959,-0.0307027,1.35348
-352158,0.763224,0.27648,4,15,0,352166,-3.0796,-2.51776,0.0304004,-0.0597836,-0.0171473,-0.00823826,-0.0268871,0.00628568,-0.0498379,0.0572218,-0.0112137,0.0147821,0.0103421,0.0143409,-0.0131818,0.0249068,-0.0387444,0.00333648,-0.00745169,-0.0258758,-0.0265251,1.35527
-352157,0.748467,0.27648,4,15,0,352166,-3.08923,-2.51906,0.0305711,-0.054454,-0.0135838,-0.00995433,-0.0308812,-0.00634038,-0.0578429,0.0604424,0.00405756,0.0225042,0.00156476,0.00863382,-0.0107518,0.0275498,-0.0361066,-0.00362252,-0.00880688,-0.0176943,-0.0246051,1.35759
-352159,0.934924,0.27648,4,15,0,352167,-3.09472,-2.52391,0.0305376,-0.0548915,-0.019419,-0.0122425,-0.0285714,-0.00597156,-0.053056,0.0621688,-0.00496451,0.0220881,0.00144379,0.0137177,-0.00645346,0.0268616,-0.0326932,0.00549897,-0.00152833,-0.0185323,-0.0221008,1.35714
-352159,0.979484,0.27648,4,15,0,352167,-3.07829,-2.51729,0.0304435,-0.054594,-0.0164046,-0.00627967,-0.0281769,0.000336715,-0.0522701,0.0633312,0.0031156,0.0165645,-0.00271,0.018481,-0.0100345,0.0296021,-0.0349251,-0.00397689,-0.00685092,-0.0168115,-0.0299415,1.35586
-352160,0.858545,0.27648,4,15,0,352169,-3.08225,-2.5111,0.0303953,-0.0637585,-0.0177237,-0.0121445,-0.0404932,0.00372761,-0.0623883,0.0597534,-0.00647179,0.0111923,0.00710522,0.00930836,-0.0121575,0.0248931,-0.0331149,-0.000695344,-0.00741476,-0.0227188,-0.0290115,1.35521
-352161,0.902908,0.27648,4,15,0,352171,-3.08479,-2.51451,0.0302021,-0.0578263,-0.0148476,-0.0125995,-0.0183744,-0.00682106,-0.0464486,0.0627403,-0.00176134,0.0260682,-0.000354477,0.014026,-0.00695099,0.0265581,-0.0400655,0.000793936,-0.0112787,-0.0198593,-0.0228918,1.35259
-352163,0.981227,0.27648,4,15,0,352173,-3.07565,-2.51691,0.0301449,-0.0561383,-0.0177785,-0.0134925,-0.0353205,0.00430608,-0.0628256,0.0609507,-0.00868374,0.00779168,0.0115649,0.0183083,-0.0105439,0.0261479,-0.034357,-0.0046727,-0.00655546,-0.0262343,-0.0281213,1.35182
-352161,0.73332,0.27648,4,15,0,352175,-3.08431,-2.5167,0.0305187,-0.0567156,-0.021133,-0.0157626,-0.0320672,0.00333697,-0.0623982,0.0656828,-0.00279799,0.00978631,0.00831264,0.0150908,-0.0125674,0.0273938,-0.0362832,-0.000108469,-0.00271786,-0.0271593,-0.0186933,1.35688
-352160,1,0.27648,4,15,0,352168,-3.0878,-2.52083,0.0304007,-0.0624899,-0.00897437,-0.00808698,-0.0272096,-0.00380244,-0.0476158,0.0577581,-0.00429834,0.0266373,-0.00226474,0.00867901,-0.00573847,0.0231488,-0.0377942,0.00306701,-0.0101397,-0.0205394,-0.0323862,1.35528
-352164,0.961584,0.27648,3,15,0,352169,-3.08325,-2.52108,0.0305548,-0.0701865,-0.00695968,-0.00943803,-0.0244648,-0.00667166,-0.0475074,0.0575156,-0.00522827,0.023673,0.00496716,0.0122547,-0.00366256,0.0276562,-0.0375837,0.00519636,-0.00898847,-0.0194676,-0.0313472,1.35737
-352162,0.885397,0.27648,4,15,0,352174,-3.08274,-2.51351,0.030487,-0.0612719,-0.0233886,-0.00961836,-0.0257289,-0.000374816,-0.0483183,0.057902,0.000349192,0.0173329,0.00108228,0.01328,-0.0156371,0.0200079,-0.0388175,-0.00791697,-0.00516516,-0.0202304,-0.0246546,1.35645
-352159,0.959561,0.27648,4,15,0,352170,-3.08343,-2.51664,0.0303845,-0.0595498,-0.011443,-0.00891154,-0.031366,-0.00616252,-0.058337,0.0674658,-0.00975988,0.0208854,-0.000656145,0.00555292,-0.00321002,0.0296966,-0.0318011,0.0052269,-0.0106712,-0.0236821,-0.0258525,1.35506
