lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,alpha
# Adaptation terminated
# Step size = 0.270012
# Diagonal elements of inverse mass matrix:
# 0.000100163, 6.76743e-05, 6.93655e-05, 3.01255e-05, 3.4965e-05, 3.51349e-05, 3.56427e-05, 3.62159e-05, 3.00141e-05, 3.80831e-05, 3.42307e-05, 3.44508e-05, 3.47473e-05, 3.2651e-05, 2.37133e-05, 2.3712e-05, 2.10431e-05, 2.51543e-05, 2.33453e-05, 2.21661e-05, 2.6378e-05
-352159,0.928448,0.270012,4,15,0,352169,-3.08696,-2.52406,0.0304725,-0.0578709,-0.0166492,-0.0153489,-0.0228696,0.00165727,-0.0589178,0.0669635,-0.011413,0.0128392,-0.00187229,0.0161176,-0.00837973,0.0267719,-0.0343273,-0.00423181,-0.00614862,-0.0289781,-0.0268452,1.35625
-352162,0.933986,0.270012,4,15,0,352169,-3.08644,-2.52611,0.0306928,-0.063078,-0.0179285,-0.0139974,-0.037473,-0.0031354,-0.0522712,0.053787,0.00222751,0.0202926,0.00684241,0.00217586,-0.0107583,0.0257408,-0.0370198,0.00309758,-0.00971713,-0.0154862,-0.0244464,1.35924
-352167,0.666166,0.270012,4,15,0,352173,-3.07438,-2.51864,0.0300357,-0.0551882,-0.0150477,-0.0108285,-0.021181,0.00195364,-0.0572417,0.0696939,-0.0100159,0.0163123,-0.00141746,0.020795,-0.00887733,0.0248236,-0.0355356,-0.0027188,-0.00539325,-0.0278932,-0.0312714,1.35034
-352163,0.992054,0.270012,4,15,0,352177,-3.08435,-2.52315,0.0305511,-0.0639151,-0.0170975,-0.0134363,-0.0364905,-0.00111444,-0.0527664,0.053046,0.00329909,0.0195901,0.00763868,0.00223468,-0.0111889,0.0260891,-0.0363223,0.00805353,-0.0072752,-0.0183665,-0.0193462,1.35732
-352160,0.998677,0.270012,4,15,0,352172,-3.07891,-2.51445,0.0302409,-0.056358,-0.0163622,-0.0112559,-0.0233898,0.00132395,-0.054111,0.0692126,-0.00921634,0.0173004,-0.00168235,0.0218184,-0.00706018,0.0265501,-0.0364061,-0.00863663,-0.0108068,-0.025654,-0.0298394,1.35312
-352162,0.637648,0.270012,4,15,0,352181,-3.06547,-2.50845,0.0299191,-0.0597031,-0.0182856,-0.0187549,-0.025219,0.00138995,-0.0560654,0.0508977,-0.00668081,0.00911171,0.00385078,0.00824727,-0.00970594,0.0318158,-0.0402953,-0.00413513,-0.00420762,-0.0263123,-0.0254421,1.34877
-352161,0.993605,0.270012,4,15,0,352172,-3.09477,-2.52984,0.0307575,-0.0617632,-0.0170715,-0.013167,-0.0367005,0.00472879,-0.0566927,0.0577388,-4.36571e-05,0.0235746,0.00935905,0.0106117,-0.00949893,0.0280621,-0.0407696,-0.00432336,-0.00390768,-0.0238454,-0.033315,1.36012
-352156,0.980581,0.270012,4,15,0,352165,-3.09356,-2.5224,0.0306156,-0.0603605,-0.0173855,-0.0151864,-0.0210648,-0.00204434,-0.0558865,0.0594404,-0.00394618,0.0129141,-0.00484412,0.0130506,-0.0107263,0.0271666,-0.0325542,0.000851535,-0.00965442,-0.0205362,-0.0224588,1.35819
-352156,0.938744,0.270012,4,15,0,352166,-3.08308,-2.51459,0.0303353,-0.0587054,-0.015869,-0.0091559,-0.0372387,0.00139814,-0.0525752,0.0635371,-0.00307126,0.0228554,0.01102,0.0100461,-0.0110583,0.0284096,-0.0412456,-0.00138566,-0.00456832,-0.0203648,-0.0269565,1.35439
-352157,0.827971,0.270012,4,15,0,352165,-3.08871,-2.51677,0.0304381,-0.055766,-0.0110387,-0.006984,-0.033031,0.00108985,-0.057763,0.0657838,0.000268777,0.0199828,0.00811784,0.0100149,-0.00990531,0.0318626,-0.0375367,-0.000324123,-0.0113704,-0.0269095,-0.0272995,1.35578
-352156,0.905216,0.270012,4,15,0,352170,-3.08974,-2.5244,0.0306026,-0.0539743,-0.0222249,-0.0180418,-0.0249927,-0.000872833,-0.0516575,0.0573148,-0.00537776,0.0186634,0.000550954,0.0135868,-0.00884473,0.0216249,-0.0357387,-0.000534922,-0.00539528,-0.0192393,-0.0251185,1.35802
-352156,0.714306,0.270012,4,15,0,352168,-3.07988,-2.51345,0.0302666,-0.0635038,-0.0116169,-0.00593329,-0.0342981,0.000245069,-0.0534087,0.0667171,-0.0026961,0.0176884,0.00663641,0.00940564,-0.0115226,0.0321071,-0.0365427,-0.00153837,-0.0104035,-0.024811,-0.0245776,1.35346
-352164,0.506811,0.270012,4,15,0,352177,-3.08637,-2.51489,0.0306217,-0.0601571,-0.00902888,-0.00303,-0.0372748,-0.00245795,-0.0511947,0.0553284,-0.00233498,0.0145285,0.00531546,0.0127676,-0.00798047,0.033668,-0.0368346,0.00039728,-0.007269,-0.0235273,-0.0239388,1.35828
-352158,0.999537,0.270012,4,15,0,352168,-3.07938,-2.512,0.0301886,-0.0622137,-0.0220931,-0.0199057,-0.0208883,-0.000435126,-0.0583645,0.0658224,-0.00655181,0.02201,0.000899227,0.010898,-0.0111023,0.0198495,-0.0344619,-0.00147295,-0.00944684,-0.0207982,-0.0274942,1.35241
-352157,0.947016,0.270012,4,15,0,352166,-3.08134,-2.51651,0.0302924,-0.0624549,-0.00876775,-0.0173487,-0.0314378,0.000556814,-0.0473111,0.0609995,-0.00326835,0.020668,0.00642097,0.0189624,-0.0126595,0.0230034,-0.0388947,0.000461574,-0.00966801,-0.0262336,-0.0237788,1.35381
-352160,0.939173,0.270012,4,15,0,352169,-3.08042,-2.5205,0.0303805,-0.0537825,-0.0221256,-0.0130482,-0.0291573,0.00309079,-0.0593103,0.0649335,-0.00886584,0.0227389,-0.00135781,-0.00137692,-0.00680099,0.0288592,-0.0338683,-0.00238322,-0.00454719,-0.0237056,-0.0280895,1.35501
-352163,0.769931,0.270012,4,15,0,352179,-3.10252,-2.53429,0.0308572,-0.0622583,-0.0177445,-0.00913625,-0.0343716,0.000222917,-0.0518858,0.0551834,-0.00394767,0.0233678,0.00700553,0.0198106,-0.015494,0.0291433,-0.0348381,-0.00348545,-0.00773091,-0.0149135,-0.0214226,1.36148
-352161,0.998909,0.270012,4,15,0,352172,-3.10401,-2.53149,0.0308981,-0.0644941,-0.017507,-0.00690065,-0.0336571,-0.00640243,-0.0600018,0.0614974,0.0024811,0.0166855,0.00334158,0.0183114,-0.0107946,0.0279001,-0.033317,0.00481459,-0.00997804,-0.0175163,-0.0234529,1.36204
-352167,0.855442,0.270012,3,7,0,352180,-3.105,-2.53131,0.030871,-0.0637707,-0.0212236,-0.00523832,-0.0367488,-0.00969638,-0.0623766,0.0647756,0.00524636,0.014824,0.00511361,0.019039,-0.0111507,0.0285524,-0.0329492,0.00382622,-0.00898649,-0.0159717,-0.0212518,1.36167
-352170,0.90763,0.270012,4,15,0,352183,-3.05476,-2.50097,0.0298334,-0.0461752,-0.0128279,-0.0179783,-0.0319769,0.016273,-0.0525016,0.0539441,-0.00826172,0.0124627,0.00178568,0.0033625,-0.0131495,0.0275777,-0.0358168,0.000484834,-0.00807387,-0.01719,-0.0288474,1.34761
-352163,1,0.270012,4,15,0,352176,-3.07576,-2.51182,0.0301623,-0.071559,-0.0193403,-0.00764963,-0.0275981,-0.0132358,-0.0576276,0.0696355,0.00196865,0.0220493,0.00106735,0.0143918,-0.00513484,0.0247365,-0.038046,-0.00180844,-0.00832681,-0.0264917,-0.0223048,1.35205
-352159,0.986753,0.270012,4,15,0,352171,-3.08119,-2.5211,0.0304312,-0.0609413,-0.0157451,-0.0100233,-0.030533,-0.00928345,-0.0503938,0.0645404,0.00160786,0.0147235,0.00298,0.0201132,-0.00906729,0.0200358,-0.0336619,0.000868568,-0.0110658,-0.0197709,-0.0210031,1.35569
-352160,0.993016,0.270012,4,15,0,352166,-3.09246,-2.52935,0.0307228,-0.0551834,-0.0194017,-0.0137305,-0.0256295,0.00543339,-0.0575299,0.0583381,-0.00903335,0.0226851,0.00551006,0.00267063,-0.00920245,0.0324103,-0.038973,-0.00217304,-0.00484835,-0.0244046,-0.0297381,1.35965
-352159,0.882216,0.270012,4,15,0,352174,-3.09033,-2.52061,0.0305723,-0.0602769,-0.00946594,-0.00907951,-0.0272267,-0.00104832,-0.0563152,0.0655598,0.00295387,0.0160583,-0.00194505,0.0171468,-0.0100122,0.0206748,-0.0316921,0.00122786,-0.0116307,-0.0193814,-0.0212761,1.35761
-352163,0.808997,0.270012,4,15,0,352174,-3.07284,-2.51745,0.0303301,-0.0619234,-0.0212569,-0.01675,-0.0391963,0.00703907,-0.0546844,0.0650694,-0.0154152,0.0202917,0.00325347,0.00353334,-0.00439561,0.0236487,-0.0382887,-0.000798843,-0.00881539,-0.0210402,-0.0319725,1.35432
-352162,0.987647,0.270012,4,15,0,352175,-3.08569,-2.51429,0.0303693,-0.0593058,-0.011729,-0.00942078,-0.0252565,-0.00763845,-0.0518154,0.0634643,0.0110227,0.0171877,-9.23837e-05,0.0155553,-0.0145026,0.0281314,-0.0341169,-0.000332552,-0.00741792,-0.0243666,-0.0187359,1.35485
-352168,0.869718,0.270012,3,7,0,352173,-3.08155,-2.51766,0.0302718,-0.0555352,-0.0145405,-0.0126702,-0.0221427,-0.0120291,-0.0551394,0.0658015,0.0127148,0.0127608,0.00259677,0.0154656,-0.0170729,0.0264074,-0.0334046,0.00140652,-0.0093578,-0.0244302,-0.0180056,1.35353
-352161,0.804206,0.270012,4,15,0,352181,-3.08576,-2.51342,0.0302069,-0.0511997,-0.0243529,-0.0200961,-0.0339972,0.000672225,-0.0547609,0.0657843,-0.00370448,0.0181784,0.0104041,0.0156777,-0.0112304,0.0254729,-0.0418425,0.000112732,-0.0104981,-0.0198904,-0.0220083,1.35265
-352163,0.983997,0.270012,4,15,0,352173,-3.06085,-2.50898,0.0298507,-0.0649077,-0.0159941,-0.00950039,-0.0306098,-0.0131126,-0.0523641,0.053706,-0.00638708,0.021118,0.0052475,0.0142753,-0.00809755,0.0239149,-0.0332245,-0.00407568,-0.0119811,-0.0210099,-0.0229209,1.34784
-352164,0.985525,0.270012,4,15,0,352175,-3.07728,-2.50799,0.0300054,-0.0681766,-0.0182544,-0.00916639,-0.0413661,0.0105546,-0.0613768,0.060004,0.00293196,0.0137766,0.00827041,0.016729,-0.0107983,0.0282664,-0.0365369,0.000985821,-0.00914944,-0.0223835,-0.0250983,1.34993
-352161,0.985214,0.270012,4,15,0,352174,-3.06732,-2.50357,0.0301053,-0.064174,-0.0202162,-0.0190217,-0.0281236,0.00332636,-0.0529601,0.0558691,0.000823635,0.0178139,-0.00191023,0.0145326,-0.0138873,0.0298535,-0.0348598,0.00388843,-0.0118891,-0.0203233,-0.0198183,1.35128
-352158,0.999909,0.270012,4,15,0,352165,-3.08825,-2.5202,0.0304999,-0.0547554,-0.0120248,-0.00764513,-0.029838,-0.0026157,-0.0567969,0.0654716,-0.00860648,0.0172948,0.00900246,0.00942079,-0.00825468,0.0240155,-0.0366542,-0.00889315,-0.00740082,-0.0212656,-0.0296546,1.35662
-352159,0.910906,0.270012,4,15,0,352172,-3.07433,-2.51597,0.0303021,-0.0656263,-0.0175859,-0.0134492,-0.0353259,-0.000317666,-0.0649524,0.0660855,-0.0019102,0.0189815,0.00177876,0.0157802,-0.00966546,0.0291394,-0.0358945,0.00584876,-0.00944963,-0.0178743,-0.022812,1.35394
-352160,0.834772,0.270012,4,15,0,352175,-3.0719,-2.51797,0.0302528,-0.0554796,-0.0130128,-0.0104564,-0.0246683,-2.54615e-05,-0.0439449,0.058598,-0.00506087,0.0194215,0.00305684,0.00465431,-0.00828797,0.0249509,-0.0361163,-0.0086781,-0.00559355,-0.0258214,-0.0281777,1.35328
-352166,0.869353,0.270012,4,15,0,352174,-3.09564,-2.51868,0.0305181,-0.0659073,-0.012944,-0.021103,-0.0338791,0.00111454,-0.0642703,0.0686374,-0.00554984,0.00719111,0.00292315,0.0108269,-0.0102074,0.0310926,-0.0372128,0.00874774,-0.0081172,-0.0244039,-0.0233877,1.35687
-352163,0.995846,0.270012,4,15,0,352177,-3.08346,-2.52655,0.0305054,-0.0564675,-0.0158161,-0.00248081,-0.0275465,-0.00216536,-0.0567535,0.0628031,0.000754254,0.0140088,-7.59484e-05,0.00811981,-0.0196917,0.0256768,-0.0386485,-0.00250917,-0.01306,-0.0194394,-0.0206914,1.3567
-352165,0.994802,0.270012,4,15,0,352177,-3.07661,-2.50785,0.0301687,-0.0648539,-0.0108652,-0.0193665,-0.0248153,0.00198247,-0.0580972,0.0669889,-0.00479657,0.0225771,-0.00476637,0.0127794,-0.00956861,0.0216761,-0.0429543,-0.00310667,-0.0157918,-0.0143849,-0.0254497,1.35214
-352161,0.896664,0.270012,4,15,0,352173,-3.08281,-2.52441,0.0305361,-0.0586546,-0.022412,-0.00830209,-0.0295677,-0.00538878,-0.0578178,0.0627358,-0.00269692,0.0234171,0.0114608,0.0154942,-0.00870551,0.03048,-0.0277214,0.00111281,-0.00629524,-0.0253419,-0.0232121,1.35712
-352158,1,0.270012,4,15,0,352168,-3.09236,-2.52475,0.0305929,-0.0595321,-0.0187329,-0.00974336,-0.033824,-0.00751493,-0.0577639,0.0651424,-0.00715693,0.0230928,0.0131385,0.0107439,-0.0108018,0.0254346,-0.0338475,0.000470116,-0.00670113,-0.0170166,-0.0268292,1.35789
-352159,0.947271,0.270012,4,15,0,352167,-3.08875,-2.52824,0.03065,-0.0600135,-0.0131561,-0.0128573,-0.0259787,0.0056407,-0.0532746,0.063752,0.00208742,0.013022,-0.00552587,0.013141,-0.00810893,0.0272801,-0.0391183,-0.00121238,-0.00972907,-0.0287825,-0.0246386,1.35866
-352160,0.885949,0.270012,4,15,0,352168,-3.06639,-2.50743,0.0299338,-0.0639692,-0.0146671,-0.00817857,-0.031558,0.00347506,-0.0583272,0.0553749,-0.0104585,0.0180704,0.0051988,0.017929,-0.00664756,0.0276195,-0.0398932,0.00203644,-0.014139,-0.0275258,-0.0270282,1.34897
-352162,0.741174,0.270012,4,15,0,352177,-3.0708,-2.51482,0.0302971,-0.0699393,-0.0193804,-0.0149558,-0.0256448,-0.00431591,-0.0551118,0.0588862,-0.000908474,0.0160648,0.00552153,0.00915123,-0.0101786,0.0213324,-0.0288139,-0.00217235,-0.00158901,-0.0165537,-0.0255912,1.35387
-352168,0.627187,0.270012,3,7,0,352179,-3.0732,-2.50933,0.0303725,-0.0738506,-0.0188844,-0.0132111,-0.0253205,-0.00463568,-0.0582273,0.0601767,0.000508973,0.0153996,0.00731158,0.0104572,-0.00898053,0.0198323,-0.0284658,-0.00350523,-0.00124967,-0.0172688,-0.0259793,1.3549
-352172,0.992947,0.270012,4,15,0,352185,-3.06422,-2.50156,0.0301269,-0.055236,-0.0103471,-0.00295634,-0.0352922,0.00224309,-0.0369883,0.0624082,-0.00673337,0.0166034,-0.0095313,0.0148791,-0.00563428,0.0317011,-0.0351083,0.00205687,-0.00893738,-0.0255366,-0.0262843,1.35157
-352161,0.997437,0.270012,4,15,0,352186,-3.09342,-2.5245,0.0305248,-0.0614689,-0.0162209,-0.0110175,-0.0313057,-0.0072763,-0.0481922,0.0643796,-0.00377625,0.0195856,0.0061847,0.0221636,-0.0149494,0.0243147,-0.0308856,-0.00356107,-0.0105088,-0.0256589,-0.022319,1.35696
-352159,0.998809,0.270012,4,15,0,352168,-3.07999,-2.51338,0.0302998,-0.0621259,-0.0143584,-0.0141964,-0.0305377,0.00820875,-0.0602488,0.055199,-0.00411263,0.0196807,-0.00208551,0.00470381,-0.00324771,0.0282153,-0.0413388,0.00228775,-0.0066336,-0.0197192,-0.0285331,1.35391
-352159,0.88522,0.270012,4,15,0,352173,-3.0796,-2.511,0.0302866,-0.0587341,-0.0130382,-0.0103593,-0.0309564,-0.0079447,-0.0489853,0.0650351,0.000978653,0.0115104,0.0092368,0.0201618,-0.0116352,0.0220668,-0.03457,-0.00403463,-0.011667,-0.0209814,-0.0229407,1.35373
-352161,0.988575,0.270012,4,15,0,352168,-3.07313,-2.51522,0.0302931,-0.051006,-0.0259485,-0.0144849,-0.0300707,0.0074505,-0.0547812,0.0562154,0.000115943,0.0166586,-0.00363964,0.0099053,-0.00723015,0.0292439,-0.0374487,0.00398807,-0.00753351,-0.0224938,-0.0317765,1.35382
-352158,0.96474,0.270012,4,15,0,352170,-3.0659,-2.50705,0.030064,-0.0631138,-0.00624488,-0.00996675,-0.0270625,-0.00560147,-0.0545907,0.0641797,-0.004501,0.0144674,0.00428888,0.00904877,-0.0117053,0.0233086,-0.0356728,-0.00511734,-0.0087678,-0.0215232,-0.0195462,1.35072
-352158,0.886687,0.270012,4,15,0,352169,-3.07424,-2.50291,0.0300044,-0.0566738,-0.0157708,-0.0183035,-0.0309224,0.00427001,-0.0537308,0.0585504,-0.00431114,0.0161836,-0.00452236,0.0115728,-0.0112425,0.0296235,-0.0363495,0.00291726,-0.00895543,-0.0246069,-0.0317853,1.34992
-352159,0.936211,0.270012,4,15,0,352169,-3.09428,-2.52085,0.0305531,-0.0646591,-0.0195221,-0.00515201,-0.0276758,-0.0022968,-0.0558969,0.0624015,-0.00308713,0.0219957,0.0101061,0.0115598,-0.00469607,0.0206864,-0.0356456,0.00294364,-0.0100322,-0.0243554,-0.0206818,1.35735
-352159,0.903447,0.270012,4,15,0,352167,-3.07481,-2.5124,0.0303091,-0.0573369,-0.0136403,-0.0224953,-0.0300321,0.00317685,-0.0536491,0.0596782,-0.00396405,0.0197899,-0.00140098,0.0117484,-0.0142545,0.0326104,-0.0372604,-0.00409163,-0.00608312,-0.0190373,-0.0303484,1.35404
-352164,0.710999,0.270012,3,15,0,352177,-3.07403,-2.51077,0.0303856,-0.0535855,-0.0118616,-0.0227978,-0.0307482,0.00422167,-0.0548294,0.0589259,-0.000436504,0.0177513,-0.00434589,0.0118662,-0.0164108,0.0313882,-0.0376562,-0.00475012,-0.0089956,-0.0205981,-0.0312772,1.35507
-352165,0.973127,0.270012,4,15,0,352180,-3.07794,-2.51155,0.0301853,-0.0604537,-0.0219788,-0.0163059,-0.0222025,0.00126178,-0.0629948,0.0593597,-0.00722707,0.0278315,-0.000106297,-0.000803335,-0.00700039,0.0278958,-0.0341672,-0.00177141,-0.0156339,-0.0159951,-0.0202032,1.35236
-352164,0.955726,0.270012,4,15,0,352176,-3.07312,-2.51609,0.0302981,-0.0558107,-0.0213492,-0.019944,-0.0256486,-0.004319,-0.059409,0.064267,-0.00379837,0.0254776,0.0023361,0.0100726,-0.0108074,0.0329603,-0.0407483,-0.00297807,-0.0156695,-0.0158769,-0.0199457,1.35389
-352163,0.997915,0.270012,4,15,0,352175,-3.08197,-2.51158,0.0302152,-0.0514637,-0.0113121,-0.018399,-0.0313363,-0.01111,-0.0640446,0.0591924,0.00337691,0.013762,-0.000876562,0.0058731,-0.00918594,0.0285751,-0.0417694,0.00175555,-0.0100723,-0.0190037,-0.0282032,1.35277
-352160,1,0.270012,4,15,0,352172,-3.07426,-2.51008,0.0302145,-0.0512689,-0.00912497,-0.015704,-0.0301517,-0.00211447,-0.0596829,0.0591826,-0.00832681,0.0146008,0.00184668,0.00415529,-0.0135869,0.0231631,-0.0427021,-0.00505589,-0.00918914,-0.0209913,-0.0263831,1.35276
-352157,0.990229,0.270012,4,15,0,352167,-3.0752,-2.51142,0.0302527,-0.0691096,-0.0233107,-0.0142294,-0.0278204,0.00401753,-0.0579405,0.0605536,0.00135508,0.0170073,0.00678511,0.00657858,-0.0101206,0.0274152,-0.0317034,0.00179799,-0.00969879,-0.0249981,-0.0230819,1.35327
-352162,0.908781,0.270012,4,15,0,352171,-3.06272,-2.50772,0.0300491,-0.0547575,-0.014576,-0.0170184,-0.0340359,-0.00254466,-0.0513775,0.0610836,-0.00793602,0.0153179,-0.000351645,0.0154803,-0.0139829,0.0283544,-0.044139,0.00597226,-0.00746522,-0.0177843,-0.0230583,1.35052
-352162,0.90428,0.270012,4,15,0,352173,-3.07197,-2.49553,0.0298214,-0.0589282,-0.0142756,-0.0170935,-0.0281499,-0.00809973,-0.0559977,0.0607904,0.00282359,0.0197999,0.00165101,0.0173282,-0.00989911,0.0282128,-0.0407246,-0.00162645,-0.00664135,-0.0226251,-0.022884,1.34745
-352162,0.948761,0.270012,4,15,0,352172,-3.0869,-2.50409,0.0302907,-0.0593594,-0.0158586,-0.00658296,-0.0314458,0.00835489,-0.0533045,0.0612437,-0.00971873,0.0169509,0.00455497,0.00503616,-0.0100589,0.0252904,-0.0320969,0.000812368,-0.0122486,-0.0209474,-0.0288126,1.35379
-352156,1,0.270012,3,7,0,352167,-3.07358,-2.51855,0.0302036,-0.0580334,-0.0137949,-0.00707668,-0.0276032,0.00108855,-0.0546335,0.0611598,0.000330021,0.0146964,0.00186342,0.00498831,-0.00594543,0.0252243,-0.0349269,0.00217305,-0.00824754,-0.0212565,-0.0294159,1.35261
-352162,0.945105,0.270012,4,15,0,352167,-3.07269,-2.50227,0.0301167,-0.0599308,-0.02063,-0.0155503,-0.02797,0.0032793,-0.0496732,0.0663084,0.00345355,0.015861,0.00730078,0.010661,-0.00951125,0.0211958,-0.0317428,0.00764875,-0.0112368,-0.0191971,-0.0214253,1.35144
-352160,0.998212,0.270012,4,15,0,352171,-3.07623,-2.51171,0.0300963,-0.0595027,-0.0256441,-0.00881473,-0.0223981,-0.000626818,-0.0550578,0.0686337,0.00541751,0.0205136,0.00627284,0.00710957,-0.00795455,0.0258625,-0.0317353,-0.00198508,-0.0129819,-0.0221914,-0.0229619,1.35116
-352163,0.674475,0.270012,4,15,0,352173,-3.08966,-2.52962,0.0307905,-0.0574612,-0.00728987,-0.0167843,-0.0358327,-0.000806977,-0.0530706,0.054094,-0.0134496,0.0154203,-0.000592568,0.0157711,-0.00939638,0.027387,-0.0405657,0.000953381,-0.00345245,-0.0226305,-0.027033,1.36057
-352173,0.819468,0.270012,4,15,0,352186,-3.06575,-2.49911,0.0298521,-0.0650752,-0.0137443,-0.00388995,-0.0242386,0.00186037,-0.0520215,0.0548558,0.00312771,0.0183427,0.0105832,0.0181706,0.00394741,0.0264085,-0.0250071,-0.00201799,-0.0107798,-0.0243662,-0.026565,1.34786
-352169,0.994776,0.270012,4,15,0,352183,-3.06081,-2.50953,0.02996,-0.0623533,-0.012716,-0.0178101,-0.0336926,-0.00333453,-0.0448049,0.0638804,-0.00472755,0.0174873,-0.00137368,0.00298503,-0.0196924,0.0247157,-0.045579,0.0016939,-0.0059379,-0.0170483,-0.0256689,1.34932
-352165,1,0.270012,4,15,0,352176,-3.08072,-2.51869,0.0304356,-0.054877,-0.0196569,-0.00804775,-0.0236187,0.00219239,-0.0614837,0.0592035,-0.000483723,0.0189922,0.00751458,0.0195808,0.000420469,0.0276821,-0.0265959,-0.00368893,-0.00997882,-0.0270998,-0.0248942,1.35575
-352163,0.988897,0.270012,4,15,0,352178,-3.07811,-2.50922,0.0301204,-0.0591644,-0.025348,-0.0217621,-0.0237138,-0.00151628,-0.0484368,0.0560419,7.30632e-05,0.0207585,0.00901652,0.0186357,-0.00774251,0.022155,-0.0391194,-0.00548205,-0.00900161,-0.0196585,-0.0196418,1.35149
-352170,0.85456,0.270012,4,15,0,352177,-3.08886,-2.50962,0.030434,-0.0681523,-0.00511236,-0.00196536,-0.0329342,0.00506732,-0.0655091,0.0630672,-0.00653466,0.0161316,-0.00228789,0.00198096,-0.0110289,0.0307316,-0.0329728,0.00428734,-0.00761588,-0.0244527,-0.0312439,1.35573
-352162,0.98945,0.270012,4,15,0,352181,-3.07183,-2.51109,0.0299989,-0.0507752,-0.00978563,-0.011927,-0.0298102,-0.00872848,-0.053726,0.0547178,-0.0116399,0.0218281,0.00580048,0.0144019,-0.0148141,0.0244245,-0.0331523,0.00254756,-0.00770324,-0.023274,-0.0273363,1.34984
-352162,0.967572,0.270012,4,15,0,352173,-3.07228,-2.50889,0.0301263,-0.0620348,-0.0159478,-0.0152533,-0.0339692,-0.00041276,-0.048375,0.0605456,-0.00421713,0.0176619,-0.00677191,0.0106053,-0.00748735,0.0351431,-0.0301831,-0.00545549,-0.00522775,-0.0162272,-0.0250687,1.35156
-352166,0.839518,0.270012,3,7,0,352176,-3.06887,-2.51165,0.0300445,-0.0636112,-0.0142539,-0.0110946,-0.0357927,-0.00176819,-0.0472225,0.0621901,-0.00434089,0.0186742,-0.00788641,0.0101001,-0.0064291,0.0374885,-0.0293295,-0.00497448,-0.00499299,-0.017711,-0.0263454,1.35046
-352161,0.917674,0.270012,4,15,0,352176,-3.07566,-2.51162,0.0301258,-0.0562959,-0.0109903,-0.0204233,-0.0240521,-0.00411436,-0.0547317,0.058067,-0.00250516,0.0225104,0.00152561,0.0215694,-0.00868859,0.018606,-0.0390407,-0.000112204,-0.00822152,-0.0280089,-0.0248081,1.35156
-352165,0.973987,0.270012,4,15,0,352174,-3.09573,-2.52606,0.0306813,-0.0592007,-0.0171779,-0.00640635,-0.0190501,0.00514408,-0.0554611,0.0662356,-0.00521568,0.0171301,0.00823189,-0.00101309,-0.0141004,0.0193695,-0.0373902,0.00248953,-0.00829194,-0.0203852,-0.0196059,1.35909
-352158,0.949475,0.270012,4,15,0,352172,-3.09233,-2.52058,0.0304606,-0.0523844,-0.0212518,-0.0104011,-0.0265353,0.0022512,-0.05407,0.0572859,-0.00797975,0.0163717,0.004123,0.0118193,-0.0110769,0.0292863,-0.0316454,0.000714652,-0.0105133,-0.0255948,-0.0200194,1.35609
-352157,0.953133,0.270012,4,15,0,352170,-3.08047,-2.51494,0.0303977,-0.0652991,-0.0111849,-0.0133447,-0.0333255,-0.00388405,-0.0533162,0.0663209,0.00173868,0.0192153,0.00157817,0.0132954,-0.00806832,0.0220825,-0.0410529,0.000106963,-0.00625803,-0.0190664,-0.0298822,1.35524
-352161,0.888212,0.270012,4,15,0,352172,-3.09646,-2.5253,0.0307476,-0.056482,-0.0136876,-0.0167095,-0.0235524,0.00737679,-0.0556454,0.0611399,-3.418e-05,0.016112,-0.00200217,0.0148759,-0.0149216,0.0317849,-0.0361352,-0.0032567,-0.00141627,-0.0195745,-0.0247527,1.35999
-352163,0.941476,0.270012,4,15,0,352172,-3.06145,-2.50812,0.0298743,-0.0652448,-0.0192441,-0.00980005,-0.037786,-0.00927277,-0.0522052,0.0624044,-0.00689468,0.0179846,0.00751947,0.0109794,-0.00387617,0.0210674,-0.0377275,0.00202876,-0.0148,-0.0231379,-0.0261541,1.34816
-352162,0.993477,0.270012,4,15,0,352176,-3.10166,-2.53616,0.0309645,-0.0536292,-0.0128889,-0.0161895,-0.0204493,0.00796388,-0.056959,0.0622159,-0.000690324,0.0174843,-0.00118149,0.0119654,-0.0116679,0.0273951,-0.0342966,0.00127967,-0.00178802,-0.0208087,-0.0265383,1.36294
-352160,0.994767,0.270012,4,15,0,352172,-3.093,-2.52219,0.0305845,-0.0627064,-0.0177541,-0.0102044,-0.0382575,-0.0095907,-0.0465687,0.0639861,-0.00465281,0.0129923,0.00762643,0.00817331,-0.00685099,0.0271404,-0.0331994,-0.00382843,-0.0110888,-0.025896,-0.0242918,1.35777
-352160,0.86846,0.270012,4,15,0,352172,-3.08712,-2.514,0.0303654,-0.0594129,-0.0139937,-0.0149486,-0.0192164,0.0083588,-0.0634114,0.0590132,-0.00293352,0.0217962,-0.000224039,0.0145285,-0.0131827,0.0259638,-0.0395369,0.00331951,-0.00651216,-0.0181499,-0.026314,1.3548
