lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
# Adaptation terminated
# Step size = 0.0662084
# Diagonal elements of inverse mass matrix:
# 0.000941028, 5.77748e-05, 0.141539, 0.0955838, 0.234035, 0.199899, 0.159624, 0.0619395, 0.0952501, 0.176583, 0.129862, 0.0637131, 0.081159, 0.0703672, 0.0551419, 0.0611531, 0.0431113, 0.0707729, 0.163366, 0.161189, 0.0784539, 0.0960809, 0.0628658, 0.0987991, 0.111421, 0.0828474, 0.0839283, 0.0638973, 0.085995, 0.150564, 0.0846081, 0.0617237, 0.0891988, 0.115701, 6.06297e-05, 3.33746e-05, 3.68396e-05, 3.60886e-05, 3.73737e-05, 3.24339e-05, 3.63652e-05, 3.59059e-05, 3.83072e-05, 3.2133e-05, 3.41416e-05, 3.60413e-05, 2.4407e-05, 2.28305e-05, 2.25992e-05, 2.20334e-05, 2.33213e-05, 2.40334e-05, 2.33264e-05, 0.497113, 0.15311
-351872,0.959983,0.0662084,6,63,0,351899,-3.13799,-2.52277,-0.811095,-1.11045,-2.65207,-0.276224,0.454612,0.900211,2.39647,-0.719765,0.683108,0.497745,0.848205,-0.0847067,-0.0750529,1.53778,-0.0491831,1.18368,2.59916,-1.10236,-0.805425,1.1998,1.09573,-1.12439,0.163573,0.698787,-0.838937,0.171677,-0.00178387,1.41033,0.98939,1.31894,-0.799093,0.109499,0.0306645,-0.061298,-0.0205489,-0.0214212,-0.0333157,-0.00248322,-0.0477583,0.0745892,-0.00264325,0.0238518,-0.000525846,0.00452026,-0.0126737,0.0251058,-0.0403969,0.00127223,-0.0116458,-0.0235115,-0.0264642,0.871255,0.130957,1.35886,-0.113797,-0.155796,-0.372085,-0.0387542,0.063782,0.1263,0.336224,-0.100983,0.0958399,0.0698336,0.119003,-0.0118843,-0.0105299,0.21575,-0.00690038,0.166071,0.364662,-0.154661,-0.113001,0.168332,0.153731,-0.157752,0.0229493,0.0980397,-0.117703,0.0240862,-0.000250277,0.197869,0.138811,0.185047,-0.112113,0.0153627,0.1403
-351871,0.99211,0.0662084,6,63,0,351899,-3.15964,-2.52215,-0.426449,-0.819318,-1.63254,0.460574,0.549587,1.03106,2.18252,0.020558,0.408045,0.789447,1.13385,-0.1443,0.178699,1.54856,0.178658,1.3475,2.91267,-0.502197,-0.832299,1.0349,1.26813,-0.161681,-0.29109,0.479064,-0.52557,0.850588,0.0954815,1.80527,0.256866,1.10943,0.161833,-0.394646,0.0305051,-0.0623041,-0.0186321,-0.0142479,-0.031887,0.00539466,-0.0541911,0.0612373,0.000412519,0.0163085,0.0107776,0.00854187,-0.00204256,0.0248851,-0.0409367,-0.00108207,-0.00853484,-0.0267224,-0.0201361,0.720096,0.131389,1.35669,-0.0660286,-0.126858,-0.252771,0.0713122,0.0850944,0.159643,0.337927,0.00318306,0.0631789,0.122233,0.175557,-0.0223425,0.0276686,0.239769,0.0276622,0.208637,0.450979,-0.0777569,-0.128868,0.160238,0.196349,-0.0250337,-0.0450704,0.0741751,-0.0813758,0.131699,0.0147837,0.279516,0.0397715,0.171777,0.0250572,-0.0611044,0.154833
-351870,0.97537,0.0662084,6,63,0,351894,-3.17025,-2.51787,-0.262344,-0.869909,-1.31846,0.16991,0.45852,0.871272,2.20132,0.154178,0.51241,1.07157,0.944019,-0.0664121,0.00467998,1.57358,0.21399,1.21007,2.53764,-0.817327,-0.588418,1.2242,1.38996,-0.55816,-0.21349,0.74158,-0.395492,0.671837,0.174284,1.58933,0.897291,1.19898,0.160884,0.297533,0.0305078,-0.0657907,-0.0230199,-0.0220536,-0.042941,0.00755197,-0.0495426,0.0576843,-0.00538789,0.0129401,0.00914487,0.00354086,-0.00563045,0.0301572,-0.0447775,-0.000614885,-0.013234,-0.0205069,-0.0334151,0.473196,0.108718,1.35673,-0.0414622,-0.137485,-0.208376,0.0268534,0.0724667,0.1377,0.347908,0.024367,0.0809839,0.169356,0.149197,-0.0104961,0.000739647,0.248696,0.03382,0.191246,0.401062,-0.129174,-0.0929965,0.193478,0.219675,-0.0882144,-0.033741,0.117203,-0.0625055,0.10618,0.0275447,0.251186,0.141812,0.189493,0.0254269,0.0470236,0.158045
-351872,0.965436,0.0662084,6,63,0,351896,-3.16407,-2.53455,-0.219534,-0.765412,-1.92294,-0.0126695,0.500573,0.878338,1.40027,-0.494603,0.51017,0.573949,0.587289,0.0123961,-0.199739,1.25505,0.0253533,1.05623,1.86278,-0.51643,-0.761868,0.651673,1.2016,-0.459621,0.336326,0.17769,-0.886925,0.435993,0.156728,1.27447,0.665812,1.01771,-0.455367,-0.47095,0.0309515,-0.062929,-0.0132816,-0.0199391,-0.0289004,-0.00625528,-0.0586899,0.075029,-0.000521601,0.0217571,-0.00132776,0.0163048,-0.0124732,0.0225751,-0.0287222,-0.00172129,-0.0029283,-0.0191423,-0.0187043,2.18392,0.271815,1.36276,-0.040379,-0.140783,-0.353687,-0.00233031,0.0920708,0.161554,0.257553,-0.0909727,0.0938359,0.105567,0.108021,0.00228003,-0.0367382,0.230843,0.00466326,0.194273,0.342624,-0.0949874,-0.140131,0.119863,0.221012,-0.0845386,0.0618608,0.0326826,-0.163133,0.0801927,0.0288271,0.234414,0.122463,0.187188,-0.0837562,-0.0866222,0.183931
-351879,0.821289,0.0662084,6,63,0,351905,-3.12683,-2.52109,-1.04943,-1.21504,-1.99104,-0.015665,0.20942,0.914799,2.33398,-0.154085,0.341495,0.701736,0.740309,-0.529573,-0.172079,1.63093,0.0199891,0.765336,2.39861,-1.47822,-1.05883,1.24071,1.2398,-0.508736,-0.496308,0.839948,-0.884278,0.504437,0.0364053,1.62245,0.540707,1.16437,-0.140652,-0.153666,0.0302645,-0.0652077,-0.0240257,-0.025098,-0.0437054,0.00768346,-0.0483818,0.0572955,-0.00363466,0.0143859,0.00998534,0.00287623,-0.00210117,0.0319877,-0.0403642,0.00153751,-0.0148867,-0.0275038,-0.031841,1.0672,0.13959,1.35343,-0.141803,-0.16418,-0.269036,-0.00211671,0.0282976,0.123611,0.315375,-0.0208205,0.0461439,0.094821,0.100033,-0.0715577,-0.0232519,0.220377,0.002701,0.103415,0.324108,-0.199742,-0.143073,0.167649,0.167526,-0.0687422,-0.0670629,0.113497,-0.119487,0.0681612,0.00491921,0.219232,0.0730621,0.157334,-0.0190053,-0.0207639,0.135123
-351876,0.99797,0.0662084,6,63,0,351913,-3.12964,-2.51337,-0.145628,-1.18985,-2.22505,0.181165,0.531595,0.904709,1.73681,-0.690808,0.567196,0.725806,0.879079,0.236962,-0.0465503,1.45538,0.0637186,1.3092,2.42607,-0.51725,-0.674514,0.572204,1.0932,-0.674315,0.236945,0.0439583,-0.802679,0.364946,0.0914043,1.22587,0.711961,0.66501,-0.554839,-0.368971,0.0302223,-0.0621679,-0.0134049,-0.0165429,-0.0264752,-0.00401756,-0.0600873,0.0745168,-0.00294779,0.0206321,-0.00242705,0.0164437,-0.0156433,0.0214291,-0.0320435,0.00060342,-0.00439796,-0.0179202,-0.0189708,1.4413,0.188844,1.35286,-0.0229071,-0.187163,-0.349999,0.0284972,0.0836195,0.14231,0.273199,-0.108664,0.0892195,0.114169,0.138279,0.037274,-0.00732233,0.22893,0.0100229,0.205936,0.381619,-0.081363,-0.106101,0.0900072,0.171959,-0.106069,0.0372713,0.00691461,-0.126261,0.0574058,0.0143778,0.192828,0.111991,0.104606,-0.0872758,-0.0580389,0.157299
-351869,0.942035,0.0662084,6,63,0,351905,-3.11959,-2.5371,-0.973021,-1.24103,-2.1567,-0.778375,0.342212,0.584906,1.32077,-0.207583,0.079272,0.452213,0.575024,-0.253123,-0.28724,1.05788,-0.166433,0.375908,1.59772,-1.14674,-0.665597,0.804507,0.893387,-0.447579,-0.213767,0.395794,-1.00696,-0.00107809,0.0890471,1.13487,0.48956,0.458509,-0.296013,-0.214193,0.0309373,-0.0673148,-0.0240021,-0.0252126,-0.0442623,0.00634769,-0.0478135,0.0575715,-0.00216026,0.0132788,0.00996819,0.00449378,-0.00584091,0.0256594,-0.0367743,-0.00300524,-0.01193,-0.0232255,-0.030883,1.50272,0.224421,1.36257,-0.178133,-0.227198,-0.394832,-0.142499,0.0626497,0.10708,0.241796,-0.0380028,0.0145125,0.0827877,0.105271,-0.0463399,-0.0525858,0.193669,-0.0304693,0.0688184,0.292498,-0.209937,-0.121852,0.147283,0.163555,-0.0819395,-0.0391349,0.072459,-0.184346,-0.000197369,0.0163021,0.207764,0.089625,0.0839404,-0.0541919,-0.0392128,0.183073
-351862,0.995458,0.0662084,5,31,0,351890,-3.11751,-2.52778,-0.428687,-0.907407,-1.93858,0.091223,0.398343,0.568137,1.7041,-0.815147,0.433305,0.428683,0.475257,-0.4629,-0.2736,1.00547,-0.210475,0.891783,2.13375,-0.766997,-1.0681,0.675815,0.653513,-0.671175,0.133387,0.011714,-0.560591,0.316239,-0.281854,1.19499,0.271369,0.872393,-0.588146,-0.451293,0.0307601,-0.0620683,-0.0189583,-0.0222973,-0.0423621,0.00181329,-0.0621012,0.0655694,-0.00203508,0.0245646,0.00560137,0.0117699,-0.0121597,0.0268437,-0.0378097,-0.00119318,-0.0140835,-0.0260013,-0.0254429,3.23459,0.321569,1.36016,-0.0766487,-0.162243,-0.346616,0.0163106,0.0712233,0.101582,0.304692,-0.145747,0.0774745,0.0766481,0.0849755,-0.082766,-0.0489194,0.179777,-0.0376327,0.15945,0.381513,-0.137138,-0.190975,0.120835,0.116847,-0.120005,0.0238495,0.00209445,-0.100233,0.0565432,-0.0503952,0.213663,0.0485204,0.155983,-0.10516,-0.0806907,0.178799
-351881,0.948764,0.0662084,6,63,0,351901,-3.08241,-2.51929,-0.891677,-1.57212,-2.92765,-0.54461,0.0600484,0.694537,1.98695,-0.190468,0.278555,0.16565,0.656486,-0.502866,-0.84094,1.21274,-0.365319,0.511396,2.45061,-2.21954,-1.74795,0.42084,0.581878,-1.29161,-1.14212,0.394069,-0.958605,0.183355,-0.223048,1.3031,0.321548,1.00077,-1.0314,-0.522355,0.0306095,-0.0643335,-0.0211732,-0.0303133,-0.0308325,0.00596181,-0.051781,0.0711528,-0.000477645,0.00367535,-0.00218957,0.015345,-0.00661204,0.0233838,-0.0341179,0.00178152,-0.00585789,-0.0179434,-0.0272393,0.351023,0.0771521,1.35811,-0.116115,-0.204722,-0.381241,-0.0709195,0.00781955,0.0904431,0.258743,-0.0248028,0.0362737,0.0215711,0.0854881,-0.0654836,-0.109508,0.157924,-0.0475722,0.0665943,0.31912,-0.28903,-0.227619,0.0548021,0.0757725,-0.168195,-0.148728,0.0513159,-0.12483,0.0238766,-0.0290454,0.169691,0.0418722,0.130321,-0.13431,-0.0680214,0.130221
-351878,0.999966,0.0662084,6,63,0,351903,-3.07866,-2.52727,-0.833933,-2.09791,-2.31705,-0.565912,-0.288814,0.615153,1.93907,-0.938876,0.072439,0.460811,0.954646,-0.903357,-0.655871,1.53753,-0.635962,0.696003,2.37553,-1.78201,-2.05276,0.376505,0.945449,-1.38821,-0.83579,0.447813,-0.953754,0.274859,-0.290824,1.46322,0.388035,0.814185,-1.19211,-0.895694,0.030602,-0.0593117,-0.0195173,-0.0251607,-0.0352457,0.00624219,-0.046636,0.0711295,0.00327237,0.0170372,0.00293991,0.00727655,-0.00902323,0.023561,-0.0392536,0.00206438,-0.00325181,-0.0244268,-0.0283625,0.208367,0.0514917,1.35801,-0.0940707,-0.236652,-0.261372,-0.063837,-0.0325792,0.0693915,0.218734,-0.105909,0.00817138,0.0519812,0.107688,-0.101902,-0.0739846,0.173439,-0.0717389,0.0785117,0.267969,-0.201017,-0.231559,0.0424711,0.10665,-0.156595,-0.0942802,0.050515,-0.107587,0.0310051,-0.0328061,0.165056,0.0437718,0.0918431,-0.134475,-0.101038,0.112804
-351872,0.998727,0.0662084,6,63,0,351902,-3.10843,-2.52667,-1.22702,-1.19933,-2.7723,-0.457664,0.32002,0.624224,1.92086,-0.56649,0.193005,0.584489,0.610013,-0.532056,-0.470064,1.29252,-0.233087,1.15832,2.63754,-1.19133,-0.778869,0.714445,0.915307,-0.655395,-0.0885642,-0.073588,-1.25736,0.00802438,-0.00374748,0.738698,0.401623,0.882357,-0.463344,-1.04525,0.0306268,-0.0765031,-0.0147859,-0.0201658,-0.0389177,-0.000644496,-0.0631248,0.0635588,-0.0102686,0.0224656,0.00675942,0.0112519,-0.00992792,0.0283776,-0.0322379,-0.00383561,-0.011298,-0.0196929,-0.0236358,0.230997,0.0697396,1.35835,-0.178044,-0.174027,-0.402269,-0.0664084,0.0464358,0.0905768,0.278723,-0.0821993,0.0280056,0.084811,0.0885146,-0.0772029,-0.0682076,0.187549,-0.0338215,0.168076,0.382714,-0.172866,-0.113016,0.103668,0.132814,-0.0950998,-0.0128509,-0.0106778,-0.182446,0.00116436,-0.000543771,0.107187,0.0582766,0.128033,-0.0672325,-0.151669,0.145103
-351871,0.985774,0.0662084,6,63,0,351892,-3.11739,-2.52965,-1.19905,-1.36605,-3.1962,0.260696,-0.0394892,0.610896,1.87848,-0.545773,0.378658,0.527879,0.841035,-0.402295,-0.559578,1.40937,-0.22633,0.929141,1.98753,-1.47437,-1.1692,1.07496,1.03637,-0.674166,0.0747808,-0.00236071,-1.0106,0.184315,0.0255606,0.97073,0.236192,0.885969,-0.63477,-0.810587,0.0307905,-0.0748432,-0.016089,-0.0204851,-0.0416367,0.000876383,-0.0644427,0.0640588,-0.00664878,0.0252688,0.00464397,0.0114905,-0.012299,0.0273949,-0.0363243,-0.00493883,-0.00961519,-0.0218916,-0.0187582,0.246399,0.0692237,1.36057,-0.167214,-0.190503,-0.445728,0.0363556,-0.00550699,0.0851928,0.261964,-0.076111,0.052806,0.0736156,0.117287,-0.0561023,-0.0780363,0.196545,-0.0315629,0.129574,0.277172,-0.205609,-0.163051,0.149909,0.144528,-0.0940162,0.0104286,-0.000329214,-0.140934,0.0257037,0.00356457,0.135374,0.0329383,0.123553,-0.0885222,-0.113041,0.139456
-351865,0.807273,0.0662084,6,63,0,351896,-3.10691,-2.5203,-0.149024,-1.21116,-1.32366,-0.229524,0.208229,0.638977,1.47211,-0.0836121,0.156205,0.560489,0.239558,-0.271651,-0.120624,1.00394,-0.237876,0.575978,2.25291,-0.74226,-0.961683,0.41058,0.845236,-0.782288,-0.711194,0.281355,-0.735156,0.271256,-0.2792,1.38063,0.550788,0.539675,-0.457791,-0.0907135,0.0305297,-0.0566089,-0.021409,-0.0195541,-0.033196,0.00223336,-0.0442763,0.0697888,-0.00462652,0.0143194,0.00411833,0.00799404,-0.00668117,0.026506,-0.0345242,0.00376151,-0.00824829,-0.0227438,-0.0314036,0.580022,0.142173,1.35703,-0.0278195,-0.226096,-0.247099,-0.0428472,0.0388718,0.119283,0.27481,-0.0156086,0.02916,0.104631,0.0447203,-0.0507114,-0.0225179,0.187413,-0.0444063,0.107523,0.420569,-0.138564,-0.179525,0.0766464,0.157787,-0.146036,-0.132764,0.0525228,-0.137238,0.0506376,-0.0521206,0.257734,0.10282,0.100746,-0.0854596,-0.0169342,0.186678
-351875,0.962138,0.0662084,6,63,0,351899,-3.10366,-2.51685,-1.20804,-1.14485,-3.26907,-0.051653,0.738527,0.662138,1.87079,-0.966139,0.631584,0.693208,0.738295,-0.341721,-0.607647,1.33828,-0.311464,0.952059,2.05652,-1.37249,-1.0867,1.13272,0.828528,-0.513339,-0.213766,0.32562,-0.909858,0.220261,-0.122556,1.59154,0.305825,0.969587,-0.560595,-0.792062,0.0304684,-0.0630413,-0.00647728,-0.0179868,-0.0324659,0.00513227,-0.0641018,0.0588539,-0.00601591,0.00786087,0.00187456,0.00417044,-0.012773,0.0218953,-0.0347395,0.0025298,-0.0089225,-0.0192552,-0.0240611,1.40373,0.156597,1.3562,-0.159669,-0.151317,-0.43208,-0.00682708,0.0976127,0.0875162,0.247266,-0.127697,0.0834777,0.0916227,0.097582,-0.045166,-0.080314,0.176883,-0.0411668,0.125836,0.271814,-0.181405,-0.143631,0.149714,0.109508,-0.0678491,-0.0282539,0.0430379,-0.120258,0.0291124,-0.0161985,0.210357,0.0404215,0.128152,-0.074095,-0.104688,0.132172
-351882,0.90238,0.0662084,6,63,0,351917,-3.09492,-2.53174,-0.564771,-1.97346,-1.98298,-0.337738,-1.21994,0.638136,1.90188,-0.567734,-0.352914,0.392873,0.474243,-0.704914,-0.354377,1.14812,-0.622591,0.55891,2.71418,-1.22959,-1.42594,0.170167,0.867697,-1.30293,-0.555973,-0.242681,-1.37623,0.0904094,-0.267478,1.15103,0.436742,0.53859,-0.790219,-0.818627,0.0309858,-0.0631366,-0.0301999,-0.0223572,-0.0381656,-0.00103281,-0.0445989,0.0787214,-0.000438686,0.0234893,0.00368261,0.0163553,-0.0059145,0.0306665,-0.0373519,-0.00387681,-0.00715594,-0.0244863,-0.0273804,0.36633,0.0844858,1.36323,-0.0788351,-0.275471,-0.2768,-0.0471441,-0.170289,0.089076,0.265479,-0.0792486,-0.0492624,0.0548402,0.0661985,-0.0983973,-0.0494667,0.160263,-0.086906,0.078017,0.378866,-0.171635,-0.199044,0.0237533,0.12112,-0.181874,-0.077607,-0.0338752,-0.192104,0.01262,-0.0373366,0.16067,0.0609638,0.0751806,-0.110305,-0.11427,0.139588
-351872,0.962726,0.0662084,6,63,0,351911,-3.10578,-2.52688,-0.727736,-1.1476,-2.59592,-1.15816,0.375188,0.42283,1.62828,-0.831364,0.487241,0.471815,0.481035,-0.169587,-0.724113,1.02939,-0.250492,0.924742,2.06665,-1.4709,-1.18601,0.956758,0.723244,-0.813137,-0.917305,0.305183,-0.927206,0.177561,-0.823464,1.56852,0.254234,0.708374,-0.499023,-0.0791568,0.0307949,-0.0594381,-0.0124125,-0.0240795,-0.0300748,0.00437923,-0.0530806,0.0580749,-0.00486837,0.0179484,0.00105569,0.0111805,-0.0146357,0.0276701,-0.033123,0.00112633,-0.00901929,-0.0204482,-0.0236981,1.33917,0.181824,1.36063,-0.114342,-0.180312,-0.407872,-0.18197,0.0589496,0.0664351,0.255836,-0.130624,0.0765555,0.0741317,0.0755805,-0.0266455,-0.113773,0.161739,-0.0393574,0.145296,0.324713,-0.231108,-0.186347,0.150326,0.113636,-0.12776,-0.144127,0.0479505,-0.145683,0.0278984,-0.129383,0.246446,0.0399453,0.1113,-0.0784067,-0.0124371,0.15712
-351875,0.979029,0.0662084,6,127,0,351903,-3.16894,-2.52516,-0.511391,-0.983581,-1.45312,1.07976,0.268508,1.06328,2.21036,0.175593,0.259409,0.75001,0.875769,-0.280571,0.0762013,1.43866,0.181394,0.81407,2.40936,-0.524878,-0.696612,0.721557,1.17419,-0.314809,0.55867,0.339475,-0.538347,0.568619,0.746947,0.835009,0.788481,1.13451,-0.32743,-0.597107,0.0307914,-0.067351,-0.0240264,-0.0150391,-0.0410534,-3.43194e-05,-0.0553819,0.0763429,-0.000208449,0.0127695,0.00955327,0.0107679,-0.00348384,0.0250723,-0.0393848,-0.00224713,-0.00761688,-0.0239617,-0.0277994,1.69999,0.208692,1.36058,-0.0818532,-0.157432,-0.232586,0.172826,0.0429773,0.170188,0.353789,0.0281054,0.041521,0.120046,0.140175,-0.0449081,0.0121968,0.230271,0.0290339,0.1303,0.385642,-0.0840118,-0.111499,0.115492,0.18794,-0.0503882,0.0894206,0.0543364,-0.0861676,0.091013,0.119556,0.133651,0.126204,0.181589,-0.0524083,-0.0955729,0.16006
-351881,0.610324,0.0662084,5,63,0,351911,-3.13668,-2.52569,-0.612904,-1.40036,-1.4829,1.00661,-0.249019,0.898317,2.10915,0.34946,-0.134244,0.946473,0.788022,-0.453279,-0.171942,1.54401,-0.088249,1.05875,2.43682,-0.923614,-0.804887,0.918849,1.12576,-0.127814,0.0807396,0.105384,-0.789861,0.43058,0.452943,1.06753,0.537729,1.24401,-0.493767,-0.825976,0.0304973,-0.0685304,-0.0160444,-0.0173978,-0.036842,-0.00166284,-0.0467118,0.0642404,-0.00230191,0.00710117,0.00563732,0.00849648,-0.0085511,0.0304045,-0.0423126,-3.2666e-05,-0.00637473,-0.0226765,-0.0294453,0.72539,0.132295,1.35659,-0.0952029,-0.217519,-0.23034,0.156358,-0.0386803,0.139536,0.327615,0.0542819,-0.0208523,0.147016,0.122404,-0.0704081,-0.0267078,0.239833,-0.0137078,0.164456,0.378513,-0.143466,-0.125024,0.142726,0.174865,-0.0198534,0.0125413,0.0163694,-0.12269,0.0668824,0.070356,0.165821,0.0835259,0.193234,-0.0766973,-0.128299,0.155331
-351885,0.964201,0.0662084,6,63,0,351910,-3.1775,-2.51939,-0.21367,-1.10584,-2.21244,-0.537836,0.97022,0.98255,1.98385,-1.25804,1.15131,0.953202,0.596476,-0.0768288,0.0289749,1.59481,0.315909,1.22359,2.25927,-1.0028,-0.581342,0.707199,1.18093,-0.425587,-0.0809146,0.543557,-0.377901,0.677159,0.393454,2.23042,0.425748,1.21373,0.192705,0.342296,0.0306473,-0.0624423,-0.0123354,-0.0278607,-0.0467047,0.00657108,-0.0576793,0.0691226,-0.00192341,0.0246824,0.00559172,0.0151412,-0.00833975,0.0222909,-0.0344169,-0.00464877,-0.00667117,-0.0200484,-0.0180852,2.48058,0.259959,1.35863,-0.0352672,-0.182524,-0.365174,-0.0887723,0.160139,0.162174,0.327443,-0.207645,0.19003,0.15733,0.0984512,-0.012681,0.00478245,0.26323,0.0521423,0.201958,0.372902,-0.165517,-0.0959532,0.116727,0.194918,-0.0702451,-0.0133553,0.0897167,-0.0623744,0.111768,0.0649415,0.368142,0.0702717,0.200331,0.0318069,0.0564975,0.165055
-351878,0.816896,0.0662084,6,63,0,351912,-3.15363,-2.52788,-0.600658,-0.806662,-1.37371,0.785849,0.339777,1.18858,2.241,-0.639813,1.0491,1.03378,1.02721,-0.0477752,-0.133714,1.5786,0.00930897,0.905423,2.50779,-0.212913,-0.892443,0.722299,1.36013,-0.360732,-0.0718015,0.688102,-0.567115,0.485931,0.0196398,1.62221,0.893976,1.00601,0.246771,-0.0162688,0.0306575,-0.0716038,-0.0182125,-0.019181,-0.0314826,-0.00330259,-0.0608533,0.0707901,-0.00402397,0.0303745,-0.00555701,0.00546974,-0.0124421,0.0259282,-0.0381517,0.00429303,-0.00537585,-0.0235113,-0.0269445,2.05709,0.221236,1.35876,-0.0926524,-0.124429,-0.211897,0.121218,0.0524112,0.183341,0.345677,-0.0986922,0.161825,0.159463,0.158449,-0.0073694,-0.0206255,0.243501,0.00143592,0.139663,0.38683,-0.0328421,-0.137661,0.111416,0.209802,-0.0556435,-0.0110755,0.106141,-0.0874784,0.0749556,0.00302947,0.250228,0.137897,0.155179,0.0380648,-0.00250949,0.154252
-351869,0.999282,0.0662084,6,63,0,351897,-3.15256,-2.5293,-0.462466,-0.707208,-2.33065,-0.666152,0.480252,0.775027,1.70324,0.176236,-0.136133,0.872152,0.768033,-0.0423497,-0.216022,1.23823,0.0235839,0.88011,1.9614,-1.28442,-0.7754,0.9246,1.06682,-0.536878,0.00550818,0.357624,-0.584913,0.651936,0.314984,1.30203,0.540044,0.86847,-0.500542,-0.392844,0.0307362,-0.0569981,-0.0202601,-0.0241963,-0.0411124,0.00529827,-0.0477795,0.0643028,0.00120574,0.00634721,0.0103372,0.0120297,-0.0059833,0.0255401,-0.0327337,-0.0042815,-0.0123678,-0.0242485,-0.0231116,0.628331,0.147348,1.35983,-0.0859667,-0.131461,-0.433238,-0.123829,0.0892728,0.144068,0.316611,0.0327601,-0.0253054,0.162122,0.142768,-0.00787227,-0.0401558,0.230172,0.00438395,0.163601,0.3646,-0.238758,-0.144137,0.171872,0.198308,-0.0997989,0.0010239,0.0664778,-0.108728,0.121187,0.0585516,0.24203,0.100387,0.161438,-0.0930444,-0.0730247,0.185887
-351872,0.903536,0.0662084,6,63,0,351893,-3.12141,-2.51861,-0.547451,-1.39613,-1.4624,0.639824,0.183034,0.886355,1.88334,-0.889054,0.941962,0.529092,0.719178,-0.232607,-0.174852,1.34439,-0.103647,1.09924,2.51048,-0.373981,-0.83336,0.845896,1.02867,-0.45893,-0.146383,0.436284,-0.973949,0.313991,-0.205043,1.34204,0.75857,1.06405,-0.00283538,-0.091459,0.0304469,-0.0710699,-0.0163779,-0.0174244,-0.031157,-0.00350565,-0.0593471,0.0701276,-0.00775498,0.0282841,-0.00266025,0.00667524,-0.0121743,0.026516,-0.0395369,0.00316416,-0.00440513,-0.0196029,-0.0275539,1.29711,0.163178,1.3559,-0.0784364,-0.200032,-0.209527,0.0916712,0.0262244,0.126993,0.269836,-0.12738,0.13496,0.075806,0.103041,-0.033327,-0.0250521,0.192618,-0.0148501,0.157494,0.359691,-0.0535824,-0.1194,0.121196,0.147383,-0.0657534,-0.0209731,0.0625089,-0.139543,0.0449872,-0.0293776,0.192282,0.108685,0.152452,-0.000406241,-0.0131038,0.143276
-351871,0.991859,0.0662084,6,63,0,351893,-3.14584,-2.52457,-0.532597,-1.15691,-2.47246,-0.640033,0.58385,0.975323,1.71641,0.131815,-0.0315019,1.02263,0.804756,0.0462748,-0.177714,1.36232,-0.0308221,1.02388,2.2848,-1.44332,-0.737542,0.979618,1.08415,-0.599218,-0.0178986,0.348988,-0.495571,0.668181,0.243285,1.46563,0.471637,1.05412,-0.642894,-0.476226,0.0305669,-0.0570484,-0.0204243,-0.0247773,-0.0422755,0.00587839,-0.0485878,0.0621362,0.00112933,0.00610887,0.0104306,0.0124732,-0.00738405,0.0281728,-0.0344429,-0.00484681,-0.0115977,-0.024565,-0.024608,1.72479,0.199282,1.35753,-0.0808161,-0.175549,-0.375169,-0.0971183,0.0885931,0.147995,0.260448,0.0200015,-0.00478008,0.155174,0.122113,0.00702172,-0.0269662,0.206718,-0.00467693,0.155363,0.346695,-0.219008,-0.111914,0.148647,0.164509,-0.090925,-0.00271592,0.0529553,-0.0751976,0.101389,0.036916,0.222394,0.071566,0.159952,-0.0975525,-0.0722624,0.15174
