# 0.0137442, 9.42268e-05, 0.169095, 0.0909207, 0.280178, 0.248656, 0.181152, 0.0814388, 0.102504, 0.20784, 0.190766, 0.0827614, 0.127086, 0.0958008, 0.0705898, 0.0594493, 0.0485876, 0.110564, 0.198492, 0.191341, 0.0974091, 0.136173, 0.076842, 0.155063, 0.142975, 0.126888, 0.0987128, 0.0804738, 0.118928, 0.203797, 0.121962, 0.0890711, 0.122856, 0.130592, 0.223295, 0.239959, 0.185826, 0.325856, 0.149523, 0.183201, 7.66335e-05, 5.7079e-05, 5.76004e-05, 5.64273e-05, 5.76697e-05, 5.35832e-05, 5.7297e-05, 5.13125e-05, 5.61684e-05, 5.1276e-05, 6.54933e-05, 3.26651e-05, 2.73994e-05, 2.99932e-05, 3.04581e-05, 2.828e-05, 0.709345, 0.557425, 0.204671, 0.24759
-210445,0.921964,0.0389112,7,127,0,210469,-3.456,-2.58775,-1.11238,-1.00195,-1.46691,1.7426,-0.163213,0.756061,0.614317,-0.995946,0.0675871,0.585826,0.310639,-0.16947,0.0858453,0.510648,-0.475456,0.301729,2.22487,-0.328763,-1.05404,-0.394624,0.664279,-1.71776,-1.41004,1.32642,-1.60177,0.59497,0.388884,0.69559,0.815724,1.04213,-0.406031,0.313877,-0.697775,1.10967,0.966033,-0.846532,0.384464,0.814785,0.035037,-0.0677975,-0.0293525,-0.0235939,-0.0261866,0.00280484,-0.0359388,0.0126705,0.0244356,0.00184631,0.00525404,-0.00750365,0.0311487,-0.0305197,-0.00144404,-0.00942836,1.47887,1.81901,0.208408,0.324961,1.41959,-0.190635,-0.171711,-0.251393,0.29864,-0.0279707,0.129571,0.105279,-0.170681,0.0115828,0.100396,0.0532361,-0.029043,0.0147118,0.0875128,-0.0814816,0.051709,0.381289,-0.0563421,-0.180637,-0.0676291,0.113841,-0.294382,-0.241648,0.227317,-0.274505,0.101964,0.0666454,0.119207,0.139795,0.178597,-0.0695839,0.0537909,-0.168124,0.267368,0.232759,-0.203966,0.0926338,0.196316,0.171376,0.240943
-210442,0.520004,0.0389112,6,63,0,210477,-3.37168,-2.57361,-1.00986,-1.26122,-1.49007,1.03334,-1.10678,0.295776,1.19725,-0.301701,0.0248525,0.292911,0.334337,-0.56892,-0.00337852,0.822774,-0.57999,0.467046,1.67582,-1.36919,-1.32272,0.125482,0.470766,-1.40543,0.342502,0.697389,-1.12425,0.325399,0.699216,0.495404,1.08562,0.919475,-0.191083,0.665018,-1.0573,1.12469,0.809258,-1.59257,-0.194506,0.921854,0.0345609,-0.0697109,-0.00885869,-0.0187647,-0.0337701,-0.0011088,-0.0319054,0.0148791,0.0260134,0.00520832,0.0303727,-0.00784834,0.0404132,-0.0249409,-0.00537016,-0.00453748,1.21889,1.71895,0.190006,0.244415,1.41285,-0.173799,-0.217058,-0.256443,0.177839,-0.190478,0.0509035,0.206048,-0.0519232,0.00427715,0.0504105,0.0575398,-0.097912,-0.000581449,0.141601,-0.0998171,0.0803793,0.28841,-0.235639,-0.227641,0.0215956,0.0810196,-0.241877,0.0589451,0.120022,-0.193486,0.0560016,0.120336,0.0852597,0.186837,0.158243,-0.0328856,0.114451,-0.197103,0.209668,0.150863,-0.29689,-0.0362601,0.171854,0.172101,0.186422
-210444,0.976982,0.0389112,7,127,0,210468,-3.31594,-2.55853,-0.935342,-0.890724,-1.7689,1.48798,-0.686443,0.75412,0.383595,-0.127858,0.531115,0.556782,0.305701,-0.276678,9.17505e-06,0.539741,-0.486409,0.287711,1.98268,-0.775737,-0.954085,-0.718214,0.528095,-1.56807,-1.45309,1.2227,-1.63902,0.260705,0.603237,1.0979,0.795615,0.937056,-0.452689,0.0923941,-1.96514,1.31382,0.602153,-2.81042,0.22842,0.731834,0.0341315,-0.0727749,-0.0299069,-0.0231206,-0.0219633,-0.00542155,-0.0324617,0.00730585,0.0235913,0.0051469,-0.000967383,-0.00661476,0.0323239,-0.0296709,-0.00295488,-0.00836276,0.872553,1.38594,0.149414,0.159957,1.4068,-0.149612,-0.142475,-0.282943,0.238009,-0.1098,0.120625,0.0613577,-0.0204515,0.0849541,0.0890598,0.0488982,-0.0442558,1.46759e-06,0.086334,-0.0778033,0.0460207,0.317138,-0.124083,-0.15261,-0.114881,0.0844712,-0.25082,-0.232428,0.195577,-0.262168,0.0417008,0.0964904,0.175613,0.127262,0.149886,-0.0724097,0.0147789,-0.267009,0.178512,0.081816,-0.381858,0.0310359,0.0994361,0.159954,0.135872
-210440,0.962936,0.0389112,6,127,0,210466,-3.30662,-2.55298,-1.03383,-1.02101,-1.69191,1.76483,-0.470439,1.11703,0.840221,0.119612,0.398538,0.74403,0.328538,-0.20616,-0.0215826,0.914948,-0.533394,0.194046,2.29464,-0.914084,-1.13158,-0.629083,0.581766,-1.94748,-1.00195,0.738364,-1.36215,0.505411,1.06356,1.07386,0.770333,1.04013,-0.2124,0.37991,-1.38203,0.727216,0.532178,-2.20323,-0.298442,0.398984,0.0342705,-0.0687769,-0.0231888,-0.0189463,-0.0200525,-0.0191314,-0.039473,0.0110297,0.0251066,0.00484549,0.00801997,-0.0106774,0.0308936,-0.0269299,-0.00311918,-0.00715716,0.791636,1.09171,0.128651,0.212549,1.40875,-0.149486,-0.147633,-0.244641,0.255185,-0.068023,0.161517,0.121491,0.0172952,0.0576264,0.107583,0.0475048,-0.0298096,-0.00312072,0.132296,-0.0771259,0.028058,0.331793,-0.132172,-0.16362,-0.0909619,0.0841202,-0.281595,-0.144876,0.106763,-0.196959,0.0730797,0.153785,0.155274,0.111386,0.150397,-0.030712,0.054933,-0.281141,0.147935,0.108259,-0.448194,-0.0607108,0.0811636,0.144595,0.203426
-210448,0.806362,0.0389112,7,127,0,210476,-3.33976,-2.56583,-1.69215,-1.1355,-1.31469,1.92671,-1.22881,0.590816,0.836349,-0.140483,-0.0333971,0.836286,0.189424,-0.432078,0.220023,0.93198,-0.798431,0.43665,2.16111,-0.712793,-1.04059,-0.105311,0.825321,-1.48971,-1.01634,1.00764,-1.47981,-0.153977,1.54967,0.458029,1.17554,1.14598,-0.747551,-0.1163,-1.29689,1.05056,0.598336,-2.09034,-0.308794,0.668099,0.0343214,-0.0758065,-0.0313137,-0.0192593,-0.0247636,-0.0147301,-0.0305488,0.0123013,0.0310067,-0.00416472,0.0204887,-0.00381632,0.0395719,-0.0248575,-0.0060705,-0.00281111,1.37066,1.58374,0.150734,0.227587,1.40947,-0.217863,-0.146195,-0.169266,0.248063,-0.158209,0.0760673,0.10768,-0.0180871,-0.00429986,0.107671,0.0243883,-0.0556299,0.0283279,0.119992,-0.102798,0.0562185,0.278241,-0.0917717,-0.133976,-0.0135587,0.10626,-0.191799,-0.130854,0.129734,-0.190525,-0.0198244,0.199519,0.058971,0.15135,0.147544,-0.0962469,-0.0149735,-0.234536,0.189988,0.108206,-0.378027,-0.0558437,0.120822,0.12875,0.180845
-210440,0.928382,0.0389112,6,63,0,210480,-3.3185,-2.56555,-0.679845,-1.27605,-1.5799,0.975336,-0.791352,0.547555,0.898783,-0.5344,0.697784,0.143939,0.603428,-0.33689,-0.169348,0.768204,-0.584399,0.566235,1.86422,-1.70388,-1.25958,-0.311244,0.415244,-1.46916,-0.125323,1.02554,-1.18199,0.699837,-0.00544811,1.2919,0.795849,0.830196,0.0854938,0.40452,-1.35283,0.937806,0.40928,-2.09687,-0.350276,0.613718,0.0344246,-0.0709481,-0.0238614,-0.0222344,-0.0424287,0.00195814,-0.0310601,0.00769733,0.0260209,0.00816085,0.0154647,-0.00935524,0.0346668,-0.028543,-0.00273062,-0.00975116,0.352358,0.614965,0.106799,0.14626,1.41093,-0.122316,-0.229584,-0.284252,0.17548,-0.142378,0.0985148,0.161707,-0.096148,0.125544,0.0258971,0.108567,-0.0606124,-0.0304688,0.138213,-0.105144,0.101876,0.335406,-0.306557,-0.22662,-0.0559983,0.0747096,-0.264329,-0.0225478,0.184513,-0.212661,0.125913,-0.00098021,0.232436,0.143187,0.149367,0.0153818,0.0727803,-0.252316,0.17491,0.0763348,-0.391086,-0.06533,0.114464,0.179918,0.18651
-210460,0.986181,0.0389112,6,63,0,210477,-3.38869,-2.55198,-1.28898,-0.677886,-1.21693,1.33619,-0.571084,0.610937,0.669692,0.657809,-0.612428,0.720649,0.244185,-0.340498,0.271581,0.498645,-0.294071,0.142229,1.55614,-0.716014,-0.85082,-0.338356,0.605193,-1.06568,-0.727414,0.788066,-1.09222,-0.0813818,1.23583,0.181407,1.15923,0.98313,-0.64268,0.211596,-1.10065,1.48977,0.899517,-1.47529,0.543769,1.02692,0.033792,-0.0624021,-0.0139846,-0.00969554,-0.0120609,0.00382689,-0.028275,0.0144341,0.0292135,0.00287617,0.0198414,-0.000196945,0.0395757,-0.0310859,-0.00545151,-0.00269343,0.424792,2.54009,0.113749,0.257531,1.40203,-0.224961,-0.118309,-0.212386,0.2332,-0.0996691,0.106625,0.116879,0.114805,-0.106885,0.125772,0.0426168,-0.0594258,0.047398,0.0870266,-0.051323,0.0248226,0.271586,-0.124963,-0.14849,-0.0590519,0.105622,-0.185989,-0.126953,0.137538,-0.19062,-0.0142032,0.215684,0.0316603,0.202316,0.171582,-0.112165,0.0369291,-0.177851,0.240726,0.14535,-0.238386,0.0878656,0.165936,0.174526,0.161586
-210462,0.996382,0.0389112,7,127,0,210488,-3.33423,-2.54576,-0.839911,-1.7248,-2.01678,1.12301,-1.08675,0.607221,1.32362,-1.52804,1.30685,0.0867536,0.908113,-0.430021,-0.183725,0.799418,-0.642248,0.712383,2.46134,-1.65425,-1.50389,-0.101453,0.491402,-2.19315,-0.24259,1.03295,-1.64168,0.823436,0.0366069,1.8666,0.747281,1.1464,0.0590666,0.285747,-1.48226,1.3289,0.750357,-1.5267,0.589512,0.906444,0.0340313,-0.079303,-0.0308726,-0.0290464,-0.0493968,-0.0108754,-0.0349079,0.0112763,0.023301,0.00571004,0.012609,-0.0117967,0.0305338,-0.0260236,-0.00328329,-0.0115883,3.56539,0.266867,0.253649,0.0771417,1.40539,-0.112827,-0.231696,-0.270919,0.150857,-0.145986,0.0815695,0.177804,-0.205265,0.175552,0.0116538,0.121989,-0.0577658,-0.0246802,0.107388,-0.0862747,0.0956961,0.330637,-0.222219,-0.20202,-0.0136284,0.0660112,-0.29461,-0.0325876,0.138759,-0.220531,0.110614,0.00491749,0.250745,0.100384,0.153999,0.00793455,0.0383851,-0.221343,0.198442,0.112049,-0.227979,0.0880307,0.135357,0.134332,0.149328
-210458,0.924899,0.0389112,7,127,0,210494,-3.4087,-2.5668,-1.55526,-1.23401,-1.98963,1.49191,-0.450042,0.451837,1.52176,-1.23076,0.700084,0.801239,0.402446,-0.409603,-0.404752,0.917556,-0.710647,0.39409,2.20878,-1.97179,-1.04959,-0.33771,0.373092,-2.11473,-0.504001,1.03829,-2.40245,0.690895,0.798336,1.46163,1.37026,1.12327,-0.192513,-0.599416,-1.11774,2.27926,1.5855,-1.83966,0.366064,1.56151,0.0343279,-0.0689513,-0.0225722,-0.0237983,-0.0300725,0.00154013,-0.0328991,0.0196748,0.0268262,0.00990536,0.0146581,0.00135801,0.0376272,-0.0323041,-0.00778583,-0.00469194,0.941813,0.316073,0.120583,0.0639812,1.40956,-0.193243,-0.153327,-0.247214,0.185372,-0.0559185,0.0561415,0.189081,-0.152924,0.0869866,0.0995553,0.0500046,-0.0508939,-0.0502911,0.114008,-0.088299,0.0489664,0.274444,-0.244998,-0.130413,-0.041961,0.0463573,-0.262759,-0.062623,0.12901,-0.298508,0.0858448,0.0991945,0.18161,0.170257,0.139569,-0.02392,-0.0744784,-0.127204,0.25939,0.180436,-0.209361,0.0416597,0.177707,0.124252,0.113804
-210451,0.896146,0.0389112,7,127,0,210483,-3.37674,-2.54121,-1.13064,-1.5056,-2.28209,1.49784,-0.973278,0.595437,0.460965,0.102113,-0.47219,0.371739,0.107782,-0.524752,0.273174,0.450972,-0.854525,0.108666,1.34597,-1.4896,-1.86729,-0.291537,0.429155,-1.4518,-0.603626,0.940801,-1.07403,0.30642,0.693887,0.714144,0.781074,1.04419,-0.825735,0.167419,-0.87172,1.29992,0.729002,-1.44696,0.565372,0.962611,0.0336036,-0.0743633,-0.0219491,-0.0164971,-0.0293498,-0.0076061,-0.0298592,0.00442136,0.0302116,0.00644752,0.0224936,-0.0136969,0.0380538,-0.0187219,0.00639943,-0.012503,0.309757,0.523963,0.0884024,0.156191,1.39939,-0.179588,-0.239146,-0.362481,0.237913,-0.154593,0.0945778,0.0732186,0.0162193,-0.0750015,0.0590461,0.0171198,-0.0833504,0.0433902,0.0716312,-0.135731,0.0172602,0.213791,-0.236605,-0.296597,-0.046307,0.0681659,-0.230601,-0.0958784,0.149434,-0.170597,0.0486711,0.110215,0.113433,0.124064,0.165857,-0.131158,0.0265924,-0.188097,0.280492,0.157302,-0.312222,0.121994,0.207709,0.158838,0.215777
-210450,0.996259,0.0389112,6,63,0,210479,-3.37189,-2.54012,-1.08227,-1.83137,-2.16653,1.3966,-0.99441,0.301137,0.603335,0.545551,-0.30661,0.467801,-0.0954436,-0.457756,0.0844201,0.586741,-0.673681,0.0571231,1.38559,-1.69596,-1.22732,-0.145612,0.287879,-0.936964,-0.385629,0.841773,-1.54539,0.0820823,0.431702,0.801014,0.71472,0.984703,-0.701812,0.00396618,-0.995235,1.55233,1.13887,-1.51751,0.534198,0.991268,0.0338638,-0.0739873,-0.0202043,-0.0156035,-0.0391083,-0.00329369,-0.0342004,0.00706621,0.0270868,-0.00411667,0.0239538,-0.0105861,0.0349489,-0.0196839,0.00306936,-0.0095857,0.328198,0.534007,0.0897754,0.130867,1.40304,-0.1696,-0.28699,-0.339512,0.218858,-0.155831,0.0471904,0.0945471,0.085492,-0.0480481,0.0733079,-0.0149567,-0.0717338,0.0132293,0.0919467,-0.105571,0.00895161,0.217132,-0.26577,-0.19233,-0.0228184,0.0451128,-0.146829,-0.0604309,0.131912,-0.242175,0.0128629,0.0676509,0.125525,0.112002,0.15431,-0.109979,0.000621529,-0.178231,0.277997,0.203953,-0.271762,0.0956663,0.17752,0.156707,0.179084
-210452,0.993957,0.0389112,7,127,0,210491,-3.40339,-2.57262,-1.96619,-1.83007,-2.02613,1.23201,-1.27736,0.846496,0.813367,-1.53358,0.650081,0.524027,0.789308,-0.655245,-0.0434226,0.76703,-0.963176,0.771363,2.89799,-1.33223,-2.26118,-0.884456,0.537375,-2.9532,-1.52907,1.54973,-2.08341,0.622875,0.783875,1.08018,1.90265,1.1564,-0.468099,0.216298,-0.0870252,0.758871,0.557351,-0.872755,0.0752108,0.602489,0.034771,-0.072045,-0.0237311,-0.0232529,-0.0289301,0.00131993,-0.0273872,0.0198531,0.0310145,0.00679472,0.00500832,-0.0044873,0.0397662,-0.0327022,-0.00237467,-0.00361999,3.00802,0.767321,0.192219,0.284834,1.41582,-0.217911,-0.202825,-0.224555,0.136543,-0.141569,0.0938167,0.0901451,-0.169966,0.0720481,0.0580776,0.0874786,-0.0726204,-0.00481251,0.0850096,-0.106748,0.0854897,0.321183,-0.147651,-0.250605,-0.0980239,0.059557,-0.327301,-0.169466,0.171756,-0.230903,0.0690329,0.0868764,0.119715,0.21087,0.128163,-0.0518792,0.0239722,-0.0282976,0.246759,0.181231,-0.28379,0.0244559,0.195908,0.110829,0.325165
-210445,0.997066,0.0389112,7,127,0,210477,-3.25018,-2.54487,-0.720803,-1.02743,-2.04253,1.0319,-0.976617,0.170808,0.73965,0.470591,0.197111,-0.0123166,0.0880258,-0.460385,-0.233112,0.262583,-0.55457,-0.119622,1.40118,-1.37997,-0.941171,-0.0614901,0.409727,-1.19172,-0.349346,0.464246,-1.71259,0.0181809,0.421187,0.825135,0.645265,0.77165,-0.314873,0.168784,-1.43953,0.756281,0.513092,-1.82201,-0.0853644,0.460306,0.0338852,-0.0747084,-0.0263722,-0.0145495,-0.0376496,-0.00986576,-0.0392322,0.0114984,0.0108765,0.00884262,0.0209924,0.000878894,0.0316507,-0.0231169,-0.00368548,-0.0132368,0.173491,1.51459,0.0771953,0.235184,1.40334,-0.133589,-0.190416,-0.378548,0.191245,-0.180999,0.0316564,0.137082,0.087216,0.0365311,-0.00228268,0.0163141,-0.0853246,-0.0432034,0.0486653,-0.10278,-0.0221699,0.259685,-0.255754,-0.17443,-0.0113961,0.0759359,-0.220865,-0.0647453,0.0860401,-0.3174,0.00336952,0.0780599,0.152925,0.119589,0.143012,-0.0583564,0.0312813,-0.275094,0.144525,0.0980518,-0.348186,-0.0163131,0.0879643,0.185333,0.1911
-210446,0.92031,0.0389112,6,63,0,210480,-3.23798,-2.54687,-0.774095,-1.36723,-2.23431,1.32664,-1.03615,0.608605,0.55923,0.0489581,0.0586908,0.217916,0.289412,-0.503655,-0.434195,0.431395,-0.600017,-0.339069,1.30908,-1.12159,-0.758224,-0.307576,0.0856248,-1.40476,-0.744559,0.0841945,-1.07669,0.0434654,0.261294,0.994842,0.58589,0.964356,-0.250209,-0.0216877,-1.25969,0.685497,0.225312,-1.69991,-0.332731,0.316393,0.034028,-0.0792182,-0.0281702,-0.0143337,-0.0363165,-0.00619036,-0.031775,0.0135099,0.0144898,0.00537485,0.0204324,-0.00119905,0.0345411,-0.0287673,-0.0100717,-0.0100493,0.20877,0.80497,0.0890053,0.174854,1.40534,-0.150791,-0.266331,-0.435236,0.258424,-0.201838,0.118554,0.108936,0.00953686,0.0114328,0.0424492,0.0563764,-0.0981103,-0.0845798,0.0840342,-0.116881,-0.0660495,0.255005,-0.218482,-0.147699,-0.0599149,0.0166794,-0.273643,-0.145038,0.0164008,-0.209737,0.00846691,0.0508992,0.193792,0.114129,0.187853,-0.0487399,-0.00422469,-0.245498,0.133595,0.0439105,-0.331292,-0.0648453,0.0616611,0.194797,0.194888
-210446,0.879531,0.0389112,6,63,0,210476,-3.20627,-2.55617,-1.094,-0.981876,-1.64406,-0.121066,-0.890626,0.200634,0.370386,-0.778409,-0.298983,0.310205,0.357691,-0.402518,0.121997,0.275814,-0.699725,0.370966,1.86119,-1.2324,-1.633,-0.193436,0.353621,-1.3271,-0.533552,1.20054,-1.57387,0.214682,0.785516,0.613973,0.544114,0.239102,-0.758874,-0.164152,-0.91353,0.28508,-0.0215449,-1.30363,-0.0176968,0.081003,0.0341373,-0.0739444,-0.0226045,-0.0261206,-0.0285892,-0.00408078,-0.0250345,0.00781753,0.0217273,0.000770767,0.00646036,-0.00994884,0.0232503,-0.027839,-0.00532866,-0.00365934,0.384313,0.495993,0.115874,0.263791,1.40688,-0.204485,-0.183527,-0.307299,-0.0226289,-0.166471,0.0375013,0.0692305,-0.145496,-0.0558842,0.0579818,0.0668575,-0.0752363,0.022803,0.0515535,-0.130788,0.0693389,0.347883,-0.230354,-0.305232,-0.0361559,0.0660968,-0.248054,-0.0997284,0.224397,-0.294179,0.0401271,0.146824,0.11476,0.101703,0.0446915,-0.141844,-0.0306824,-0.342173,0.10678,-0.00806987,-0.488287,-0.00662853,0.0303406,0.186914,0.374561
-210441,0.945157,0.0389112,6,63,0,210483,-3.20456,-2.56049,-0.853272,-1.00387,-1.90132,0.27286,-1.37945,0.228764,0.326442,-1.04679,0.20123,0.388547,0.296139,-0.410225,-0.187236,0.310818,-0.749732,0.438883,1.61679,-1.21689,-0.862906,-0.955548,0.150186,-1.88803,-0.494213,0.56558,-1.26182,0.12978,0.305278,0.735367,0.956211,0.363601,-0.451526,-0.260457,-1.27269,0.373106,0.127487,-1.55588,-0.411974,0.132656,0.0341811,-0.0657873,-0.0196345,-0.0146219,-0.0272245,0.000764546,-0.0245311,0.00968752,0.0187886,0.00746541,-0.0017529,-0.00690575,0.0271498,-0.0247761,-0.00990768,-0.00514403,0.83731,0.512319,0.178217,0.211177,1.40749,-0.166186,-0.195517,-0.370306,0.0531431,-0.268665,0.0445548,0.0635788,-0.203876,0.0391921,0.0756745,0.0576768,-0.0798967,-0.0364667,0.0605358,-0.14602,0.0854781,0.31489,-0.237005,-0.168062,-0.186105,0.0292507,-0.367718,-0.0962544,0.110154,-0.245756,0.0252763,0.0594568,0.143222,0.186234,0.070816,-0.0879404,-0.0507273,-0.37549,0.11008,0.0376132,-0.459042,-0.121547,0.0391385,0.194763,0.295036
-210443,0.953737,0.0389112,7,191,0,210474,-3.28309,-2.56472,-1.29068,-1.3289,-1.26619,1.25599,-1.049,0.414324,0.822348,0.188531,-0.0702838,0.0120777,-0.253884,-0.813454,-0.189743,0.519712,-0.715484,-0.0298841,2.07334,-1.39966,-1.59031,-0.344954,0.436852,-0.936223,-0.765846,0.715779,-1.39016,0.075529,0.455953,0.55443,0.538595,1.0112,-0.538134,0.655166,-1.58303,1.13527,0.584561,-2.5616,-0.0451064,0.607051,0.0344605,-0.0707665,-0.0385614,-0.0274039,-0.0310663,-0.000547352,-0.0238606,0.0170346,0.0247547,0.00340099,0.025389,-0.00375589,0.0348966,-0.0287035,-0.00294092,-0.00818439,4.13771,3.40396,0.346661,0.258234,1.41143,-0.21996,-0.226473,-0.215787,0.214049,-0.178772,0.0706098,0.140146,0.0321299,-0.0119779,0.0020583,-0.0432675,-0.13863,-0.0323363,0.0885703,-0.121934,-0.00509291,0.353343,-0.238533,-0.271024,-0.0587876,0.0744491,-0.159553,-0.130517,0.121984,-0.236913,0.0128718,0.0777044,0.094487,0.0917883,0.172331,-0.0917098,0.111655,-0.22157,0.158899,0.0818184,-0.358536,-0.00631334,0.0849661,0.170422,0.139965
-210450,0.890401,0.0389112,7,127,0,210481,-3.12402,-2.55334,-1.37651,-1.55837,-2.37826,1.27476,-1.03018,0.71025,0.673453,-0.986574,0.465903,0.937448,0.844851,-0.206396,0.220903,0.871115,-0.833986,0.891147,2.10292,-1.48889,-1.27872,-0.336221,0.840164,-2.83674,-0.68951,1.24515,-1.69415,0.571237,0.88889,1.41836,1.60839,1.33798,-0.318449,-0.596205,-0.709799,-0.0544609,-0.125117,-1.21042,-0.346437,-0.181704,0.0341145,-0.0703406,-0.00753565,-0.0131585,-0.032362,-0.00573502,-0.038355,0.00903636,0.0293761,0.00544045,0.00920458,-0.0110246,0.0383172,-0.024315,-0.0103781,-0.00177721,0.184266,0.30448,0.0542973,0.258052,1.40656,-0.174115,-0.197118,-0.300826,0.161244,-0.130308,0.0898394,0.085185,-0.124792,0.058932,0.118578,0.106865,-0.0261069,0.027942,0.110187,-0.105491,0.112721,0.265998,-0.188329,-0.161745,-0.0425286,0.106272,-0.358819,-0.087216,0.157499,-0.214292,0.0722557,0.112436,0.179409,0.203445,0.169241,-0.0402805,-0.0754139,-0.331943,-0.025469,-0.0585117,-0.566063,-0.162014,-0.084975,0.12649,0.467658
-210448,0.901813,0.0389112,7,127,0,210479,-3.26762,-2.56793,-1.24836,-1.25911,-1.21507,1.22931,-0.975447,0.711461,1.42788,0.355217,0.0775553,0.20815,-0.0736227,-0.750615,-0.163175,0.768181,-0.672453,0.27559,2.56317,-1.30571,-1.80472,-0.576919,0.5917,-1.04454,-1.04564,1.28724,-1.68709,0.354743,0.465091,0.833906,0.871462,1.18538,-0.417892,0.758925,-1.69205,0.657712,0.303614,-2.44178,-0.515453,0.289418,0.0345604,-0.0735048,-0.0374286,-0.0250779,-0.0305645,-0.00027801,-0.0228736,0.0159578,0.0248861,0.00362503,0.022704,-0.00398052,0.0323988,-0.0332288,0.00333921,-0.0121562,0.396438,2.98565,0.0897571,0.331424,1.41284,-0.177959,-0.179492,-0.173214,0.175244,-0.139055,0.101422,0.203551,0.0506379,0.0110559,0.0296727,-0.0104953,-0.107004,-0.0232613,0.109508,-0.0958612,0.0392866,0.365391,-0.186136,-0.257271,-0.0822424,0.0843496,-0.148904,-0.149061,0.183501,-0.240503,0.0505702,0.0663009,0.118877,0.124231,0.168981,-0.0595725,0.108188,-0.324548,0.126154,0.0582354,-0.468351,-0.0988677,0.0555126,0.142555,0.191807
-210449,0.99105,0.0389112,7,127,0,210473,-3.07708,-2.55329,-0.946515,-1.15988,-2.28814,1.57344,-1.09448,0.545754,0.410337,-0.80184,0.449456,0.773483,0.774347,-0.160626,0.226282,0.774677,-0.729027,0.582972,1.86785,-1.3662,-0.803151,0.0250209,0.570602,-2.14459,-0.143107,0.934249,-1.18413,0.413331,1.05022,1.16544,1.22021,0.960827,-0.532822,-0.24368,-0.646887,-0.138394,-0.247312,-1.2858,-0.425162,-0.249744,0.0339869,-0.0692509,-0.0119778,-0.00934973,-0.0307021,-0.00410607,-0.0333496,0.00222106,0.0292363,0.000710834,0.0121471,-0.00990515,0.0366419,-0.0244511,-0.0120935,-0.000447336,1.80794,0.241768,0.202843,0.243795,1.40476,-0.142789,-0.174977,-0.345184,0.237366,-0.165111,0.0823314,0.0619026,-0.120964,0.067804,0.116686,0.116816,-0.0242317,0.0341365,0.116866,-0.10998,0.087946,0.28178,-0.206102,-0.121162,0.0037746,0.0860798,-0.323529,-0.0215888,0.140939,-0.178635,0.0623544,0.158435,0.175816,0.184078,0.144948,-0.0803804,-0.0367611,-0.320741,-0.0686187,-0.122623,-0.637529,-0.210805,-0.123829,0.150858,0.495822
-210446,0.804356,0.0389112,6,127,0,210474,-3.19073,-2.56122,-1.35622,-1.41209,-1.47229,0.774706,-0.836566,0.607264,1.07783,-0.47788,0.37038,0.112344,-0.162416,-0.514823,-0.317366,0.535217,-0.605952,0.0731704,2.017,-0.679675,-1.94239,-0.0159082,0.369802,-0.929838,-1.2251,0.925372,-1.71797,0.100397,0.208624,0.812087,0.789721,1.04695,-0.549969,-0.000618528,-1.01963,0.25903,-0.0995373,-1.94651,-0.577192,0.0397829,0.0343346,-0.0788828,-0.0253112,-0.0130736,-0.0323884,-0.0112756,-0.0350163,0.0194225,0.0263313,0.00393509,0.0230557,-0.00125018,0.0375051,-0.0287437,0.00389982,-0.0147659,1.17832,1.13941,0.177026,0.260855,1.40966,-0.221174,-0.230285,-0.240102,0.12634,-0.136428,0.0990335,0.175773,-0.0779334,0.060402,0.0183213,-0.026487,-0.0839581,-0.0517565,0.0872838,-0.0988195,0.0119327,0.328936,-0.110842,-0.316768,-0.00259433,0.0603079,-0.151639,-0.199792,0.150911,-0.280168,0.0163728,0.0340227,0.132436,0.128789,0.170738,-0.0896898,-0.00010087,-0.249174,0.0633009,-0.0243246,-0.475682,-0.141052,0.00972201,0.163081,0.244377
-210446,0.96424,0.0389112,6,63,0,210486,-3.23055,-2.56152,-1.34487,-1.47787,-1.99734,1.01044,-1.11647,0.260469,0.290602,0.298799,-0.325598,0.390639,0.481477,-0.893229,-0.109908,0.76759,-0.92916,0.0377031,1.86627,-2.03266,-1.14452,-0.800615,0.399461,-2.87418,-0.626149,0.86293,-1.57368,0.267722,0.727614,0.955964,0.918892,0.706294,-0.454907,-0.276034,-0.825638,0.236672,0.140137,-1.00167,-0.199727,0.0813209,0.0342492,-0.0627058,-0.023948,-0.0256304,-0.0281473,0.0111845,-0.0332691,0.0102873,0.0235772,0.0116348,0.012074,-0.012646,0.0320714,-0.0285323,-0.0124167,0.000177105,1.98521,1.71943,0.187244,0.588197,1.40845,-0.178725,-0.1964,-0.265435,0.134282,-0.148372,0.0346146,0.0386192,0.0397085,-0.0432699,0.0519135,0.0639853,-0.118705,-0.014606,0.102008,-0.12348,0.00501051,0.248016,-0.270128,-0.152099,-0.106397,0.0530858,-0.381961,-0.0832113,0.114678,-0.209133,0.0355786,0.0966954,0.127042,0.122115,0.093862,-0.0604542,-0.0366832,-0.370357,0.106164,0.0628613,-0.449319,-0.0895915,0.0364781,0.132894,0.44857
