# 0.0196813, 5.51996e-05, 0.119008, 0.0872881, 0.193737, 0.156093, 0.153294, 0.0591275, 0.0830038, 0.179892, 0.0993156, 0.0531159, 0.0662891, 0.0653219, 0.0496903, 0.0496282, 0.0397741, 0.060157, 0.137605, 0.138325, 0.0777723, 0.074313, 0.0626422, 0.0820247, 0.101475, 0.0756031, 0.0763947, 0.0594283, 0.0765847, 0.12682, 0.0620342, 0.0502033, 0.0891069, 0.0949394, 0.177825, 0.209977, 0.1804, 0.318708, 0.138518, 0.154318, 5.28133e-05, 3.57441e-05, 3.34274e-05, 3.72311e-05, 3.27123e-05, 3.38405e-05, 3.5743e-05, 3.72618e-05, 3.49869e-05, 3.62459e-05, 3.48122e-05, 2.87591e-05, 2.34526e-05, 2.11868e-05, 2.0044e-05, 2.28202e-05, 2.39534e-05, 2.26128e-05, 2.47033e-05, 0.658104, 0.604105, 0.182578, 0.250543
-351543,0.828105,0.0224549,7,127,0,351574,-3.37333,-2.53633,-0.571214,-1.1827,-2.19721,-0.69866,0.280682,0.624277,1.59774,-0.868354,-0.358949,0.826331,0.444372,-0.0539145,-0.209783,1.17897,-0.126885,0.93163,1.40215,-0.940333,-0.837822,0.382693,1.18396,-0.546926,0.0393007,-0.00653461,-0.439321,0.444999,0.592187,0.616277,-0.0989074,0.904079,-0.543721,-0.325142,-0.262134,0.530467,0.421037,-0.726248,0.139353,0.294378,0.0311392,-0.0616636,-0.00853526,-0.0235756,-0.0361555,0.000499396,-0.0502348,0.0621771,-0.000316601,0.0142409,0.00129023,0.00250581,-0.0120523,0.0277875,-0.0357447,0.00735845,-0.00516856,-0.0208318,-0.0344526,0.848974,1.34698,0.153898,0.650281,1.36532,-0.0954083,-0.197543,-0.366994,-0.116695,0.0468815,0.104271,0.266866,-0.145039,-0.0599543,0.13802,0.0742222,-0.00900519,-0.0350394,0.19692,-0.0211933,0.155607,0.234198,-0.157061,-0.139939,0.0639201,0.197754,-0.0913515,0.00656428,-0.00109146,-0.0733786,0.074327,0.0989113,0.102935,-0.0165202,0.151006,-0.0908162,-0.0543075,-0.146874,0.297221,0.235907,-0.406917,0.0780792,0.16494,0.167027,0.5603
-351538,0.905395,0.0224549,7,127,0,351576,-3.34173,-2.53549,-0.68321,-0.778185,-2.57798,-0.726626,0.274167,0.738126,1.73239,-0.179259,0.287922,0.647928,0.651295,-0.103034,-0.265464,1.21099,-0.0053444,0.579935,2.01552,-1.36436,-1.05111,0.613096,1.30658,-0.569855,-0.532478,0.113373,-0.776843,0.34044,0.238628,1.35231,0.284832,1.01336,-0.483645,-0.234537,-0.439357,0.681371,0.506801,-1.15931,0.113132,0.364015,0.0309603,-0.0660099,-0.0192065,-0.0231769,-0.0355747,-0.0061366,-0.0508152,0.0620804,-0.00722895,0.0161073,0.00432178,0.00690768,-0.0103435,0.0251422,-0.0355613,0.00705075,-0.00935998,-0.0176674,-0.0308995,0.722415,4.76162,0.132242,0.872946,1.36288,-0.106299,-0.121076,-0.401104,-0.113054,0.0426571,0.114844,0.26954,-0.0278906,0.0447972,0.10081,0.101334,-0.0160309,-0.041303,0.188416,-0.000831525,0.090231,0.313592,-0.212279,-0.163541,0.0953905,0.203289,-0.0886627,-0.0828473,0.0176395,-0.120868,0.0529684,0.0371277,0.210403,0.0443165,0.157667,-0.0752494,-0.0364912,-0.175763,0.27258,0.202744,-0.463777,0.0452581,0.145622,0.155588,0.400046
-351538,0.901996,0.0224549,7,127,0,351569,-3.18036,-2.53372,-1.47182,-1.20295,-2.00819,-0.0895084,0.0534821,1.00016,1.53219,-0.792404,-0.156765,0.731223,0.748746,-0.165253,-0.32188,1.33856,-0.0959258,1.25429,2.17409,-0.785918,-1.28083,0.894448,1.27003,-1.26751,-0.127798,0.597028,-0.954852,0.224396,0.272733,0.875363,0.48808,0.978588,-0.324263,-0.633035,-0.792264,0.203434,0.0670622,-1.16941,-0.19834,-0.0497791,0.0310272,-0.0606777,-0.0106559,-0.0192531,-0.0277379,0.0190186,-0.0460834,0.0728646,-0.00407025,0.0155626,0.00145912,0.00935829,-0.00806521,0.0266464,-0.0374859,-0.00724697,-0.0034702,-0.0260922,-0.0217428,1.25367,0.153503,0.170251,0.216841,1.3638,-0.223797,-0.182914,-0.305355,-0.0136102,0.00813219,0.15208,0.232976,-0.120489,-0.0238368,0.111186,0.11385,-0.0251274,-0.0489433,0.203534,-0.0145859,0.19072,0.330581,-0.119502,-0.194756,0.136005,0.193113,-0.192731,-0.0194322,0.0907808,-0.145189,0.0341204,0.0414703,0.133103,0.0742148,0.148799,-0.0493056,-0.0962558,-0.438484,0.112592,0.037116,-0.647217,-0.109773,-0.0275506,0.152054,0.553457
-351558,0.558925,0.0224549,7,255,0,351586,-3.05322,-2.54452,-1.3352,-1.47889,-2.54123,0.246004,0.0786467,0.728608,1.79504,-1.33885,0.0825254,0.390405,0.463297,-0.420647,-0.21177,1.13304,-0.378412,0.254066,1.3839,-1.91164,-1.13832,1.05618,1.23259,-0.8469,-0.872326,0.182292,-1.2588,0.519381,0.173016,0.907906,0.784492,0.737525,-0.478729,-0.436897,-1.37317,0.0294563,-0.208155,-1.83774,-0.585948,-0.314796,0.0313469,-0.0679976,-0.0210294,-0.020518,-0.0307658,0.000488498,-0.0578371,0.0614783,-0.010497,0.0283833,0.00569246,0.00299459,-0.0138015,0.0240223,-0.0371452,0.0066941,-0.0110789,-0.0218738,-0.0235554,0.599008,0.804192,0.102616,0.328313,1.36816,-0.177029,-0.19608,-0.336932,0.0326168,0.0104275,0.0966035,0.237998,-0.177514,0.0109417,0.0517623,0.0614268,-0.0557721,-0.0280779,0.150225,-0.0501723,0.0336857,0.183486,-0.253458,-0.150926,0.140036,0.163425,-0.112287,-0.115658,0.0241694,-0.1669,0.0688629,0.0229396,0.120376,0.104013,0.0977858,-0.063473,-0.0579265,-0.502727,0.0107842,-0.0762071,-0.672809,-0.21452,-0.115249,0.132586,0.366108
-351542,0.965015,0.0224549,7,127,0,351588,-3.13251,-2.53803,-1.06014,-1.34952,-2.28946,-0.0224937,-0.242595,0.809203,1.404,-0.971473,-0.129137,0.525109,0.290455,-0.218304,-0.530252,1.22905,-0.220664,0.615825,1.9581,-1.65111,-0.98639,1.19302,1.10874,-0.776607,-0.964844,0.223985,-1.41569,0.304891,0.0490766,1.27166,0.460685,0.8045,-0.372333,-0.746149,-0.812429,0.18788,0.0378033,-1.05587,-0.337915,-0.0822875,0.031014,-0.0574483,-0.0274178,-0.0218069,-0.0318042,0.0118396,-0.049565,0.0681093,-0.00263153,0.0122737,-0.000552154,0.00461359,-0.015191,0.0259874,-0.0324744,-0.00527997,-0.00697063,-0.0252515,-0.0281734,0.683489,3.30343,0.121095,0.926501,1.36362,-0.155283,-0.19767,-0.335347,-0.00329475,-0.0355338,0.118527,0.20565,-0.142296,-0.0189152,0.076915,0.0425441,-0.0319759,-0.0776682,0.180024,-0.0323215,0.0902025,0.286811,-0.241846,-0.144481,0.174747,0.162402,-0.113753,-0.141325,0.032808,-0.207361,0.0446587,0.00718846,0.186266,0.0674784,0.117839,-0.0545372,-0.109292,-0.414141,0.0957733,0.0192705,-0.538235,-0.172254,-0.0419466,0.146474,0.509757
-351539,0.98743,0.0224549,7,127,0,351570,-3.15489,-2.54023,-1.84337,-1.49604,-2.34888,0.0629735,0.162823,0.438905,1.54215,-0.424997,0.314101,0.367668,0.75562,-0.214398,-0.627024,1.12059,-0.369762,0.736926,1.95765,-1.1989,-1.16223,0.791272,1.35298,-1.19038,-0.511627,0.406083,-0.739573,-0.044309,0.0304053,2.23102,0.414574,0.857727,-0.666135,-0.267649,-0.718128,0.224219,0.0261477,-1.29217,-0.200169,-0.0436591,0.0312539,-0.0678313,-0.0148051,-0.022942,-0.0259255,0.00783629,-0.0520685,0.0679559,0.000373064,0.014438,0.00354311,0.00936034,-0.00549234,0.0246729,-0.0383499,-2.71699e-05,-0.00637048,-0.0184624,-0.0252703,1.47151,1.80538,0.168931,0.678616,1.36689,-0.256709,-0.208339,-0.327106,0.00876974,0.0226749,0.0611223,0.214762,-0.0591854,0.043742,0.0512017,0.105228,-0.0298572,-0.0873198,0.156054,-0.0514934,0.102625,0.272624,-0.16696,-0.161854,0.110193,0.188417,-0.165773,-0.0712496,0.0565514,-0.102993,-0.00617051,0.00423426,0.310694,0.0577338,0.119448,-0.0927665,-0.037273,-0.362695,0.113243,0.013206,-0.652617,-0.101096,-0.0220503,0.139261,0.505056
-351540,0.89251,0.0224549,7,127,0,351571,-3.10536,-2.5321,-1.76302,-1.35101,-2.56746,-0.314004,-0.781302,0.83692,1.34627,-1.0724,-0.299003,0.571844,0.60525,-0.540779,-0.331866,1.23196,-0.237562,0.886304,2.58157,-0.943853,-1.29199,0.653635,1.06497,-1.11337,-0.57818,0.27489,-1.22844,0.28009,0.182104,0.733556,0.301271,0.836122,-0.242828,-0.771953,-0.877084,0.168734,-0.0101117,-1.42029,-0.521329,-0.165046,0.0310221,-0.0663035,-0.0239493,-0.0272679,-0.0294363,0.0158306,-0.0416991,0.0650006,-0.00206823,0.019177,0.00391487,0.00584921,-0.00132705,0.0296464,-0.035307,-0.00357289,-0.00820117,-0.022789,-0.0294212,0.847015,0.769912,0.134092,0.374357,1.36373,-0.256871,-0.196841,-0.374077,-0.0457502,-0.113835,0.121939,0.19615,-0.156248,-0.0435645,0.0833173,0.0881845,-0.0787911,-0.0483526,0.179496,-0.0346126,0.129134,0.376132,-0.137519,-0.188242,0.0952341,0.155166,-0.162218,-0.0842404,0.0400513,-0.178983,0.040809,0.0265324,0.106879,0.043895,0.121822,-0.0353798,-0.112473,-0.374202,0.0719892,-0.00431407,-0.605958,-0.222422,-0.0704158,0.145699,0.426644
-351540,0.99487,0.0224549,7,127,0,351563,-3.15921,-2.53301,-1.82357,-1.43251,-2.41878,0.183629,0.0667622,0.411302,1.41239,-1.18051,-0.00536298,0.460014,0.346504,-0.120399,-0.456451,1.07322,-0.517617,0.885816,1.96954,-0.918319,-1.29284,0.504259,1.3544,-1.13868,-0.438436,0.180418,-1.36759,0.114351,0.00558722,0.866115,0.0562264,1.02856,-0.68057,-1.00234,-0.843026,0.32499,0.139343,-1.41893,-0.374693,0.0135112,0.030842,-0.0586267,-0.0220382,-0.0275381,-0.0270573,0.0166843,-0.0434262,0.0650418,0.00204626,0.0149311,0.00295524,0.00573268,-0.0134014,0.0237804,-0.0343456,-0.00618424,-0.00818041,-0.0232677,-0.0212956,1.66245,0.828886,0.18192,0.378629,1.36127,-0.257293,-0.202117,-0.341272,0.0259088,0.00941967,0.0580318,0.199278,-0.166561,-0.000756678,0.0649046,0.0488892,-0.0169875,-0.064402,0.151423,-0.0730321,0.124982,0.277887,-0.129568,-0.182411,0.0711474,0.191097,-0.16066,-0.0618602,0.0254556,-0.192958,0.0161341,0.000788317,0.122203,0.00793314,0.145123,-0.0960236,-0.141423,-0.350596,0.135156,0.0579496,-0.590102,-0.155827,0.00561901,0.141093,0.415878
-351537,0.974856,0.0224549,7,127,0,351567,-3.39226,-2.53428,-1.289,-1.67793,-3.07695,-1.10104,-0.383251,0.72345,1.38078,-0.629369,0.186914,0.457403,0.303979,-0.671675,-0.559793,0.936733,-0.298524,0.589889,1.95413,-1.6841,-1.33334,0.538629,0.892953,-1.2822,-0.488474,-0.0440057,-1.04188,-0.0308656,-0.135987,0.799824,-0.0221955,0.459721,-0.562069,-0.307042,-0.432795,1.17663,1.01053,-1.10229,0.33903,0.791695,0.0308974,-0.0690502,-0.0121567,-0.0190278,-0.0356664,0.000449556,-0.0557658,0.0710623,-0.00847691,0.0180912,0.00323231,0.0147554,-0.00522716,0.0290144,-0.0390446,0.00546927,-0.00786905,-0.0206294,-0.0297457,1.32764,0.481794,0.17108,0.220732,1.36203,-0.191388,-0.249135,-0.456857,-0.16348,-0.0569042,0.107416,0.205015,-0.0934471,0.0277526,0.067914,0.045134,-0.0997285,-0.0831167,0.139084,-0.044324,0.0875851,0.290145,-0.250051,-0.197971,0.0799743,0.132583,-0.190378,-0.0725274,-0.00653386,-0.154696,-0.00458284,-0.020191,0.118756,-0.00329552,0.0682583,-0.0834545,-0.0455888,-0.137631,0.374175,0.321354,-0.350536,0.107814,0.251764,0.148477,0.318006
-351537,0.994215,0.0224549,7,255,0,351562,-3.25422,-2.53857,-1.0647,-1.33232,-1.99893,-0.222434,-0.0847099,0.309671,1.3339,-1.20761,0.329112,0.487685,0.794052,-0.527553,-0.330492,1.20321,-0.514499,0.700208,2.02226,-1.25472,-1.17282,0.755319,1.36716,-1.29143,-0.468743,0.233953,-1.08933,-0.000753751,0.0425338,0.739409,0.0463501,0.577475,-0.476324,-0.647026,-1.37776,1.11578,0.716486,-2.76367,-0.0473373,0.488967,0.0312089,-0.0613796,-0.0177533,-0.0262181,-0.0363048,0.012355,-0.0499436,0.0731354,-0.00469232,0.0112852,0.00119587,0.00938294,-0.0115925,0.0253664,-0.0351558,-0.0035623,-0.00588386,-0.0233999,-0.0270661,0.625112,1.01782,0.11418,0.19649,1.36628,-0.153758,-0.192407,-0.288675,-0.0321227,-0.0122333,0.044721,0.192635,-0.174396,0.0475285,0.0704289,0.114673,-0.0761863,-0.0477279,0.173761,-0.0743011,0.10112,0.292045,-0.1812,-0.169372,0.109079,0.197438,-0.186502,-0.0676934,0.0337863,-0.157315,-0.000108853,0.00614251,0.106782,0.00669364,0.0833958,-0.0687882,-0.0934401,-0.268335,0.217311,0.139545,-0.538259,-0.00921953,0.0952323,0.144415,0.194762
-351542,0.935014,0.0224549,7,127,0,351574,-3.24304,-2.5367,-1.04164,-1.42111,-2.09852,-0.545928,-0.155246,0.369473,1.35905,-1.16516,0.257105,0.711487,0.771198,-0.594151,-0.38953,1.20143,-0.452061,0.839261,2.00569,-1.07832,-1.31911,0.716833,1.40721,-1.28966,-0.453011,0.240312,-1.06568,0.00122989,0.193933,0.727474,-0.024909,0.651392,-0.508727,-0.809686,-1.26064,1.18458,0.697652,-2.97163,-0.0317588,0.463598,0.0311541,-0.0620088,-0.0186175,-0.0277668,-0.0367704,0.0135958,-0.0476005,0.0714072,-0.00219139,0.0117219,0.00406307,0.0123024,-0.00965651,0.0276385,-0.0362473,-0.00787135,-0.00946309,-0.0275631,-0.0285292,0.893281,1.05221,0.130337,0.172324,1.36553,-0.143646,-0.195976,-0.289393,-0.0752851,-0.0214089,0.0509515,0.187417,-0.16068,0.0354555,0.0981162,0.106351,-0.0819353,-0.0537174,0.16568,-0.0623406,0.115737,0.276591,-0.148703,-0.181909,0.0988534,0.194059,-0.177848,-0.0624717,0.0331398,-0.146961,0.000169605,0.026744,0.100321,-0.00343502,0.089829,-0.0701551,-0.111658,-0.211779,0.199003,0.117201,-0.499216,-0.00533528,0.0778816,0.137903,0.167994
-351548,0.99929,0.0224549,7,127,0,351571,-3.22106,-2.52954,-0.976341,-1.59254,-1.81121,-0.504715,0.0392632,0.197333,1.27323,-1.04886,0.180686,0.64525,0.568706,-0.279508,-0.672388,0.922379,-0.38118,0.608178,2.24322,-1.00477,-1.26298,0.545184,1.2892,-1.39874,-0.56966,0.240112,-1.3041,-0.201299,-0.118026,0.79828,0.0767191,0.830057,-0.826148,-0.844064,-1.57168,1.31321,0.814958,-3.2767,-0.0961077,0.498545,0.0307567,-0.0637228,-0.013845,-0.0232544,-0.0456,0.0133154,-0.0494838,0.0709065,-0.00801321,0.0161345,0.00578045,0.0101636,-0.01181,0.026307,-0.0381994,-0.0105734,-0.0103509,-0.0250441,-0.0278976,0.60222,0.827794,0.111496,0.142376,1.36011,-0.140277,-0.22881,-0.260228,-0.0725154,0.00564117,0.028352,0.182932,-0.150696,0.0259602,0.0927067,0.0817092,-0.0401584,-0.0966059,0.132524,-0.0547663,0.0873805,0.322297,-0.144362,-0.18146,0.0783297,0.185226,-0.200965,-0.0818463,0.0344983,-0.187368,-0.0289218,-0.0169575,0.114694,0.0110227,0.119259,-0.118697,-0.121271,-0.245947,0.2055,0.12753,-0.51276,-0.0150396,0.0780156,0.143676,0.156486
-351544,0.983449,0.0224549,7,127,0,351575,-3.24473,-2.53413,-1.47095,-1.36829,-2.59922,-0.414156,0.323405,0.44691,1.46077,-0.848783,0.175221,0.0768324,0.38639,-0.102293,-0.330417,1.17754,-0.369843,0.772266,2.06826,-1.64393,-1.27933,0.664408,0.781725,-1.0473,-0.71407,0.520082,-1.3779,0.263227,0.181962,1.38382,0.276558,0.503838,-0.476163,-0.539648,-1.42066,1.07983,0.730845,-2.41688,-0.0592207,0.470121,0.0309363,-0.0603566,-0.0162837,-0.0228705,-0.0330345,0.00997299,-0.0476298,0.074842,-0.00369968,0.0247526,-0.00180012,0.00324442,-0.0115588,0.0263815,-0.0409966,0.00308267,-0.0114535,-0.0178236,-0.0286521,1.2298,0.269062,0.166119,0.104751,1.36256,-0.220344,-0.204966,-0.389355,-0.0620393,0.0484451,0.0669458,0.21882,-0.127145,0.0262476,0.0115093,0.0578801,-0.0153231,-0.0494955,0.176392,-0.0554014,0.115683,0.30982,-0.246255,-0.19164,0.0995263,0.1171,-0.156882,-0.106966,0.0779068,-0.206405,0.0394306,0.0272573,0.207292,0.0414276,0.0754734,-0.0713278,-0.0808377,-0.286894,0.218065,0.14759,-0.488075,-0.0119593,0.0949382,0.149797,0.201944
-351542,0.998556,0.0224549,7,127,0,351566,-3.19334,-2.52974,-1.15168,-1.31827,-2.20333,-0.664844,0.166864,0.689201,1.26248,-0.734089,-0.323355,0.973202,0.809161,-0.572816,-0.367179,1.01609,-0.324043,0.481759,1.70284,-1.32277,-1.03126,0.159728,1.39719,-1.17862,-0.299532,0.000968304,-0.695739,0.00422172,0.0336823,1.06802,0.0649271,0.911946,-0.550985,-0.968404,-1.06264,0.613026,0.3512,-2.211,-0.280103,0.112968,0.0308266,-0.0677813,-0.0169373,-0.0230214,-0.0289707,0.00172136,-0.0547445,0.0671764,-0.00531343,0.0179143,0.011944,0.00807452,-0.00470939,0.027041,-0.0322692,-0.00125325,-0.00324707,-0.0273652,-0.0198371,2.09509,1.23381,0.222355,0.292887,1.36106,-0.176919,-0.202511,-0.338474,-0.102133,0.0256335,0.105874,0.193941,-0.11277,-0.0496734,0.149502,0.124303,-0.0879955,-0.0564057,0.156091,-0.0497791,0.0740074,0.261589,-0.203203,-0.158422,0.0245373,0.214635,-0.181058,-0.0460139,0.00014875,-0.106879,0.000648536,0.00517424,0.164068,0.00997404,0.140092,-0.0846418,-0.148765,-0.280197,0.161642,0.0926042,-0.582994,-0.0738574,0.0297874,0.153619,0.263679
-351543,0.9005,0.0224549,7,127,0,351577,-3.19901,-2.5364,-1.22908,-1.17312,-1.93637,-0.831577,-0.70164,0.762263,1.523,-0.623916,-0.267465,0.65884,0.898495,-0.199765,-0.105564,1.1766,-0.288677,0.879158,1.56054,-1.08188,-1.07761,0.225351,1.07155,-1.13564,-0.748504,0.0253525,-0.659303,-0.0262317,0.114923,0.512869,-0.120784,0.766553,-0.83349,-0.677088,-1.41603,0.564107,0.320839,-2.00728,-0.211398,0.124152,0.0310698,-0.0727449,-0.0246035,-0.0239063,-0.0252668,0.00334174,-0.0507912,0.0627056,-0.00271077,0.0198914,0.0100195,0.00605591,-0.00795552,0.0292913,-0.0375127,-0.000225027,-0.00677284,-0.0267015,-0.0220505,1.26991,0.651921,0.178674,0.230531,1.36438,-0.194874,-0.186001,-0.307017,-0.131849,-0.111247,0.120859,0.241477,-0.0989237,-0.0424073,0.104461,0.142459,-0.0316733,-0.0167376,0.186553,-0.0457706,0.139393,0.247428,-0.171535,-0.170858,0.0357301,0.169897,-0.180059,-0.118678,0.00401971,-0.104534,-0.00415911,0.0182214,0.0813169,-0.0191506,0.121539,-0.132152,-0.107354,-0.404301,0.161062,0.0916051,-0.573114,-0.0603578,0.0354475,0.158553,0.285517
-351544,0.984386,0.0224549,7,127,0,351573,-3.23807,-2.5341,-0.916154,-1.19089,-2.33822,0.0490323,0.498026,0.398163,0.980153,-0.494802,0.396236,0.350472,0.0894668,-0.285182,-0.484403,1.10432,-0.230283,0.504452,1.9699,-0.890673,-0.899464,0.895456,0.932597,-0.724146,-0.244341,0.394286,-1.15797,0.275415,0.159425,1.08132,0.590915,0.659282,-0.279147,-0.348094,-0.476972,0.236773,0.145287,-0.632749,-0.00303843,0.0796987,0.0309681,-0.0579212,-0.00586241,-0.0187732,-0.0413637,0.00525655,-0.0466953,0.0806197,-0.0109415,0.0135616,0.00169379,0.00483118,-0.00951551,0.0217636,-0.0334946,-0.00248225,-0.00961149,-0.0180393,-0.0317165,2.11905,2.84644,0.252027,1.34899,1.36299,-0.158615,-0.20618,-0.40482,0.00848904,0.0862241,0.0689345,0.169695,-0.0856658,0.068601,0.0606777,0.0154895,-0.049374,-0.0838654,0.191192,-0.0398693,0.0873365,0.341052,-0.154204,-0.155726,0.155032,0.161462,-0.125373,-0.0423032,0.0682633,-0.200482,0.0476831,0.0276015,0.187211,0.102306,0.114143,-0.0483292,-0.060266,-0.381373,0.189316,0.116167,-0.505927,-0.00242944,0.0637247,0.173132,0.799571
-351542,0.25295,0.0224549,7,127,0,351584,-3.30113,-2.53126,-0.658356,-1.23328,-1.71425,-0.723916,0.00665896,0.730679,1.42023,0.0965073,-0.466668,0.724148,0.656784,-0.172549,0.0557952,0.905423,-0.172554,0.727882,1.53733,-1.32441,-0.991074,0.294253,1.05452,-0.845471,-0.97779,0.0864768,-0.842961,0.121988,0.0558473,1.14363,0.195067,0.806341,-0.430744,-0.668451,-0.444455,0.721904,0.575713,-1.41435,-0.00587706,0.380505,0.0309668,-0.0657476,-0.0177303,-0.0183645,-0.0245437,0.00142839,-0.0430489,0.068336,-0.000154988,0.00815793,-0.0021091,0.012214,-0.00763893,0.0300119,-0.0381694,0.00528843,-0.0104107,-0.0286339,-0.0237155,1.17717,2.51943,0.186164,0.547913,1.36297,-0.112963,-0.211611,-0.294138,-0.124213,0.00114257,0.125373,0.243689,0.0165591,-0.0800728,0.124252,0.112694,-0.0296067,0.00957357,0.155356,-0.0296076,0.124893,0.263782,-0.227248,-0.170053,0.0504892,0.180939,-0.145069,-0.167773,0.0148381,-0.144639,0.0209313,0.00958251,0.196229,0.0334704,0.138355,-0.0739088,-0.114696,-0.153422,0.249195,0.198731,-0.488221,-0.00202871,0.131347,0.171584,0.345191
-351539,0.99197,0.0224549,7,127,0,351572,-3.34464,-2.52556,-0.782636,-1.3476,-2.19134,-0.757862,0.00782004,0.876282,1.21427,0.143516,-0.392617,0.584787,0.749958,-0.114495,-0.123942,1.22132,-0.110028,0.693718,1.47188,-1.19181,-0.856176,0.349682,1.03979,-0.535953,-0.663732,-0.0100738,-0.946806,0.160573,-0.00994085,1.0198,-0.0494829,0.774656,-0.465914,-0.828649,-0.650511,0.964267,0.755031,-1.33855,0.17462,0.518275,0.0307784,-0.0735764,-0.0169003,-0.0183123,-0.0270803,0.00396877,-0.0457187,0.0631491,0.00150005,0.0120505,-0.00260798,0.0139749,-0.00928065,0.0285788,-0.0399324,0.00152952,-0.0125045,-0.025058,-0.0240271,1.14608,1.77904,0.178892,0.418783,1.36041,-0.13078,-0.225188,-0.366177,-0.126641,0.00130675,0.146429,0.202907,0.0239818,-0.0656072,0.0977193,0.12532,-0.0191323,-0.0207111,0.204085,-0.0183859,0.115922,0.245955,-0.199155,-0.143069,0.0584327,0.173751,-0.089559,-0.110911,-0.00168336,-0.158214,0.0268321,-0.00166114,0.170412,-0.00826871,0.129447,-0.0778552,-0.138469,-0.204244,0.302756,0.237061,-0.420271,0.0548264,0.162726,0.167102,0.313975
-351540,0.978479,0.0224549,7,127,0,351569,-3.30436,-2.53446,-0.851381,-1.06488,-2.54624,-1.10135,-0.0384525,0.59913,1.62191,0.131915,0.183714,0.445759,0.425091,-0.412984,-0.446016,0.917496,-0.384851,0.81738,1.62755,-0.898539,-1.30401,0.78101,1.09016,-1.15781,-0.362436,0.184667,-1.19147,0.251618,0.0914066,1.21504,0.21262,0.699003,-0.611851,-0.714613,-0.375886,0.764062,0.547284,-1.39383,-0.00571479,0.385546,0.0309392,-0.0696476,-0.0158067,-0.0259308,-0.0226666,0.00872356,-0.0429437,0.0667831,-0.00465773,0.0216228,0.00516006,0.011989,-0.00889136,0.0279047,-0.0265647,0.00299302,-0.00750124,-0.0216446,-0.0218396,1.90675,0.361498,0.207796,0.217205,1.3626,-0.128119,-0.160247,-0.383168,-0.165735,-0.00578647,0.0901593,0.24407,0.0198511,0.0276459,0.0670794,0.0639693,-0.0621473,-0.0671181,0.138068,-0.0579138,0.123002,0.24492,-0.135215,-0.196233,0.117529,0.164051,-0.174231,-0.0545406,0.0277893,-0.179297,0.0378643,0.0137552,0.182844,0.0319958,0.105188,-0.0920735,-0.107538,-0.135792,0.276024,0.197711,-0.503531,-0.00206451,0.139282,0.150484,0.361258
-351539,0.838421,0.0224549,7,127,0,351570,-3.23799,-2.5325,-1.45466,-1.40975,-1.61523,-0.449931,-0.376658,0.650029,0.882283,-1.49185,0.0594753,0.395036,0.193069,-0.212599,-0.282693,1.09199,-0.176042,0.38647,1.70062,-1.06863,-0.885943,0.296165,0.891541,-0.909482,-0.352086,0.203324,-0.777354,0.138897,0.22161,0.84688,-0.0455682,0.621237,-0.733888,-0.58726,-1.07447,0.988003,0.592205,-2.37864,-0.0574802,0.354206,0.0307937,-0.0646349,-0.0169911,-0.0188278,-0.0268246,0.00389459,-0.0509024,0.0679656,-0.0110547,0.0163438,0.00756849,0.0129717,-0.0132639,0.022756,-0.040362,-0.00368916,-0.0139203,-0.0202078,-0.0231241,1.13427,0.94156,0.178968,0.213986,1.36062,-0.244444,-0.236897,-0.271427,-0.0756071,-0.0632943,0.109232,0.14826,-0.250693,0.00999433,0.0663825,0.0324436,-0.0357255,-0.0475043,0.183501,-0.0295824,0.064943,0.285776,-0.179574,-0.148875,0.0497681,0.149816,-0.152831,-0.0591651,0.0341669,-0.130628,0.0233404,0.0372397,0.142311,-0.00765737,0.104394,-0.123324,-0.0986842,-0.236949,0.217881,0.130597,-0.524555,-0.0126759,0.0781119,0.168042,0.220527
-351540,0.985808,0.0224549,7,127,0,351562,-3.18334,-2.54543,-0.946563,-1.72388,-3.05932,-0.453168,0.0810449,0.267152,1.26971,0.126785,-0.248312,0.351545,0.594242,-0.678474,-0.519836,1.12439,-0.452695,0.725239,1.62173,-1.17354,-0.966431,0.487374,0.844195,-1.06659,-0.582373,-0.181924,-1.08631,-0.182231,-0.194534,0.706995,0.257197,0.489256,-0.658284,-0.684788,-1.02306,0.531891,0.373314,-1.91166,-0.32238,0.0950426,0.0313607,-0.062013,-0.0133819,-0.0255937,-0.0350509,0.010551,-0.0474092,0.067428,0.000149355,0.016039,-0.000559756,0.00406472,-0.00447407,0.0301935,-0.0317876,0.00247876,-0.00578247,-0.0255131,-0.0272301,2.20289,0.964498,0.234133,0.276749,1.36835,-0.149319,-0.27194,-0.482604,-0.0714869,0.0127848,0.0421429,0.200295,0.0200001,-0.0391709,0.0554558,0.093741,-0.107029,-0.0820036,0.177372,-0.0714121,0.114406,0.255827,-0.185125,-0.152454,0.0768828,0.133171,-0.168253,-0.0918688,-0.0286984,-0.171365,-0.0287468,-0.0306876,0.111528,0.0405725,0.0771797,-0.103844,-0.108025,-0.288295,0.149885,0.105198,-0.538698,-0.0908455,0.0267827,0.157749,0.281796
