# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1973430008 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,alpha
-210683,0.999514,0.274637,4,15,0,210692,-3.2093,-2.55376,0.0342686,-0.0687698,-0.0292209,0.000147941,-0.0276055,-0.00239944,-0.0340988,0.00754397,0.0335419,0.00991243,0.026329,-0.0122825,0.03263,-0.024567,-0.00410815,-0.012169,1.40873
-210680,1,0.274637,4,15,0,210688,-3.18919,-2.55986,0.0341153,-0.0664306,-0.0355851,-0.017446,-0.0317793,0.00656329,-0.0389528,0.0150981,0.0249769,0.00755693,0.0194051,0.00016531,0.0406377,-0.0304545,-0.00520578,-0.0124722,1.40657
-210678,0.685541,0.274637,4,15,0,210691,-3.18826,-2.54668,0.0338458,-0.078129,-0.0210212,-0.0140865,-0.0301459,-0.0110918,-0.0312331,0.00912671,0.02137,0.00025224,0.0138115,-0.0147308,0.0303104,-0.0260186,-0.00437971,-0.00320509,1.40278
-210682,0.938654,0.274637,4,15,0,210688,-3.1905,-2.54562,0.0338235,-0.0661619,-0.0482959,-0.01629,-0.0318501,0.00107446,-0.0314351,0.0255664,0.022746,0.013848,0.0217207,-0.00758163,0.0327074,-0.030549,-0.00608689,-0.0069573,1.40247
-210679,0.833321,0.274637,4,15,0,210692,-3.1901,-2.54667,0.033944,-0.0728095,-0.0311066,-0.0184266,-0.0296745,-0.00614282,-0.0279831,0.0203518,0.0166238,0.020349,0.0103942,-0.00960902,0.0368682,-0.024646,-0.00762695,-0.0100436,1.40416
-210678,0.614638,0.274637,4,15,0,210690,-3.17898,-2.53984,0.0336875,-0.0715439,-0.0259044,-0.0107822,-0.0258261,-0.00471992,-0.0427151,0.00641615,0.0240197,-0.0107722,0.0183525,-0.0037618,0.0329422,-0.0310923,-0.00232597,-0.00592665,1.40056
-210681,0.918801,0.274637,4,15,0,210688,-3.17984,-2.54443,0.0337596,-0.0629489,-0.0248522,-0.0229784,-0.0283569,-0.0136829,-0.0278929,0.0127264,0.0319376,0.000276743,0.00312055,-0.00552455,0.0356571,-0.0255095,-0.0109841,-0.00661191,1.40157
-210682,0.792139,0.274637,4,15,0,210691,-3.17916,-2.54537,0.0335949,-0.0645542,-0.0237172,-0.0246645,-0.0306271,-0.0132883,-0.0285447,0.0107811,0.0317839,-0.00163487,0.00348972,-0.00652522,0.0344464,-0.0252868,-0.00648045,-0.00620831,1.39927
-210683,0.96455,0.274637,4,15,0,210691,-3.18372,-2.54155,0.0335473,-0.066513,-0.0346509,-0.00365242,-0.0255262,-0.000206364,-0.0420771,0.0105813,0.0156491,0.00979382,0.0255819,-0.014519,0.0406451,-0.0309071,-0.00107452,-0.00379651,1.3986
-210679,0.989994,0.274637,4,15,0,210692,-3.19239,-2.54938,0.0339087,-0.0815332,-0.0267082,-0.0222288,-0.0306582,-0.00867956,-0.0309821,0.0158233,0.0307499,-0.000228629,0.00866771,-0.000758467,0.0313826,-0.0304123,-0.00554279,-0.00966785,1.40367
-210678,0.864116,0.274637,4,15,0,210688,-3.19119,-2.55134,0.033946,-0.0638578,-0.0321693,-0.00913007,-0.0274903,0.000385484,-0.0400458,0.0116528,0.01598,0.0104398,0.0258764,-0.0131782,0.0369506,-0.0275904,-0.00279382,-0.00469381,1.40419
-210678,0.92791,0.274637,4,15,0,210686,-3.18388,-2.55246,0.0339827,-0.0809441,-0.0284504,-0.0253967,-0.0301831,-0.0092868,-0.0318234,0.0148327,0.0284129,0.000396265,0.00781552,-0.00166387,0.0322909,-0.0276749,-0.00473327,-0.00859498,1.4047
-210677,0.996949,0.274637,4,15,0,210683,-3.18023,-2.54205,0.0337754,-0.0708893,-0.0258164,-0.00628708,-0.0223321,-0.00303056,-0.0296512,0.0157319,0.02523,-0.00158016,0.0167345,-0.0129899,0.0399394,-0.0292249,-0.00563704,-0.00693015,1.4018
-210678,0.924881,0.274637,4,15,0,210688,-3.1659,-2.53508,0.03342,-0.0661884,-0.0259373,-0.0246341,-0.0280298,-0.00904547,-0.0336874,0.0121982,0.0225908,0.00788054,0.00908525,-0.00312783,0.0311867,-0.0237405,-0.00224287,-0.00836842,1.39682
-210680,0.654601,0.274637,4,15,0,210688,-3.18837,-2.54057,0.0335114,-0.0718238,-0.0265751,-0.00887321,-0.0285644,0.00597239,-0.0411771,0.0154499,0.0288074,0.00579881,0.0186367,-0.00933056,0.0382076,-0.0315192,-0.0053954,-0.00548283,1.3981
-210679,0.988019,0.274637,4,15,0,210686,-3.18021,-2.53596,0.0337356,-0.0739311,-0.0312143,-0.0218266,-0.0292342,-0.0162758,-0.0289548,0.0129786,0.0188852,0.00495702,0.0141952,-0.00444122,0.0314058,-0.0219737,-0.00358765,-0.00834049,1.40124
-210681,0.99443,0.274637,4,15,0,210685,-3.16144,-2.53589,0.0335568,-0.0719691,-0.0253246,-0.00994901,-0.0389952,-0.00824429,-0.0391005,0.0186004,0.020504,0.0106884,0.0206069,-0.0150459,0.039766,-0.0302319,-0.0064712,-0.0052717,1.39874
-210681,0.952359,0.274637,4,15,0,210688,-3.20211,-2.56298,0.0343961,-0.0700001,-0.0383305,-0.0122132,-0.0201364,-0.00157669,-0.0282732,0.00208952,0.0250164,0.00559923,0.00969498,-0.00788046,0.0372465,-0.0310526,-0.0018225,-0.00474695,1.41052
-210679,0.903524,0.274637,4,15,0,210690,-3.175,-2.53791,0.0335704,-0.0754825,-0.020251,-0.0190856,-0.0386361,-0.00719572,-0.0428333,0.0241992,0.0223907,0.00786347,0.0245721,-0.00603003,0.0316753,-0.0246778,-0.00672162,-0.00852346,1.39892
-210683,0.947038,0.274637,3,7,0,210686,-3.16993,-2.53731,0.0336061,-0.0718137,-0.0237992,-0.0212038,-0.0390078,-0.0059794,-0.0439642,0.0263517,0.023758,0.0104197,0.0318202,-0.00535808,0.0307591,-0.0223547,-0.00395253,-0.00668953,1.39942
-210681,0.928637,0.274637,4,15,0,210690,-3.18577,-2.54668,0.0337358,-0.0726486,-0.0330926,-0.00738015,-0.0185915,-0.000460832,-0.0275299,-0.00177629,0.0201664,-0.000325828,0.0115141,-0.00851557,0.0394801,-0.0324909,-0.00505246,-0.00616585,1.40124
-210680,0.991864,0.274637,4,15,0,210687,-3.18932,-2.5548,0.0340063,-0.0686228,-0.0213842,-0.0188236,-0.038991,-0.0102,-0.037855,0.0276184,0.0278858,0.00752001,0.02303,-0.00525759,0.0309198,-0.0245556,0.000690304,-0.00703672,1.40504
-210679,0.982323,0.274637,4,15,0,210688,-3.20042,-2.55186,0.034091,-0.0674149,-0.0321107,-0.0179713,-0.0274166,0.00591034,-0.0395183,0.00501574,0.0234712,0.00707728,0.00905264,-0.0140457,0.0373877,-0.0264262,-0.0048444,-0.0060257,1.40623
-210680,0.80206,0.274637,4,15,0,210691,-3.19222,-2.54745,0.0339495,-0.081735,-0.038045,-0.0132536,-0.0245886,-0.000859618,-0.0303729,0.0187323,0.0260897,0.00360271,0.0137754,-0.0194352,0.0382343,-0.0286816,-0.00401615,-0.00717818,1.40424
-210681,0.805153,0.274637,4,15,0,210692,-3.18892,-2.54748,0.0338348,-0.078505,-0.0307263,-0.00875369,-0.0206884,-0.00369646,-0.0394769,0.0178603,0.0209283,0.00904652,0.00930859,-0.00476281,0.0435813,-0.0264026,-0.0112137,-0.0136555,1.40263
-210685,0.743985,0.274637,4,15,0,210692,-3.18465,-2.53727,0.033911,-0.0651663,-0.0335333,-0.0179225,-0.0357294,-0.00162396,-0.0239497,0.00740842,0.0248967,0.00301397,0.0234941,-0.0116744,0.0257147,-0.0316513,-0.000643279,-0.000752224,1.4037
-210682,1,0.274637,4,15,0,210691,-3.21139,-2.5587,0.0343235,-0.0803154,-0.0285113,-0.0172006,-0.0266567,-0.0111811,-0.0399126,0.01829,0.0224712,0.00319384,0.0192393,-0.00179927,0.0444902,-0.0249711,-0.00634877,-0.0149952,1.4095
-210681,0.991776,0.274637,4,15,0,210690,-3.20642,-2.55486,0.0342177,-0.0675764,-0.0335921,-0.0146345,-0.0342418,0.00516931,-0.0331264,0.0108149,0.0259251,0.00707574,0.0169522,-0.0133211,0.0254778,-0.0311255,-0.00180361,-0.00197153,1.40801
-210685,0.92535,0.274637,4,15,0,210692,-3.16436,-2.54237,0.0336163,-0.0717465,-0.0347773,-0.0100007,-0.019735,-0.018336,-0.0476238,0.00528704,0.0228144,0.00697171,0.0214941,-0.0089665,0.0257891,-0.028565,-0.00858043,-0.00672486,1.39957
-210682,0.887659,0.274637,4,15,0,210693,-3.18041,-2.54474,0.0339404,-0.0791281,-0.0273523,-0.0162818,-0.0323334,0.00191926,-0.0348931,0.0217578,0.0308289,0.00573475,0.00722846,-0.00856699,0.0435597,-0.0265934,0.00303562,-0.00397897,1.40411
-210680,0.957301,0.274637,4,15,0,210691,-3.19969,-2.54822,0.0340657,-0.0752513,-0.0341023,-0.00858333,-0.0222144,-0.0119285,-0.0314695,0.0157786,0.0223827,0.000537256,0.0214879,-0.00631163,0.0332298,-0.0299005,-0.0103304,-0.0154375,1.40587
-210679,0.989886,0.274637,4,15,0,210687,-3.18576,-2.54405,0.0338017,-0.0649764,-0.0281267,-0.0229589,-0.0236226,-0.00173858,-0.0373727,0.0152494,0.0209813,0.0101319,0.0167056,-9.06105e-05,0.034673,-0.0349719,-0.00266221,0.000777156,1.40216
-210679,0.933604,0.274637,4,15,0,210693,-3.18725,-2.54647,0.0338663,-0.0840322,-0.0308874,-0.0079449,-0.0345446,-0.00816965,-0.0329961,0.0122801,0.0249804,0.00281539,0.0157331,-0.0125208,0.0362476,-0.0209389,-0.00604265,-0.0141058,1.40307
-210682,0.926073,0.274637,4,15,0,210689,-3.18697,-2.55364,0.0340291,-0.0630896,-0.0327343,-0.0246846,-0.0226176,0.00464393,-0.042794,0.00945857,0.0253016,0.00369562,0.0261266,-0.00376792,0.0353165,-0.0372178,-0.00438545,-0.00224527,1.40536
-210680,0.991402,0.274637,4,15,0,210690,-3.17787,-2.54774,0.0338422,-0.0833157,-0.0271482,-0.00359468,-0.0334951,-0.0123672,-0.0262794,0.0168381,0.0231586,0.00645303,0.00848949,-0.00800643,0.0334532,-0.0256782,-0.00380214,-0.0118641,1.40273
-210679,0.972087,0.274637,4,15,0,210685,-3.18191,-2.5371,0.0335597,-0.0826095,-0.0330203,-0.0181805,-0.0223413,-0.00740054,-0.0312865,0.00834916,0.0302848,0.0115459,0.0140629,-0.00932817,0.0393748,-0.0293074,-0.00404336,-0.0100805,1.39878
-210685,0.836535,0.274637,4,15,0,210693,-3.1993,-2.54015,0.0338506,-0.0708906,-0.0177641,-0.00684067,-0.0313204,-0.000731226,-0.0471302,0.0184003,0.0192788,-0.0124116,0.0150633,-0.00544178,0.0302878,-0.026382,-0.00483357,-0.00573718,1.40285
-210686,0.826567,0.274637,4,15,0,210696,-3.18395,-2.53265,0.033767,-0.0740031,-0.0408127,-0.0267504,-0.0267528,-0.00933881,-0.025239,0.00912559,0.0268065,0.0233955,0.019389,-0.0073443,0.0378673,-0.0286049,-0.00191379,-0.00843557,1.40168
-210684,1,0.274637,4,15,0,210691,-3.2079,-2.55072,0.0340248,-0.0734624,-0.018114,-0.00476511,-0.0314909,0.00185383,-0.0450194,0.0174424,0.0215077,-0.0115903,0.0162816,-0.00645813,0.0324159,-0.0254361,-0.00694521,-0.00508425,1.4053
-210684,1,0.274637,4,15,0,210689,-3.18883,-2.53635,0.0337335,-0.0732852,-0.0408269,-0.0263766,-0.0260218,-0.0111691,-0.0249728,0.00927074,0.0236523,0.0224871,0.0175524,-0.00720496,0.0368451,-0.029694,-0.00179732,-0.00797312,1.40121
-210682,0.996643,0.274637,4,15,0,210691,-3.17166,-2.551,0.0337639,-0.0825248,-0.0345329,-0.013566,-0.0249341,-0.0111735,-0.0339157,0.0120716,0.0228222,0.0158753,0.0301819,-0.00545759,0.0360109,-0.0255339,-0.0105141,-0.00231011,1.40163
-210684,0.95385,0.274637,4,15,0,210692,-3.16043,-2.5451,0.0336212,-0.0631447,-0.0246899,-0.0170387,-0.0299188,0.00227005,-0.0352558,0.0141724,0.0230829,-0.00653242,0.00406255,-0.0100143,0.0336931,-0.0306151,0.00206271,-0.00903462,1.39964
-210687,0.912986,0.274637,4,15,0,210695,-3.16162,-2.5498,0.0335414,-0.0839835,-0.0335369,-0.0137254,-0.0274604,-0.0132438,-0.0345761,0.0126851,0.0243417,0.0178908,0.0297925,-0.00420373,0.0363278,-0.02571,-0.0108081,-0.00254886,1.39852
-210687,0.997152,0.274637,4,15,0,210697,-3.19748,-2.53553,0.0338009,-0.0746288,-0.0363428,-0.022329,-0.0347539,0.00126128,-0.0404631,0.0116971,0.0245709,-0.000212158,0.0255683,-0.0103095,0.0303214,-0.0287424,-0.0109934,-0.019128,1.40215
-210683,0.994005,0.274637,4,15,0,210697,-3.16069,-2.54488,0.0335935,-0.077131,-0.0268073,-0.0242102,-0.0183325,-0.00826369,-0.0388479,0.0112866,0.0267073,0.00322751,0.00849319,-0.000353677,0.0351675,-0.0354846,-0.0054468,-0.00856752,1.39925
-210678,0.998254,0.274637,4,15,0,210687,-3.19428,-2.55845,0.0341395,-0.0684029,-0.0282233,-0.0184856,-0.0339625,0.00109251,-0.0359222,0.015971,0.0205022,0.00730676,0.025775,-0.00946288,0.0306961,-0.0224026,-0.00706849,-0.0020835,1.40691
-210680,0.901355,0.274637,4,15,0,210686,-3.17429,-2.53102,0.0335773,-0.0806553,-0.0294827,-0.0118,-0.0332778,-0.00423177,-0.0424982,0.0126166,0.016106,0.00273113,0.0117307,-0.000808544,0.0348387,-0.0269895,-0.0123272,-0.00467732,1.39902
-210684,0.981238,0.274637,4,15,0,210690,-3.20804,-2.56769,0.0343252,-0.0678888,-0.0395018,-0.0199268,-0.0340581,-0.0088237,-0.0416161,0.0119674,0.0264619,0.0113063,0.0254425,-0.00962057,0.0238674,-0.0287309,-0.00865497,-0.00753724,1.40952
-210683,0.952751,0.274637,4,15,0,210690,-3.17057,-2.53826,0.0333872,-0.0825497,-0.0215436,-0.0104124,-0.0232141,5.39533e-05,-0.0323807,0.0163258,0.0175958,-0.00221753,0.00814813,-0.00855027,0.0451737,-0.0232215,-0.00457215,-0.00595069,1.39637
-210684,0.877721,0.274637,4,15,0,210693,-3.17012,-2.53571,0.0332785,-0.0784471,-0.0346247,-0.01335,-0.0421001,-0.00768908,-0.0468053,0.0080663,0.0244633,-0.000768447,0.0197638,-0.00191239,0.038331,-0.0314529,-0.00773628,-0.001439,1.39485
-210685,0.987386,0.274637,4,15,0,210693,-3.17062,-2.54207,0.0333971,-0.0710756,-0.013315,-0.0108139,-0.0184572,-0.00745223,-0.0369028,0.027192,0.021465,0.00947779,0.0183553,-0.010929,0.0325096,-0.0255763,0.00221389,-0.00532861,1.3965
-210687,0.991238,0.274637,4,15,0,210696,-3.1933,-2.54778,0.0337212,-0.0856322,-0.0314064,-0.0175819,-0.0211436,-0.00152568,-0.0193292,-0.00542603,0.0245661,-0.00456583,0.0144791,-0.00713427,0.0397461,-0.0274564,-0.0082306,-0.0070114,1.40104
-210678,0.848755,0.274637,4,15,0,210693,-3.17762,-2.54429,0.0338954,-0.0744847,-0.0222196,-0.0204201,-0.0311175,-0.000758724,-0.026246,0.0138083,0.0287337,0.00795373,0.00957207,-0.00675515,0.0334069,-0.0257053,-0.000380258,-0.00668561,1.40348
-210680,0.977537,0.274637,4,15,0,210689,-3.21168,-2.57338,0.0345218,-0.0720432,-0.0321932,-0.0128098,-0.0346071,-0.0122902,-0.0397786,0.0167238,0.0215489,0.00761426,0.0208007,-0.00472575,0.0389039,-0.0283081,-0.00997158,-0.00918317,1.4123
-210680,0.98719,0.274637,4,15,0,210686,-3.20249,-2.55057,0.0340163,-0.0805946,-0.0275175,-0.0174606,-0.0277704,0.00491453,-0.0204742,0.0163384,0.0263483,0.0079774,0.0274198,-0.00724441,0.0353709,-0.0267751,-0.00470949,-0.00946873,1.40518
-210687,0.922716,0.274637,4,15,0,210693,-3.1915,-2.55982,0.0340599,-0.0754003,-0.0240633,-0.0158418,-0.0338613,-0.00568159,-0.0491785,-0.00683842,0.0300683,0.00441891,0.0148392,-0.00141443,0.0300916,-0.0322552,-0.00754966,0.00183183,1.40579
-210688,0.999462,0.274637,4,15,0,210701,-3.16981,-2.53475,0.0333915,-0.0706183,-0.0344732,-0.00878646,-0.0366377,-0.0142038,-0.0272656,0.0301375,0.00628494,0.00517066,0.0181732,-0.0168733,0.0363342,-0.0231664,-0.00634325,-0.0043957,1.39642
-210684,1,0.274637,4,15,0,210697,-3.16429,-2.53107,0.0332633,-0.0682443,-0.0298997,-0.0113204,-0.0245838,-0.00903029,-0.0306555,0.00596855,0.0312015,0.0209219,0.0284968,0.00190715,0.0386529,-0.0293079,-0.00591058,-0.00732888,1.39464
-210681,0.995909,0.274637,4,15,0,210693,-3.18158,-2.54192,0.0337321,-0.0769487,-0.0271663,-0.018755,-0.0356826,-0.00039605,-0.0404067,0.0214235,0.015037,-0.0109482,0.00525221,-0.0103049,0.0307395,-0.0274826,-0.00492009,-0.00697238,1.40119
-210676,0.858237,0.274637,4,15,0,210686,-3.18696,-2.54771,0.0339234,-0.0774842,-0.0303004,-0.0114123,-0.0226035,-0.00174741,-0.0337854,0.0105059,0.0179754,0.00728036,0.026093,-0.00801808,0.0329334,-0.0281626,-0.00119355,-0.00948159,1.40387
-210677,0.95641,0.274637,4,15,0,210681,-3.17875,-2.54781,0.0337761,-0.0689951,-0.0278873,-0.0179956,-0.0340872,-0.00894579,-0.0321824,0.0158968,0.0302921,0.00554295,0.00587022,-0.0059591,0.0380255,-0.0282576,-0.00745556,-0.00294275,1.4018
-210684,0.615878,0.274637,4,15,0,210692,-3.19628,-2.55501,0.0343065,-0.0771092,-0.0244975,-0.00842758,-0.0199749,-0.00146335,-0.0358052,0.0223015,0.024668,-0.00337062,0.0273639,-0.00375176,0.0272409,-0.0324291,0.000193327,-0.00211292,1.40926
-210684,0.996396,0.274637,4,15,0,210691,-3.1925,-2.55141,0.0338096,-0.06383,-0.036719,-0.0228565,-0.0394517,-0.00851162,-0.0356335,0.00423793,0.0218584,0.0118622,0.0109595,-0.0100656,0.043172,-0.0245231,-0.00926443,-0.0115743,1.40228
-210683,0.997598,0.274637,4,15,0,210692,-3.17396,-2.53965,0.033617,-0.0826697,-0.0257199,-0.00789385,-0.0202663,-0.00816703,-0.036087,0.028702,0.0233897,-0.0027923,0.0118198,-0.0012696,0.0294049,-0.0307576,0.00278503,-0.00342828,1.39958
-210684,0.95473,0.274637,4,15,0,210695,-3.18343,-2.54857,0.0338515,-0.0663753,-0.0347121,-0.0263513,-0.0409915,-0.00526761,-0.0349207,0.000409053,0.0269808,0.0125344,0.0220594,-0.0144624,0.0407836,-0.0251123,-0.0120538,-0.0113732,1.40286
-210680,0.98606,0.274637,4,15,0,210692,-3.17961,-2.53908,0.0336947,-0.0763259,-0.0278525,-0.0100209,-0.0269268,-0.00301311,-0.0308134,0.0222884,0.0265725,-0.00060399,0.00861905,-0.00200843,0.0276525,-0.0292646,0.00202179,-0.00533142,1.40066
-210677,0.843773,0.274637,4,15,0,210684,-3.19019,-2.54874,0.033914,-0.0700563,-0.0340006,-0.0202008,-0.0269207,-0.00316045,-0.0415192,0.00960544,0.0186552,0.0104924,0.0237283,-0.00953245,0.0400013,-0.0322442,-0.00797034,-0.00965935,1.40374
-210677,0.959992,0.274637,4,15,0,210683,-3.18073,-2.54011,0.0337096,-0.0768359,-0.0247864,-0.0109341,-0.0311935,-0.00461888,-0.0289448,0.0190411,0.027877,-0.00240815,0.0096079,-0.00441145,0.0318851,-0.0242615,-0.00155454,-0.00381417,1.40087
-210679,0.910002,0.274637,4,15,0,210688,-3.20063,-2.55426,0.0340631,-0.0704358,-0.0338813,-0.0204879,-0.0278488,-0.00383704,-0.0414168,0.00751829,0.0164854,0.0138931,0.0272086,-0.00998974,0.0382643,-0.0328771,-0.00628882,-0.0105007,1.40583
-210684,0.694454,0.274637,4,15,0,210694,-3.18906,-2.54434,0.0339732,-0.064003,-0.0226078,-0.00978682,-0.0200283,-0.00901038,-0.0340155,0.0174549,0.0301262,-8.0739e-05,0.0152622,0.0080149,0.0358635,-0.0253543,-0.00757112,-0.00426761,1.40457
-210683,0.98089,0.274637,4,15,0,210696,-3.18954,-2.55982,0.034161,-0.080346,-0.0317355,-0.00406404,-0.0256361,-0.00192159,-0.0425771,0.0186996,0.0249405,0.0142754,0.0191713,-0.00853307,0.0309575,-0.0243922,0.00241446,-0.0161913,1.40721
-210681,0.996739,0.274637,4,15,0,210688,-3.18086,-2.55265,0.0339826,-0.0654795,-0.0279366,-0.0246973,-0.0336272,-0.00734894,-0.0280143,0.0106128,0.021594,-0.00428512,0.0160896,-0.00573479,0.0401256,-0.0276337,-0.00811485,0.00186499,1.4047
-210684,0.989948,0.274637,4,15,0,210689,-3.18145,-2.54777,0.0337777,-0.0897683,-0.0318774,-0.00765582,-0.0269094,0.00416942,-0.0434415,0.0131123,0.0279349,0.00542215,0.0196473,-0.0100435,0.0299117,-0.0273752,-0.00210686,-0.0190233,1.40183
-210682,0.64702,0.274637,4,15,0,210696,-3.18876,-2.5484,0.0338129,-0.0668918,-0.0263619,-0.0128039,-0.0318564,-0.000569496,-0.0195699,0.0012056,0.0151918,-0.00231709,0.0116664,-0.00957578,0.0402482,-0.0262872,-0.00884748,-0.00621559,1.40232
-210680,0.942933,0.274637,4,15,0,210691,-3.17514,-2.54004,0.0334681,-0.0776435,-0.0292912,-0.0138273,-0.0292475,-0.00948239,-0.0352521,0.0148786,0.0304122,0.0151234,0.0161629,-0.00821012,0.0354198,-0.0277878,0.00704501,-0.0056866,1.39749
-210681,0.949874,0.274637,4,15,0,210688,-3.20504,-2.55405,0.0343166,-0.070224,-0.0290993,-0.0170245,-0.0324475,0.000923726,-0.036705,0.0111268,0.0185314,-0.00225751,0.0160077,-0.0054183,0.0344264,-0.0271637,-0.0166634,-0.00687223,1.4094
-210684,0.967077,0.274637,4,15,0,210694,-3.17257,-2.53921,0.0336535,-0.084406,-0.0339982,-0.00937757,-0.0168328,-0.00985989,-0.0403796,0.0132533,0.0333504,0.00597882,0.0276732,-0.00581071,0.0311859,-0.0359489,0.00388273,-0.00489507,1.40009
-210690,0.873383,0.274637,4,15,0,210701,-3.17277,-2.53468,0.0335428,-0.0598987,-0.0349397,-0.0285634,-0.0446304,-0.0105381,-0.04218,0.0177957,0.0173234,0.00285258,0.00687448,-0.011278,0.0352546,-0.0320007,-0.018163,-0.0111754,1.39854
-210689,0.99632,0.274637,4,15,0,210697,-3.19256,-2.55095,0.0340202,-0.0862143,-0.0238513,-0.00240092,-0.0134497,0.00171008,-0.0277328,0.00939874,0.0296216,0.010254,0.0236048,-0.00292134,0.0350947,-0.0230199,0.00957235,-0.00244611,1.40523
-210678,0.986439,0.274637,3,7,0,210693,-3.18708,-2.54818,0.0338521,-0.0700811,-0.0362304,-0.0248326,-0.0365273,-0.00546874,-0.0436881,0.0150459,0.0187655,0.00393994,0.0114787,-0.00746362,0.0335517,-0.0330911,-0.00483915,-0.0106046,1.40287
-210678,0.992105,0.274637,4,15,0,210683,-3.19801,-2.55505,0.0340959,-0.0764268,-0.0233129,-0.00343233,-0.020156,-0.00370475,-0.0296778,0.0124534,0.0274876,0.00609945,0.0238945,-0.00616633,0.0375952,-0.0240733,-0.00419997,-0.0041321,1.4063
-210678,0.890732,0.274637,4,15,0,210687,-3.17365,-2.53529,0.0334297,-0.0705114,-0.0336272,-0.0255593,-0.0372584,-0.00376505,-0.0424708,0.0142715,0.0178871,0.00412167,0.011298,-0.00584201,0.035951,-0.0260982,-0.00261553,-0.00864949,1.39696
-210679,0.92976,0.274637,4,15,0,210688,-3.20665,-2.56249,0.0343723,-0.0735771,-0.0290588,-0.0119809,-0.0191792,-0.0106275,-0.0313095,0.0160187,0.0195235,-0.00614929,0.0132063,-0.00928725,0.034393,-0.0343273,-0.00374917,-0.00765169,1.41019
-210681,0.860736,0.274637,4,15,0,210688,-3.17479,-2.55622,0.0338802,-0.0691305,-0.0258859,-0.0180061,-0.0374637,0.00260633,-0.0380582,0.0100388,0.0263237,0.0124427,0.0200065,-0.00914974,0.034105,-0.0220302,-0.00674947,-0.0104217,1.40326
-210682,0.950051,0.274637,4,15,0,210695,-3.19462,-2.56771,0.0342668,-0.0798196,-0.0335979,-0.0137396,-0.0210849,-0.00920231,-0.0329635,0.016406,0.0192771,-0.00504368,0.0141669,-0.00517465,0.0357424,-0.0340932,-0.00264287,-0.0010943,1.4087
-210683,0.991404,0.274637,4,15,0,210689,-3.19599,-2.56792,0.0342493,-0.0824252,-0.0332016,-0.009071,-0.0188435,-0.00827489,-0.0326754,0.0170072,0.017145,-0.006579,0.0147497,-0.00527292,0.036841,-0.0333902,-0.00343743,-0.0015014,1.40845
-210683,0.982011,0.274637,4,15,0,210693,-3.19085,-2.5563,0.0341837,-0.0614417,-0.0247055,-0.0238161,-0.0393804,-0.00380937,-0.0423014,0.0105761,0.0258264,0.0174548,0.0156497,-0.00786066,0.0343574,-0.0221774,-0.00530386,-0.0142156,1.40753
-210684,0.881275,0.274637,4,15,0,210693,-3.1774,-2.53156,0.0334782,-0.0768857,-0.0295275,-0.00849521,-0.0235522,0.000388219,-0.0274924,0.0154246,0.0165934,-0.00543018,0.0254792,-0.0132983,0.0417071,-0.0269353,-0.00190148,0.00173931,1.39764
-210678,0.987913,0.274637,4,15,0,210689,-3.17873,-2.53993,0.0336683,-0.0740096,-0.0252048,-0.0153425,-0.0290592,0.00194409,-0.0360419,0.00816461,0.018794,-0.00134884,0.0243433,-0.0102325,0.0349137,-0.0207072,-0.00154373,-0.000779676,1.40029
-210686,0.832917,0.274637,3,7,0,210690,-3.17815,-2.54164,0.0336907,-0.0798161,-0.0213082,-0.0181351,-0.0430406,0.010924,-0.0348112,0.00480112,0.0259078,-0.000429808,0.0193037,-0.00627374,0.037589,-0.0159717,-0.00355917,-0.00076557,1.40061
-210690,0.957679,0.274637,4,15,0,210695,-3.17013,-2.54488,0.0336287,-0.0581871,-0.0385702,-0.0157209,-0.0197644,-0.0255967,-0.0312524,0.0205713,0.0236509,0.00771545,0.0191434,-0.0043549,0.0325084,-0.0401044,-0.00551282,-0.0124481,1.39974
