# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1973430025 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,alpha
# Adaptation terminated
# Step size = 0.267274
# Diagonal elements of inverse mass matrix:
# 0.00018828, 9.93915e-05, 8.11692e-05, 4.90669e-05, 5.0076e-05, 5.32697e-05, 5.51778e-05, 5.9236e-05, 5.00262e-05, 5.2293e-05, 5.22431e-05, 4.64494e-05, 4.78576e-05, 3.01989e-05, 2.80462e-05, 3.24298e-05, 3.12916e-05, 2.50562e-05
-210681,0.908505,0.267274,4,15,0,210692,-3.21418,-2.55956,0.0343608,-0.0740355,-0.0215908,-0.0181807,-0.0341095,-0.00582479,-0.0285037,0.0183126,0.0327618,-0.0011473,0.00946979,-0.0048515,0.0356141,-0.0286098,-0.0110953,-0.00565905,1.41003
-210683,0.963534,0.267274,4,15,0,210691,-3.18512,-2.555,0.0340158,-0.0584845,-0.024893,-0.0233683,-0.023253,-0.0164697,-0.0398351,0.0125841,0.032106,0.00906887,0.0261716,-0.0115483,0.0323852,-0.0325856,-0.00346752,-0.00545063,1.40517
-210680,0.977321,0.267274,4,15,0,210692,-3.19671,-2.55098,0.034008,-0.0601398,-0.029729,-0.0220562,-0.0203543,-0.0120611,-0.0360179,0.0173417,0.0270063,0.00152324,0.0239788,-0.0112917,0.0279482,-0.0266083,-0.00685427,-0.00581534,1.40506
-210683,0.94206,0.267274,4,15,0,210692,-3.16872,-2.52768,0.0333426,-0.0812078,-0.021864,-0.00696562,-0.03891,0.000110256,-0.0305047,0.00952202,0.0226951,0.00591689,0.00978876,-0.00234914,0.0443923,-0.0292876,-0.00225623,-0.0068895,1.39574
-210683,0.98444,0.267274,4,15,0,210692,-3.16504,-2.53582,0.0335201,-0.0745406,-0.0423023,-0.0199179,-0.0226575,-0.0136838,-0.0373487,0.0173275,0.029374,0.0139706,0.0182658,-0.00999962,0.0262884,-0.0269673,-0.00832251,-0.00315547,1.39822
-210688,0.915726,0.267274,4,15,0,210700,-3.19163,-2.55724,0.0341788,-0.07716,-0.016062,-0.0143244,-0.0285693,0.00610698,-0.0252652,0.015843,0.031514,-0.00174686,0.0229672,0.00423854,0.0409649,-0.0324269,0.00629902,-0.00774231,1.40746
-210676,1,0.267274,3,7,0,210690,-3.18764,-2.54252,0.0338474,-0.0705322,-0.0215477,-0.0194833,-0.0257612,-0.00778404,-0.0319936,0.0134125,0.0284126,-0.00125579,0.0208883,-0.00982689,0.0357383,-0.026097,-0.00907893,-0.00860544,1.40281
-210678,0.830341,0.267274,4,15,0,210686,-3.1923,-2.5566,0.0340014,-0.0740719,-0.0319378,-0.017338,-0.0352295,-0.000403975,-0.0413965,0.0103608,0.0193141,0.0164124,0.0108672,-0.00368333,0.0359316,-0.0298696,0.000490794,-0.00522037,1.40497
-210681,0.927639,0.267274,4,15,0,210686,-3.20355,-2.55778,0.0341052,-0.0831511,-0.0260239,-0.0226405,-0.0280806,-0.0106355,-0.027363,0.01347,0.0330343,0.00371521,0.0155254,-0.00412668,0.0375451,-0.025578,-0.0127991,-0.00448818,1.40643
-210689,0.908016,0.267274,4,15,0,210697,-3.19305,-2.55708,0.0342555,-0.0821883,-0.0142166,-0.0206822,-0.0349396,-0.0153724,-0.0343969,0.00823751,0.0329675,-0.00332645,0.00962534,-0.00120137,0.0455841,-0.0257925,-1.34276e-06,5.61224e-05,1.40854
-210683,1,0.267274,4,15,0,210696,-3.20012,-2.55242,0.0340701,-0.0842522,-0.0210774,-0.0233933,-0.031173,-0.0035285,-0.0293563,0.0143871,0.0191469,-0.00343462,0.00928613,-0.0135,0.0406053,-0.0312474,0.00369283,-0.00629862,1.40593
-210679,0.999427,0.267274,4,15,0,210688,-3.19622,-2.55345,0.0341059,-0.0681456,-0.0363825,-0.0126743,-0.0289698,-0.00453737,-0.0371635,0.0103456,0.0274587,0.00828069,0.0251374,0.000740544,0.0306051,-0.0247666,-0.0127222,-0.00780222,1.40644
-210681,0.725365,0.267274,4,15,0,210691,-3.19458,-2.55148,0.033799,-0.0772555,-0.0361358,-0.00707009,-0.0338538,-0.00919606,-0.0342891,0.0154617,0.025093,0.0062074,0.0241796,0.000196736,0.0342993,-0.0237432,-0.0107201,-0.00847217,1.40213
-210678,0.913498,0.267274,4,15,0,210691,-3.18007,-2.53929,0.0337773,-0.070133,-0.0229954,-0.0240116,-0.0235851,0.00081963,-0.0365033,0.00755012,0.0214733,0.00195595,0.0134037,-0.0139976,0.0362235,-0.0299494,3.08862e-05,-0.00547684,1.40182
-210686,0.930029,0.267274,3,7,0,210691,-3.17551,-2.54203,0.0336454,-0.070725,-0.0337975,-0.00812006,-0.0414518,-0.0101782,-0.0292268,0.00975656,0.00291488,0.00732659,0.0028119,-0.00528666,0.0386494,-0.0304335,-0.0063934,0.000296776,1.39997
-210687,0.979461,0.267274,4,15,0,210693,-3.16696,-2.53799,0.0335595,-0.0775597,-0.0270896,-0.0223852,-0.0168375,0.000648407,-0.0380544,0.0188745,0.0439859,0.00215726,0.0328629,-0.00898867,0.0334039,-0.0250672,-0.0053337,-0.0131868,1.39877
-210687,0.993889,0.267274,4,15,0,210694,-3.17762,-2.54833,0.0337534,-0.0704439,-0.0287543,-0.00636068,-0.0374886,-0.00852622,-0.0307751,0.00282252,0.0028941,0.00780273,-0.000975785,-0.00535723,0.036484,-0.0306246,-0.00349084,-0.00203872,1.40149
-210688,0.999166,0.267274,4,15,0,210696,-3.16581,-2.54026,0.0335713,-0.0752646,-0.0304543,-0.0258686,-0.0226483,-0.00412009,-0.0392074,0.0229227,0.0450136,0.00290442,0.0357133,-0.0105964,0.0345293,-0.0253791,-0.00428502,-0.0106137,1.39894
-210684,0.956468,0.267274,4,15,0,210700,-3.16523,-2.54356,0.0336324,-0.0713852,-0.0349399,-0.00856658,-0.0360675,-0.0118759,-0.0431597,0.00549585,0.0108623,0.0072292,0.0083134,-0.00334136,0.0335133,-0.0284327,-0.000836176,0.000703421,1.39979
-210681,0.682721,0.267274,4,15,0,210697,-3.18166,-2.5387,0.0336389,-0.0744043,-0.0280221,-0.0235069,-0.0202696,-0.0034982,-0.0311171,0.0254225,0.0326672,0.000586116,0.0204188,0.00155631,0.0390675,-0.0277143,-0.0103724,-0.00589472,1.39988
-210678,0.882292,0.267274,4,15,0,210690,-3.1687,-2.54071,0.0336548,-0.0736939,-0.0275241,-0.018102,-0.028022,-0.00721716,-0.0355189,0.0170989,0.0169621,0.00486372,0.0120883,-0.00939239,0.0379617,-0.0286787,0.00353326,-0.00160385,1.40011
-210683,0.957643,0.267274,3,15,0,210687,-3.18303,-2.53948,0.033686,-0.0623056,-0.0160726,-0.0193232,-0.0334285,-0.0100963,-0.0303083,0.0189031,0.0147436,0.00927419,0.00380041,-0.00525756,0.0357822,-0.0247447,-0.00335677,-8.55065e-06,1.40054
-210680,0.979611,0.267274,4,15,0,210689,-3.18977,-2.55024,0.0339334,-0.0827485,-0.0404194,-0.0144028,-0.0217184,-2.45231e-05,-0.0393857,0.00715961,0.028297,0.00776766,0.0311373,-0.00845098,0.0336535,-0.0311598,-0.00536612,-0.0105027,1.40401
-210682,0.91924,0.267274,4,15,0,210687,-3.18366,-2.54915,0.0340097,-0.0762925,-0.0421237,-0.0140584,-0.0214799,-0.000690921,-0.0421817,0.0113326,0.0290827,0.0136411,0.0315986,-0.00556305,0.0368527,-0.0335463,-0.0024819,-0.0106264,1.40508
-210684,0.988115,0.267274,4,15,0,210689,-3.17638,-2.54917,0.0339221,-0.0699429,-0.0150067,-0.022364,-0.0330418,-0.00281035,-0.029138,0.0141113,0.0138438,-0.00331755,0.00258414,-0.00871587,0.0339344,-0.0208108,-0.0053955,-0.00229256,1.40385
-210684,0.971943,0.267274,4,15,0,210693,-3.18018,-2.54121,0.0335269,-0.0707184,-0.0179971,-0.0222014,-0.0340013,-0.00313173,-0.0295965,0.0166544,0.0162619,0.00272815,0.0122825,-0.00989584,0.0238368,-0.0202581,-0.00899271,-0.00843847,1.39832
-210682,0.99025,0.267274,4,15,0,210695,-3.17817,-2.53268,0.0335105,-0.0720308,-0.0376525,-0.0203912,-0.0271672,-0.00751206,-0.0448181,0.0116967,0.0212721,0.00816259,0.0162287,-0.00849821,0.0440485,-0.0374266,-6.91784e-05,-0.0034559,1.39809
-210681,0.944823,0.267274,4,15,0,210689,-3.16283,-2.53885,0.0336271,-0.0817694,-0.0345329,-0.0120339,-0.0176924,-0.0092208,-0.0329119,0.00981099,0.0267278,0.00206461,0.0208291,-0.00233493,0.0274831,-0.0286803,-0.00643279,-0.00655565,1.39972
-210686,0.978156,0.267274,3,15,0,210691,-3.17397,-2.54222,0.0335075,-0.0822493,-0.0308244,-0.00681007,-0.0207252,-0.00917535,-0.0348136,0.00640093,0.0233044,0.0050099,0.0159322,-0.000731279,0.0255167,-0.02217,-0.0148676,-0.011945,1.39804
-210682,0.992079,0.267274,4,15,0,210695,-3.18265,-2.54979,0.0339808,-0.0712635,-0.0285193,-0.0193382,-0.0275483,-0.00240916,-0.0337003,0.0213616,0.0272384,0.00475376,0.0152109,-0.0113368,0.0387351,-0.0350743,0.00531137,0.00353779,1.40468
-210684,0.991545,0.267274,4,15,0,210695,-3.18161,-2.54964,0.0337934,-0.0774394,-0.0334462,-0.0129472,-0.0306571,-0.00597473,-0.0329815,0.00291801,0.0200676,0.0099025,0.0183627,-0.00279724,0.0316532,-0.0176365,-0.0135168,-0.0171752,1.40205
-210682,0.929356,0.267274,3,7,0,210692,-3.19317,-2.54008,0.0338139,-0.0736414,-0.0290016,-0.0135361,-0.0297385,-0.00635743,-0.0363457,0.0026003,0.0178181,0.011794,0.0152431,-0.00486123,0.0374887,-0.0235645,-0.0109022,-0.0170467,1.40234
-210687,0.964837,0.267274,4,15,0,210692,-3.17153,-2.55155,0.0338331,-0.0681357,-0.0295261,-0.0134183,-0.0318015,-1.21615e-05,-0.0284788,0.0121758,0.0161908,0.00960889,0.0137497,-0.00422474,0.0296935,-0.0260213,-0.00486498,-0.0238847,1.40261
-210687,0.996739,0.267274,4,15,0,210694,-3.1758,-2.55558,0.0338554,-0.0780187,-0.0295029,-0.0175789,-0.0260556,-0.0113329,-0.0420967,0.0142484,0.0314073,-0.000730414,0.0204511,-0.0114869,0.0410723,-0.0321672,-0.00414682,0.009109,1.40292
-210686,0.959812,0.267274,4,15,0,210700,-3.18878,-2.53586,0.0337367,-0.0607775,-0.0271415,-0.013551,-0.0268229,0.00807386,-0.030309,0.0184465,0.0186319,-0.00751909,0.00958094,-0.0021966,0.0297579,-0.0259355,-0.00496124,-0.0164014,1.40125
-210678,0.75251,0.267274,3,7,0,210694,-3.18213,-2.55599,0.0339599,-0.0721139,-0.0361176,-0.0181716,-0.0258621,0.00812688,-0.0345115,0.0123969,0.0272463,0.00154643,0.0149184,-0.00493138,0.0365024,-0.0245148,-0.00329243,-0.00432019,1.40438
-210678,0.848116,0.267274,3,15,0,210687,-3.18509,-2.55431,0.0340416,-0.0790487,-0.0303888,-0.0131191,-0.0328245,-0.00045174,-0.0339983,0.0132221,0.0288463,0.0066929,0.0094187,-0.00550189,0.0411783,-0.034566,-0.00244141,-0.00368813,1.40553
-210686,0.871527,0.267274,4,15,0,210691,-3.20981,-2.55659,0.0341657,-0.0756489,-0.0383342,-0.0360069,-0.0226949,0.000970256,-0.0369121,0.0108409,0.0207644,0.00968134,0.0234756,-0.00478181,0.0343549,-0.0278718,0.00713119,-0.0056683,1.40728
-210681,0.994856,0.267274,4,15,0,210697,-3.19327,-2.54944,0.0340096,-0.0728658,-0.024706,0.000991547,-0.0312462,-0.0115782,-0.0469666,0.0124885,0.0321434,0.00221837,0.0114519,-0.011053,0.0352408,-0.0279346,-0.00938992,-0.00730097,1.40508
-210678,0.942003,0.267274,4,15,0,210686,-3.18525,-2.55224,0.034084,-0.0758464,-0.0311716,-0.0221668,-0.0260044,0.00280009,-0.0305397,0.0148889,0.0185828,0.010749,0.0196902,-0.000494745,0.0368368,-0.028397,0.000291408,-0.00870715,1.40613
-210678,0.946015,0.267274,4,15,0,210690,-3.18167,-2.55074,0.033801,-0.0707948,-0.0258868,-0.0104566,-0.0336754,-0.0109185,-0.0390856,0.0118604,0.0300312,-0.000120622,0.0156615,-0.0119782,0.032446,-0.032542,-0.00955577,-0.00590662,1.40215
-210679,0.988385,0.267274,4,15,0,210685,-3.17252,-2.54407,0.0337275,-0.0720872,-0.0320025,-0.0214362,-0.0236354,0.0016703,-0.0307993,0.0156833,0.0165304,0.00849353,0.0211844,-0.00227359,0.0378641,-0.0209859,0.000736316,-0.00762184,1.40112
-210679,0.999879,0.267274,4,15,0,210684,-3.18811,-2.54347,0.0338729,-0.070236,-0.0306902,-0.0132568,-0.0407035,-0.0120377,-0.0397645,0.0123048,0.0163922,0.0101438,0.00957075,-0.0120814,0.0368872,-0.0332598,-0.00876011,-0.00824258,1.40316
-210684,0.840898,0.267274,4,15,0,210690,-3.18749,-2.56198,0.0341028,-0.0700592,-0.0264044,-0.0115449,-0.0161012,0.00903095,-0.0312613,0.0159873,0.0288372,-0.00564372,0.023581,-0.00951014,0.0310303,-0.0224759,-0.00273796,-0.00713504,1.40639
-210681,0.964153,0.267274,4,15,0,210697,-3.19896,-2.54921,0.0340654,-0.0764242,-0.023754,-0.0126437,-0.0316824,0.00208013,-0.029398,0.0112239,0.0140283,-0.00904989,0.0124911,-0.00739954,0.0340275,-0.0358641,-0.00740562,-0.0048222,1.40587
-210679,0.966255,0.267274,4,15,0,210689,-3.18754,-2.54052,0.0337585,-0.0673455,-0.0326636,-0.0245071,-0.022903,-0.00417262,-0.038437,0.0235622,0.0300859,0.0155792,0.0154721,-0.00429383,0.0327474,-0.0270435,-0.00675636,-0.00294252,1.40156
-210682,0.970024,0.267274,4,15,0,210689,-3.18787,-2.55521,0.0340293,-0.0787522,-0.0323957,-0.0246409,-0.0328848,-0.0190739,-0.0456358,0.013922,0.0117939,0.00174984,0.0124159,-0.0125911,0.0331419,-0.0244908,-0.00420994,-0.00882713,1.40536
-210681,0.941336,0.267274,4,15,0,210693,-3.20161,-2.56158,0.0342211,-0.0786514,-0.0349846,-0.0135991,-0.0346322,0.00548887,-0.0413095,0.0136019,0.0229606,0.00130724,0.0149239,0.00311127,0.0416723,-0.0319998,-0.00783563,-0.0061892,1.40806
-210681,0.921046,0.267274,4,15,0,210689,-3.19452,-2.55619,0.0341533,-0.0711757,-0.0258175,-0.0144151,-0.0286156,-0.00664074,-0.0250421,0.0103743,0.0152439,0.0131959,0.0205944,-0.0179946,0.0294464,-0.0312799,-0.00163492,-0.0102546,1.4071
-210679,0.943243,0.267274,4,15,0,210687,-3.20027,-2.55664,0.0340507,-0.0718933,-0.0284217,-0.0161223,-0.0288305,-0.00405774,-0.0270053,0.00765713,0.0180642,0.00835747,0.0237498,-0.0122707,0.0318876,-0.0271957,0.00286795,-0.0106912,1.40566
-210681,0.976631,0.267274,4,15,0,210687,-3.16545,-2.5354,0.0334719,-0.0754188,-0.0241024,-0.0251357,-0.0354704,-0.00597397,-0.0348188,0.0209746,0.0387799,0.0021075,0.0228037,-0.0109849,0.0303058,-0.0245052,-0.00309662,-0.00877831,1.39755
-210679,0.834055,0.267274,4,15,0,210688,-3.19065,-2.54889,0.0339116,-0.0697672,-0.0334155,-0.0054345,-0.0242589,-0.0117021,-0.0327251,0.011809,0.0112193,0.00994915,0.013524,-0.00994146,0.0385252,-0.0294168,-0.00938441,-0.00947681,1.40371
-210679,0.942372,0.267274,4,15,0,210688,-3.16958,-2.54002,0.0336167,-0.0745244,-0.0252828,-0.0218446,-0.0345792,0.00712556,-0.0342903,0.014007,0.0312373,0.000340628,0.0239279,-0.004734,0.0398244,-0.0249328,-0.000497593,-0.00519553,1.39957
-210680,0.942852,0.267274,4,15,0,210689,-3.17512,-2.54969,0.0337482,-0.0685658,-0.0314796,-0.00648445,-0.0259923,-0.0164117,-0.0280858,0.00955469,0.0196488,0.00833878,0.0150671,-0.00831402,0.0299996,-0.0309648,-0.00856737,-0.00797586,1.40141
-210679,0.993349,0.267274,4,15,0,210686,-3.17543,-2.54327,0.0337467,-0.0669944,-0.0284517,-0.00970286,-0.0228747,-0.00379606,-0.0263083,0.017646,0.0162204,0.0079769,0.0114386,-0.00212627,0.0302366,-0.0334959,-0.00596391,-0.00828538,1.40139
-210680,0.992901,0.267274,4,15,0,210684,-3.20259,-2.55743,0.0341683,-0.0818874,-0.0321894,-0.0245378,-0.0391155,-0.00220234,-0.0397902,0.0116206,0.0287973,-0.000123228,0.0242186,-0.0116549,0.0384449,-0.0212099,-0.00432336,-0.00976408,1.40731
-210682,0.943482,0.267274,4,15,0,210691,-3.19208,-2.55561,0.0339907,-0.0661643,-0.0255826,-0.0074355,-0.0205032,-0.00949173,-0.0315276,0.0105595,0.0236989,0.0119926,0.0120952,-0.00353182,0.0358721,-0.0301923,-0.00398855,-0.018779,1.40482
-210679,1,0.267274,4,15,0,210686,-3.18836,-2.54454,0.0338604,-0.0825335,-0.0298748,-0.0237382,-0.0317325,0.000463328,-0.0322409,0.0167617,0.0190436,0.000475269,0.0162171,-0.00763776,0.0376536,-0.0259073,-0.00597656,0.00301168,1.40299
-210684,0.954859,0.267274,4,15,0,210690,-3.20461,-2.56242,0.0342981,-0.0776487,-0.0392421,-0.0276707,-0.0303232,-0.00599094,-0.0261458,0.0143775,0.0208283,-0.00353943,0.0126437,-0.00644213,0.0465406,-0.0223001,-0.00820498,-0.00302801,1.40914
-210686,0.974596,0.267274,4,15,0,210696,-3.21034,-2.56823,0.0344219,-0.072795,-0.0177873,-0.00594288,-0.0356879,-0.00653514,-0.0322225,0.0147506,0.0200104,0.015031,0.0300187,-0.0035412,0.0267753,-0.0341219,-0.00120227,-0.0103271,1.41089
-210690,0.915696,0.267274,4,15,0,210700,-3.17556,-2.54266,0.0335722,-0.0751195,-0.0415816,-0.0215324,-0.02312,-0.000129973,-0.0407573,0.0109736,0.0315066,-0.00369522,0.00692268,-0.0109894,0.0494,-0.0272075,-0.0144119,0.00122406,1.39895
-210684,0.886992,0.267274,4,15,0,210700,-3.18892,-2.54468,0.0338138,-0.0709201,-0.0155819,-0.00336305,-0.0308565,-0.00284116,-0.0405943,0.00645382,0.0145476,0.000449724,0.00611523,-0.00156833,0.0281799,-0.0271046,-0.00254326,-0.0127128,1.40233
-210685,0.799206,0.267274,4,15,0,210692,-3.18771,-2.54277,0.0337148,-0.0751659,-0.0450152,-0.0299733,-0.0271329,-0.00530415,-0.0302864,0.0203888,0.0334537,0.0102622,0.0280069,-0.0115838,0.042506,-0.029178,-0.00551701,-0.00110046,1.40095
-210685,0.772928,0.267274,4,15,0,210699,-3.18516,-2.54826,0.0341497,-0.0705398,-0.0426954,-0.0264316,-0.0238375,-0.00784427,-0.0297391,0.0215915,0.0344493,0.00455219,0.0269115,-0.00333784,0.0407724,-0.0276395,-0.00514078,-0.0073673,1.40705
-210680,0.994083,0.267274,4,15,0,210691,-3.19125,-2.55388,0.0340281,-0.0638304,-0.0425886,-0.0209375,-0.0321379,-0.00419099,-0.030216,0.0220781,0.0328864,0.00658321,0.0257521,-0.00403301,0.0371627,-0.0271979,-0.00519477,-0.00868084,1.40534
-210680,0.865209,0.267274,4,15,0,210686,-3.1773,-2.53335,0.0333551,-0.0834968,-0.0194927,-0.0137475,-0.0257635,-0.00666735,-0.0404686,0.00725135,0.0210167,0.00639564,0.0102089,-0.00888537,0.0329842,-0.0269846,-0.0024753,-0.00821726,1.39592
-210682,0.87133,0.267274,4,15,0,210688,-3.16381,-2.5348,0.033668,-0.0758941,-0.018941,-0.012979,-0.0215425,-0.00513369,-0.040064,0.00983901,0.017679,0.00465599,0.00637176,-0.0113115,0.032672,-0.0289825,-0.00212197,-0.00877161,1.40029
-210678,0.996867,0.267274,4,15,0,210688,-3.16864,-2.54025,0.0335378,-0.0683868,-0.0388466,-0.0223021,-0.0388702,-0.00441686,-0.0328332,0.00639191,0.0261541,0.0116218,0.0196162,-0.00458271,0.0364313,-0.028042,-0.00580026,-0.00595921,1.39847
-210679,0.950282,0.267274,4,15,0,210687,-3.18795,-2.5475,0.033796,-0.0770881,-0.0274626,-0.0235058,-0.0229811,-0.00527162,-0.0324551,0.0215464,0.0175023,-0.00327195,0.0140826,-0.0020996,0.038781,-0.0296566,-0.00106113,0.000302623,1.40208
-210679,0.960751,0.267274,4,15,0,210686,-3.18597,-2.54825,0.0337474,-0.076578,-0.0283559,-0.0191341,-0.0236531,-0.00648618,-0.0314635,0.020193,0.017604,-0.00324327,0.0163997,-0.00420755,0.0388856,-0.0281197,-7.73654e-05,0.00150086,1.4014
-210680,0.879501,0.267274,3,15,0,210685,-3.19216,-2.55106,0.0337876,-0.0790112,-0.0209394,-0.0177087,-0.030233,0.000174769,-0.0311358,0.020532,0.0105018,0.00236528,0.0220396,-0.0075356,0.0383984,-0.0262422,-0.00492087,-0.00288284,1.40197
-210687,0.665897,0.267274,4,15,0,210694,-3.18577,-2.54857,0.0334968,-0.0719997,-0.0294589,-0.0309977,-0.0297858,-0.0122014,-0.0331025,0.0156278,0.0285775,0.00904127,0.0139528,-0.00925192,0.0277703,-0.0216695,-0.00053814,-0.00245901,1.3979
-210686,0.814635,0.267274,4,15,0,210702,-3.18685,-2.55809,0.0343049,-0.0730141,-0.0323551,-0.00215367,-0.0245166,0.00610154,-0.0380152,0.0109535,0.0270805,0.00548107,0.020969,-0.0042396,0.0430577,-0.0342352,-0.00803849,-0.0137007,1.40924
-210681,0.885464,0.267274,4,15,0,210696,-3.17806,-2.53374,0.0335702,-0.0723392,-0.0286301,-0.0220758,-0.0222977,-0.0112952,-0.0314007,0.00879548,0.0268258,-0.00609037,0.00664684,-0.0119884,0.0318152,-0.0255119,0.00226954,-0.00820809,1.39892
-210677,0.952592,0.267274,4,15,0,210688,-3.17867,-2.54471,0.0338101,-0.0789547,-0.0356395,-0.00884247,-0.0324721,-0.00369383,-0.0276124,0.0200089,0.0278829,-0.00178491,0.0223201,-0.00352298,0.0345294,-0.0294456,-0.00463516,-0.00522588,1.40228
-210683,0.911184,0.267274,4,15,0,210687,-3.19388,-2.54844,0.0340618,-0.0693179,-0.0226709,-0.00522299,-0.0344583,0.00898214,-0.0251804,0.00730381,0.0141681,-5.87465e-05,0.0207088,-0.00807708,0.0414997,-0.0265131,-0.00260439,-0.0020591,1.40582
-210683,0.950849,0.267274,4,15,0,210691,-3.2036,-2.56252,0.0344826,-0.0633503,-0.0284115,-0.0167958,-0.024664,-0.0130433,-0.0366946,0.0123227,0.0324533,0.00111828,0.0195701,-0.00992663,0.0305498,-0.0315027,-0.00560081,-0.0159937,1.41174
-210681,0.942379,0.267274,4,15,0,210692,-3.17033,-2.54017,0.0334474,-0.0827985,-0.0313615,-0.0144966,-0.0318782,0.00196275,-0.0349004,0.015117,0.0128236,0.0083965,0.0157082,8.10107e-06,0.0397494,-0.0246739,-0.00521313,0.001071,1.3972
-210683,0.976893,0.267274,4,15,0,210690,-3.20906,-2.56145,0.0344369,-0.0677148,-0.0349232,-0.0131166,-0.0270319,-0.00402305,-0.0328219,0.00702352,0.0448592,0.00279252,0.0230676,-0.00506568,0.0361697,-0.0235726,-0.00533338,-0.00994728,1.4111
-210682,0.998698,0.267274,4,15,0,210690,-3.21207,-2.56782,0.0344879,-0.0669843,-0.0250366,-0.0203892,-0.0197894,-0.0103641,-0.0228242,0.0185361,0.0305504,0.0033979,0.020805,-0.0130137,0.0342974,-0.0303086,-0.00297352,-0.0105875,1.41182
-210680,0.916378,0.267274,4,15,0,210696,-3.16049,-2.52874,0.0332422,-0.0763086,-0.031339,-0.0100668,-0.0375178,0.000434957,-0.044075,0.0090745,0.0169305,0.0025927,0.0173408,-0.00123505,0.0366353,-0.0275151,-0.00594551,-0.00347755,1.39434
-210678,0.975461,0.267274,4,15,0,210685,-3.16833,-2.53824,0.0335146,-0.0665857,-0.0243329,-0.0243472,-0.0200331,-0.00660911,-0.029584,0.0175623,0.0280255,0.00386211,0.01843,-0.0123823,0.0332735,-0.0282844,-0.0028427,-0.00817542,1.39814
-210677,0.977939,0.267274,4,15,0,210685,-3.17155,-2.54217,0.0336443,-0.0813563,-0.0335766,-0.00946855,-0.0365949,0.0015149,-0.040549,0.00847171,0.0208397,0.00553993,0.0154527,-0.00974727,0.0335722,-0.0295889,-0.004781,-0.00860584,1.39996
-210676,0.972599,0.267274,4,15,0,210681,-3.17306,-2.54521,0.0336794,-0.0712732,-0.0281526,-0.0170493,-0.018241,-0.00809816,-0.0318742,0.0186627,0.0276853,0.00321561,0.0159616,-0.0047915,0.0357369,-0.0258449,-0.00683416,-0.00606529,1.40045
-210677,0.925892,0.267274,4,15,0,210684,-3.17374,-2.54817,0.0338112,-0.0685323,-0.027736,-0.0124496,-0.0367006,-0.000264682,-0.0410622,0.0084619,0.0174279,0.0053536,0.0122214,-0.00889638,0.0341908,-0.0296292,-0.00223178,-0.00771012,1.4023
-210684,0.936314,0.267274,3,7,0,210689,-3.19618,-2.54413,0.0339634,-0.0579178,-0.0356092,-0.0216268,-0.0294328,0.0024064,-0.0332111,0.0157069,0.0129926,-0.00230057,0.0292388,-0.00893727,0.0396861,-0.0292143,-0.00133912,0.00121928,1.40443
-210683,0.860766,0.267274,4,15,0,210694,-3.18081,-2.54519,0.0339131,-0.0904866,-0.0224078,-0.0137555,-0.0336154,-0.00857484,-0.0315917,0.0135413,0.0302565,0.0131305,0.00602789,-0.00863075,0.0321716,-0.0265401,-0.00820185,-0.013332,1.40373
-210682,0.996072,0.267274,4,15,0,210688,-3.18244,-2.54,0.0335467,-0.0569804,-0.034065,-0.0164053,-0.0244719,-0.00203912,-0.0351577,0.00938822,0.0165044,0.00252543,0.0273752,-0.00527279,0.0390895,-0.0293312,-0.000898887,0.00111816,1.39859
-210682,0.983855,0.267274,4,15,0,210690,-3.17877,-2.54827,0.0336454,-0.0828088,-0.0259417,-0.0258675,-0.0293277,-0.00369588,-0.0401321,0.0281616,0.0308061,0.00500857,0.00999091,-0.0111356,0.0357902,-0.0299382,-0.00305108,-0.00707176,1.39997
-210680,0.881336,0.267274,4,15,0,210688,-3.17631,-2.54207,0.0337588,-0.0846081,-0.027931,-0.0248316,-0.0319073,-0.00275981,-0.0381848,0.0275757,0.02883,0.00520551,0.00920301,-0.00989391,0.0373243,-0.0302734,-0.00399716,-0.00740762,1.40156
