# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 1973429972 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,alpha
-210679,0.999639,0.282207,4,15,0,210686,-3.17631,-2.54539,0.0337817,-0.0663729,-0.0399592,-0.0115982,-0.0299622,-0.00284175,-0.0316744,0.0097191,0.0181412,0.00185352,0.0117196,-0.00885841,0.030578,-0.027896,0.0047324,-0.00622165,1.40188
-210678,0.941073,0.282207,4,15,0,210686,-3.189,-2.55342,0.0340995,-0.079272,-0.0228237,-0.021,-0.0281409,-0.00106804,-0.0387269,0.0174059,0.0245696,0.00192486,0.0211758,-0.00780436,0.0387575,-0.0267827,-0.0129056,-0.00657487,1.40635
-210679,0.983652,0.282207,4,15,0,210684,-3.18909,-2.54404,0.0338081,-0.0709429,-0.0385141,-0.0165593,-0.0320507,-0.00550604,-0.034625,0.00459696,0.0199734,0.00775224,0.0148066,-0.00483702,0.0285635,-0.0287417,0.0048605,-0.00755808,1.40225
-210684,0.870472,0.282207,4,15,0,210691,-3.17854,-2.55538,0.0339761,-0.0731553,-0.0447249,-0.0140498,-0.0324217,-0.00970648,-0.0382356,0.00599989,0.0302986,0.00310033,0.0268375,-0.0121087,0.0296163,-0.0357628,-0.00263804,-0.00917573,1.40461
-210683,0.918069,0.282207,4,15,0,210696,-3.18727,-2.55277,0.0341107,-0.0772007,-0.0439156,-0.0160224,-0.0328761,-0.0122098,-0.0345758,0.00682323,0.0285135,0.00415197,0.0246123,-0.0118201,0.0284449,-0.0368906,-0.00108632,-0.00619485,1.4065
-210683,0.901496,0.282207,4,15,0,210696,-3.15933,-2.53665,0.0335647,-0.0754097,-0.0133626,-0.0215852,-0.0231575,-0.00707566,-0.030497,0.0143264,0.0146227,0.0114891,0.0110022,-0.00453579,0.0389276,-0.0247005,0.000590215,-0.00591186,1.39885
-210684,0.922472,0.282207,4,15,0,210698,-3.21357,-2.56969,0.034705,-0.0698798,-0.0418833,-0.0127548,-0.0285026,0.00206621,-0.0389456,0.0121596,0.0266695,0.0112842,0.024745,-0.00190569,0.0392484,-0.0339379,-0.00270632,-0.00415164,1.41489
-210681,0.988907,0.282207,4,15,0,210689,-3.21501,-2.55861,0.0342361,-0.0654076,-0.0365856,-0.0124387,-0.0293411,0.00164421,-0.0404437,0.016087,0.0311184,0.00575711,0.0167413,-0.000808556,0.0368405,-0.0250906,-0.00761868,-0.00426984,1.40827
-210680,0.983787,0.282207,4,15,0,210693,-3.16572,-2.53074,0.0334797,-0.0756416,-0.0184833,-0.00767576,-0.0258094,-0.00672932,-0.0386748,0.00850542,0.0195914,0.00115876,0.0141069,-0.0125815,0.0328818,-0.0321005,-0.00130035,-0.00827746,1.39766
-210681,0.65572,0.282207,4,15,0,210689,-3.18713,-2.55176,0.0341407,-0.0650443,-0.0435175,-0.0175675,-0.0305462,0.00215019,-0.0327149,0.0171842,0.0231589,0.01299,0.0171179,0.000561141,0.037832,-0.0260485,-0.00631564,-0.00666565,1.40693
-210684,0.940352,0.282207,4,15,0,210692,-3.20024,-2.5415,0.0340502,-0.0704506,-0.0176251,-0.0142248,-0.0285115,-0.0175799,-0.033752,0.0110686,0.0254542,0.013107,0.0178965,-0.0115011,0.0415766,-0.0319119,-0.00342007,-0.0114263,1.40565
-210686,0.954995,0.282207,4,15,0,210695,-3.1679,-2.55574,0.0337109,-0.0783353,-0.0324205,-0.0288184,-0.0348572,-0.00965908,-0.0279968,0.0020605,0.0132969,0.00758937,0.0150734,-0.00676701,0.0367647,-0.025862,-0.00515434,-0.00639292,1.40089
-210683,0.975889,0.282207,4,15,0,210693,-3.21486,-2.55763,0.0341314,-0.0660495,-0.0259945,-0.00916304,-0.0270039,-0.00334385,-0.0421106,0.0257045,0.0295692,0.00345487,0.0248177,-0.00642602,0.035023,-0.0248851,-0.00720389,-0.0104595,1.40679
-210694,0.926446,0.282207,3,7,0,210699,-3.20261,-2.57276,0.0346678,-0.0741456,-0.021011,-0.0140071,-0.031315,0.00647239,-0.0317152,0.0258291,0.0257151,0.00279455,0.0380901,-0.0137077,0.0307165,-0.0203959,-0.00152638,-0.0151599,1.41436
-210693,0.99261,0.282207,4,15,0,210709,-3.20752,-2.55876,0.0341734,-0.0704607,-0.0397645,-0.0162535,-0.0236654,-0.0241222,-0.0381578,0.00952737,0.0200405,0.00762742,-0.00536273,0.000587606,0.0431704,-0.0338985,-0.00399577,0.000398059,1.40739
-210684,0.999721,0.282207,4,15,0,210701,-3.16865,-2.53665,0.0336006,-0.0632647,-0.0352105,-0.0222711,-0.0275267,-0.00927195,-0.0358391,9.62787e-05,0.0164757,-0.00661396,0.00478995,-0.00175822,0.031623,-0.0311215,-0.00420789,-0.00395172,1.39935
-210684,0.858304,0.282207,4,15,0,210690,-3.18989,-2.54916,0.0337018,-0.076316,-0.0240295,-0.00800177,-0.0263554,0.000234861,-0.0343765,0.0284676,0.0251692,0.0163214,0.0311772,-0.0108706,0.039269,-0.027986,-0.00447486,-0.0102323,1.40076
-210681,0.994434,0.282207,4,15,0,210690,-3.18154,-2.54373,0.0337337,-0.0697182,-0.0387592,-0.0233233,-0.0217813,-0.00935765,-0.0337579,0.0151611,0.0233839,-0.0082199,0.00518595,-0.002884,0.0328695,-0.0290819,-0.00342477,-0.00328286,1.40121
-210681,0.796066,0.282207,4,15,0,210690,-3.20404,-2.55566,0.0342139,-0.0791809,-0.0204982,-0.0104168,-0.0378469,0.000415961,-0.0365012,0.0138266,0.0217607,0.01826,0.0297173,-0.0104745,0.0379576,-0.0282622,-0.00559361,-0.0102605,1.40796
-210683,0.979739,0.282207,4,15,0,210689,-3.21893,-2.56755,0.0345108,-0.0703643,-0.0436197,-0.0194843,-0.0250258,-0.00920316,-0.0444332,0.0164337,0.0226349,-0.00675046,0.0118709,-0.00391272,0.0375536,-0.0275832,-0.00363404,-0.00263148,1.41214
-210690,0.795789,0.282207,4,15,0,210699,-3.2085,-2.56751,0.0346359,-0.0527791,-0.0310144,-0.0297285,-0.0273144,-0.00692711,-0.0313552,0.00794372,0.0239744,0.012186,0.0216978,-0.00275165,0.0311189,-0.0248006,-0.0130648,-0.000865243,1.41391
-210685,0.781652,0.282207,3,7,0,210701,-3.19996,-2.57291,0.0342919,-0.0568535,-0.0308539,-0.0204991,-0.023375,-0.00940363,-0.0350674,0.0134789,0.024035,0.00942279,0.00982513,-0.00677038,0.0345933,-0.0247233,-0.00346409,-0.0115037,1.40905
-210683,1,0.282207,4,15,0,210692,-3.16396,-2.52631,0.0333728,-0.082386,-0.031099,-0.00400265,-0.0393206,-0.0107958,-0.0473594,0.00614331,0.0203348,0.00706138,0.0148396,-0.00692762,0.0361188,-0.0285659,-0.00855546,-0.0043868,1.39616
-210682,0.873648,0.282207,4,15,0,210694,-3.1653,-2.53883,0.0336392,-0.0657279,-0.0302706,-0.0109279,-0.0307012,-0.00481422,-0.0383965,0.0158634,0.00714927,0.00722,0.00888408,-0.0101437,0.0335268,-0.024975,0.00286975,-0.00463381,1.39989
-210681,0.936561,0.282207,4,15,0,210691,-3.18575,-2.54869,0.0337626,-0.0747029,-0.02812,-0.0178587,-0.0228639,-0.00844924,-0.0341027,0.0108006,0.00833636,0.00612542,0.0134296,-0.0140645,0.0397008,-0.0216629,-0.00266049,-0.000498579,1.40162
-210681,0.963249,0.282207,4,15,0,210694,-3.17483,-2.53173,0.0335791,-0.0680901,-0.034234,-0.0216901,-0.0245928,0.00145476,-0.0282814,0.0158451,0.0268242,0.00596424,0.0237531,-0.00130009,0.032645,-0.0355324,-0.00673432,-0.0139389,1.39905
-210679,0.988048,0.282207,4,15,0,210688,-3.19695,-2.54471,0.0339579,-0.0676192,-0.0315983,-0.0091592,-0.0348775,-0.0147611,-0.0430179,0.0113998,0.020121,0.00602092,0.0209617,-0.00223155,0.0352906,-0.0233495,-0.00766243,-0.0058901,1.40436
-210680,0.778268,0.282207,4,15,0,210689,-3.18057,-2.5523,0.0339453,-0.0793086,-0.0363086,-0.0225463,-0.0225963,-0.00225506,-0.0469337,0.0207866,0.0208236,0.00138284,0.0107349,-0.00260583,0.0332242,-0.0308033,-0.00244436,-0.00462628,1.40418
-210681,0.906462,0.282207,4,15,0,210689,-3.17814,-2.54716,0.0339105,-0.0650666,-0.0219538,-0.00744334,-0.0349073,-0.00549869,-0.024505,0.0101757,0.0262851,0.00817799,0.0213677,-0.0125749,0.0426683,-0.0262908,-0.00338066,-0.00381231,1.40369
-210681,0.993548,0.282207,4,15,0,210689,-3.18047,-2.54862,0.0337694,-0.0810508,-0.0366272,-0.0233229,-0.0236381,-0.00320193,-0.0459151,0.0166216,0.0217058,0.00273378,0.0147866,0.00161684,0.0285919,-0.0299313,-0.00538061,-0.00813023,1.40171
-210678,0.909271,0.282207,4,15,0,210686,-3.18029,-2.53802,0.0334664,-0.0705971,-0.0220335,-0.0218091,-0.0320465,-0.000600014,-0.0383426,0.0203293,0.0197515,0.00964726,0.0149444,-0.00402977,0.032729,-0.0260927,-0.00258629,-0.0101203,1.39747
-210680,0.949038,0.282207,4,15,0,210687,-3.19654,-2.54436,0.0338489,-0.0759193,-0.0317925,-0.00536071,-0.0303467,-0.00619441,-0.0321037,-0.00141433,0.0271734,0.00616536,0.0150454,-0.00863332,0.0332071,-0.0298728,-0.00199406,-0.00245788,1.40283
-210680,0.964506,0.282207,4,15,0,210690,-3.19133,-2.55098,0.034086,-0.0709575,-0.0321274,-0.0236859,-0.0197237,0.000386191,-0.0391075,0.0255761,0.0274211,0.00231563,0.0243446,-0.00734794,0.0399574,-0.0282396,-0.00835956,-0.0109331,1.40616
-210677,0.954679,0.282207,4,15,0,210685,-3.18785,-2.54763,0.0337987,-0.0682255,-0.0327297,-0.0265957,-0.033163,-0.000153519,-0.0378429,0.0207878,0.0296314,0.00584005,0.01445,-0.00564994,0.0377259,-0.0262949,-0.00578653,-0.00476137,1.40212
-210685,0.497703,0.282207,3,15,0,210697,-3.17941,-2.53756,0.0337292,-0.0669158,-0.0274451,-0.0121424,-0.0468334,0.00272459,-0.0360714,0.0318337,0.0294004,0.00205675,0.0148577,-0.00758267,0.0276197,-0.027902,-0.000859117,-0.00973569,1.40115
-210683,0.717916,0.282207,3,7,0,210693,-3.17716,-2.53851,0.0335245,-0.0645179,-0.0281728,-0.0136355,-0.0417111,0.00573976,-0.0281376,0.0268439,0.0327363,0.00573086,0.0184397,-0.00980608,0.0310305,-0.0306614,-0.0018776,-0.00494659,1.39828
-210681,0.968572,0.282207,4,15,0,210693,-3.19764,-2.54994,0.0340384,-0.0791,-0.0325565,-0.0227053,-0.0198235,-0.0172615,-0.0354012,0.000590219,0.0149912,0.00388063,0.0202326,-0.00451902,0.0388832,-0.0253357,-0.00438433,-0.00482804,1.40549
-210682,0.987715,0.282207,4,15,0,210691,-3.20637,-2.56423,0.0343664,-0.0621287,-0.0382014,-0.0082575,-0.0313606,0.0046076,-0.041833,0.0245785,0.0283496,0.00755101,0.0164642,-0.00456038,0.0302585,-0.0305643,-0.00296313,-0.00579245,1.4101
-210682,0.881382,0.282207,4,15,0,210690,-3.16428,-2.53644,0.0335607,-0.0841227,-0.0211509,-0.0230997,-0.0267254,-0.0156434,-0.0291843,0.00221536,0.0205079,0.00263351,0.01746,-0.00949886,0.0395951,-0.0247888,-0.00678853,-0.00724766,1.39879
-210682,0.975347,0.282207,4,15,0,210691,-3.18199,-2.55243,0.0338,-0.0620578,-0.0375876,-0.00825144,-0.0306218,0.00529354,-0.0413493,0.0242842,0.028578,0.00790449,0.0168629,-0.00536756,0.0282855,-0.0311542,-0.00380454,-0.00550524,1.40214
-210679,0.970863,0.282207,4,15,0,210690,-3.1842,-2.54096,0.0336803,-0.0828188,-0.0260548,-0.0191146,-0.0289684,-0.0106533,-0.0241914,0.0109363,0.0234811,0.00201976,0.0169302,-0.00834965,0.0411456,-0.0227039,-0.00554831,-0.00965191,1.40046
-210682,0.429319,0.282207,4,15,0,210694,-3.19289,-2.55581,0.0339968,-0.0604229,-0.0336622,-0.0131285,-0.0317368,0.010954,-0.0459841,0.022592,0.0277623,0.00576451,0.02136,-0.00598019,0.0361605,-0.0319917,-0.00272279,-0.00252048,1.4049
-210685,0.9316,0.282207,4,15,0,210694,-3.19923,-2.55656,0.0341188,-0.0578549,-0.0229022,-0.0109586,-0.030471,-8.78803e-05,-0.0299443,0.0121269,0.0144273,0.0101768,0.0204007,-0.0157112,0.0358158,-0.0266074,0.00328714,0.00202605,1.40662
-210682,0.998206,0.282207,3,15,0,210689,-3.19815,-2.55839,0.0341616,-0.0578466,-0.0210778,-0.0123191,-0.0244078,-0.000348355,-0.0280929,0.0152748,0.016592,0.00584857,0.0243563,-0.0136208,0.0366448,-0.0253176,-0.000596522,-0.00333867,1.40722
-210679,0.94555,0.282207,4,15,0,210692,-3.17172,-2.53628,0.0334949,-0.0840623,-0.0350168,-0.0170883,-0.0352468,-0.0131762,-0.0385158,0.010418,0.0288514,-0.00159156,0.0141939,-0.00202228,0.0342871,-0.0292251,-0.00572986,-0.00483244,1.39787
-210680,0.976991,0.282207,4,15,0,210686,-3.1711,-2.54081,0.0336135,-0.0613729,-0.0205843,-0.0184145,-0.0212305,0.00387387,-0.0382611,0.0119274,0.0231711,0.0092915,0.022659,-0.0129633,0.0368217,-0.0235016,-0.00431645,-0.00914668,1.39953
-210683,0.830723,0.282207,4,15,0,210692,-3.15973,-2.52118,0.0332559,-0.0684942,-0.0312066,-0.0170997,-0.0358543,0.0111522,-0.0383232,0.00858178,0.0168917,-0.00040199,0.0118313,-0.0118115,0.0341722,-0.0292028,-0.000182695,-0.0069959,1.39453
-210681,0.999873,0.282207,4,15,0,210690,-3.16081,-2.53122,0.0333871,-0.0678145,-0.0365049,-0.0196984,-0.0324432,-0.0190192,-0.0304098,0.0168286,0.0208093,0.00919806,0.0223087,-0.00386781,0.0374908,-0.0239858,-0.00943986,-0.00802466,1.39636
-210679,0.926903,0.282207,4,15,0,210688,-3.16491,-2.53349,0.0334922,-0.0660679,-0.036436,-0.0170481,-0.0276488,-0.0075834,-0.0280001,0.0127716,0.0274098,0.0137307,0.0189442,-0.00320328,0.036972,-0.0259785,-0.0103918,-0.00719714,1.39783
-210678,0.883584,0.282207,4,15,0,210685,-3.19899,-2.55475,0.0340657,-0.0756806,-0.0187146,-0.0200397,-0.0257098,-0.0106425,-0.0421703,0.0148797,0.0246788,0.0037823,0.013239,2.28496e-05,0.0353959,-0.0264851,-0.00365234,-0.00653399,1.40587
-210678,0.833766,0.282207,4,15,0,210687,-3.18773,-2.54678,0.0339413,-0.0683671,-0.0400936,-0.0100915,-0.0324597,0.000952872,-0.02711,0.0101761,0.0209565,0.0063733,0.0235481,-0.0137509,0.0347511,-0.0295892,-0.00526856,-0.00554066,1.40412
-210679,0.854034,0.282207,4,15,0,210685,-3.18596,-2.54681,0.0339997,-0.0619461,-0.0282392,-0.0280872,-0.0289215,-0.00798585,-0.0347095,0.0107907,0.0292566,-0.000363588,0.00961932,-0.00945816,0.0342002,-0.0284327,-0.00420131,-0.00894136,1.40494
-210682,0.981185,0.282207,4,15,0,210688,-3.1947,-2.55314,0.033929,-0.0710619,-0.0268376,-0.0150518,-0.0145211,-0.00754868,-0.0177006,0.0129136,0.0344414,0.0082666,0.0135658,-0.00862211,0.0313057,-0.0253219,-0.00307451,-0.00542451,1.40395
-210683,0.921297,0.282207,4,15,0,210692,-3.18881,-2.54957,0.0338177,-0.0714947,-0.0331911,-0.0231335,-0.0409527,-0.00723951,-0.0472337,0.00796848,0.0148899,0.00889612,0.0143476,-0.00110569,0.0417996,-0.0276279,-0.0116328,-0.0116068,1.40239
-210684,0.95332,0.282207,4,15,0,210690,-3.17305,-2.53705,0.033652,-0.0744046,-0.0256734,-0.0108507,-0.0188309,-0.00273925,-0.0214764,0.0198084,0.0339402,0.00148401,0.0201097,-0.0126242,0.0284253,-0.0298407,0.00276183,-0.00240166,1.40007
-210684,0.989154,0.282207,4,15,0,210693,-3.18384,-2.54306,0.0337819,-0.0766678,-0.0277085,-0.0227457,-0.0395919,-0.0119148,-0.0467579,0.00939781,0.00788243,0.00519457,0.00918631,-0.00240999,0.0392182,-0.0289709,-0.0134425,-0.0103564,1.40189
-210682,0.777814,0.282207,4,15,0,210697,-3.1824,-2.5466,0.0336504,-0.0723362,-0.0325233,-0.0112412,-0.0234761,0.00166937,-0.0222461,0.0184194,0.0386722,0.00766833,0.02362,-0.0104304,0.0345401,-0.0256634,-6.47508e-05,-0.00331983,1.40005
-210682,0.992127,0.282207,4,15,0,210691,-3.19551,-2.55607,0.0341767,-0.0738583,-0.0279434,-0.0198639,-0.0351738,-0.0114555,-0.0479188,0.00877146,0.0072254,0.00115349,0.0110309,-0.0036223,0.0376005,-0.0307187,-0.00979425,-0.0115637,1.40743
-210685,0.623005,0.282207,4,15,0,210697,-3.2178,-2.56231,0.0344151,-0.0755993,-0.0326816,-0.0155783,-0.0247386,0.00254372,-0.0227847,0.0167538,0.0400669,0.00956785,0.0267722,-0.0102332,0.0327164,-0.0253551,0.000720841,-0.00254779,1.41079
-210684,0.983599,0.282207,4,15,0,210693,-3.20887,-2.55796,0.0342367,-0.071728,-0.0252677,-0.0161673,-0.0337506,-0.0121561,-0.0471778,0.0104269,0.00720643,0.000710373,0.00902094,-0.00197637,0.0367323,-0.0307851,-0.0115372,-0.0108319,1.40828
-210687,0.866101,0.282207,4,15,0,210693,-3.20392,-2.55196,0.0342665,-0.0733754,-0.0223899,-0.0131266,-0.0333403,-0.0152487,-0.0473574,0.0118764,0.00680887,-0.000283014,0.00852648,-0.000767935,0.0374043,-0.0305757,-0.0112013,-0.012061,1.4087
-210686,0.869932,0.282207,4,15,0,210702,-3.1823,-2.54113,0.0335699,-0.074337,-0.0372725,-0.0191155,-0.0223439,0.00799903,-0.0262666,0.0120271,0.0368379,0.0102928,0.0282803,-0.0130293,0.032476,-0.0232071,0.00231106,-0.00245938,1.39892
-210689,0.798603,0.282207,4,15,0,210702,-3.1901,-2.54028,0.0335841,-0.0571481,-0.0251246,-0.0109858,-0.0320786,-0.0105935,-0.0494932,0.0201247,0.0109747,-0.00481368,0.0130656,7.19131e-05,0.0399037,-0.0333517,-0.0082608,-0.00962534,1.39912
-210683,0.996169,0.282207,4,15,0,210697,-3.17895,-2.54543,0.0338199,-0.0592395,-0.0256957,-0.00784647,-0.0222496,-0.00289939,-0.0456155,0.0142271,0.0126048,-0.00583828,0.0172103,-0.00197304,0.0362585,-0.0323846,-0.00293903,-0.0114742,1.40242
-210679,0.992822,0.282207,4,15,0,210688,-3.19262,-2.5485,0.0339545,-0.086458,-0.0389852,-0.021687,-0.0273208,-0.00909983,-0.0330513,0.0180791,0.0293301,-0.00127529,0.0134814,-0.00346799,0.0372721,-0.0285927,-0.00638998,-0.00525434,1.40431
-210678,0.872776,0.282207,3,7,0,210683,-3.19107,-2.54726,0.0339277,-0.0821139,-0.0399588,-0.0254503,-0.0303116,-0.00794928,-0.0352115,0.0121166,0.0315438,0.00151298,0.020797,-0.00260936,0.0358942,-0.030733,-0.00674322,-0.00486061,1.40393
-210684,0.860098,0.282207,4,15,0,210689,-3.19115,-2.55247,0.0339151,-0.0752261,-0.0398773,-0.015147,-0.0338869,0.00608645,-0.0362157,0.0131841,0.03072,0.0118652,0.0244776,-0.00517763,0.0455102,-0.0270466,-0.00241058,-0.017604,1.40376
-210683,0.936045,0.282207,4,15,0,210696,-3.16604,-2.54336,0.0336562,-0.0718403,-0.0283407,-0.0187429,-0.0223048,-0.0225985,-0.0274854,0.0146334,0.027706,-0.005707,0.0174346,-0.00710792,0.0374379,-0.031304,-0.00137148,-0.00332291,1.40013
-210682,0.990076,0.282207,4,15,0,210691,-3.19298,-2.54844,0.0339278,-0.0802746,-0.0302097,-0.015451,-0.0352819,0.0160485,-0.0347461,0.00302348,0.0271505,0.00824258,0.0153003,-0.00508314,0.0308745,-0.0303284,-0.00819986,-0.01265,1.40393
-210683,0.896008,0.282207,4,15,0,210692,-3.17571,-2.53864,0.0335999,-0.0641231,-0.0211052,-0.0187416,-0.0217985,-0.0185928,-0.0338602,0.0208124,0.0233165,0.0016704,0.0305872,-0.00355258,0.0371667,-0.0246955,-0.00897569,-0.00150777,1.39934
-210684,0.916368,0.282207,4,15,0,210693,-3.19802,-2.54955,0.0341194,-0.0755092,-0.0405756,-0.0205484,-0.0350047,0.00485322,-0.0389442,0.0176843,0.0282899,0.00732873,0.00591316,-0.0058988,0.0320234,-0.036505,0.00187463,-0.0149333,1.40663
-210683,0.99172,0.282207,4,15,0,210695,-3.19274,-2.54351,0.0338327,-0.0743569,-0.0159657,-0.00975949,-0.0270458,-0.00708973,-0.036789,0.0117263,0.0210697,0.0070863,0.0245715,-0.00666045,0.0351753,-0.016576,-0.0117713,0.00062318,1.4026
-210680,1,0.282207,4,15,0,210687,-3.18179,-2.53813,0.0336213,-0.0748545,-0.0380119,-0.0178701,-0.0279675,-0.00374234,-0.0372697,0.0122994,0.0274362,0.00915303,0.00931081,-0.00458239,0.0352897,-0.0392432,-0.00159694,-0.011387,1.39964
-210680,0.819031,0.282207,4,15,0,210688,-3.1836,-2.55179,0.034093,-0.0698939,-0.0246753,-0.0174953,-0.0369679,0.00428401,-0.026308,0.0170409,0.024737,0.0030606,0.0263637,-0.0106198,0.036099,-0.0274831,-0.00370156,-5.38295e-05,1.40626
-210685,0.780011,0.282207,4,15,0,210699,-3.1686,-2.52736,0.0330666,-0.0747651,-0.0272161,-0.0176121,-0.0272488,-0.0122213,-0.0408427,0.00916232,0.0238494,0.00832141,0.00669908,0.000456765,0.0308483,-0.0286464,-0.0086254,-0.0114305,1.39189
-210686,0.887737,0.282207,4,15,0,210697,-3.16181,-2.53021,0.0332993,-0.0763072,-0.0184784,-0.036105,-0.0270118,0.00179707,-0.03668,0.0109683,0.018378,0.00382325,0.0025093,-0.00507414,0.0302534,-0.0261584,-0.00796481,-0.0119553,1.39514
-210685,0.989392,0.282207,4,15,0,210696,-3.16451,-2.52719,0.0332916,-0.0783076,-0.0359102,-0.0295417,-0.0258828,-0.0049976,-0.0323028,0.0222504,0.0262916,0.00194761,0.00383135,-0.00256746,0.0342108,-0.0293888,-0.0136237,-0.00599711,1.39503
-210683,0.998212,0.282207,4,15,0,210692,-3.15876,-2.53347,0.0333751,-0.0681403,-0.014046,-0.00537438,-0.0335669,-0.0090394,-0.033587,0.00774985,0.0283131,0.00312784,0.023709,-0.0108461,0.0296968,-0.0292319,0.00201831,-0.00832334,1.3962
-210683,0.943968,0.282207,4,15,0,210692,-3.16643,-2.52504,0.0333516,-0.0751804,-0.0301966,-0.0233862,-0.0258106,-0.00790846,-0.0284494,0.02365,0.011416,0.0104441,0.0144876,-0.00766873,0.0439497,-0.0254412,-0.00635866,-0.00964231,1.39587
-210683,0.939353,0.282207,4,15,0,210690,-3.20185,-2.54999,0.0339189,-0.0747328,-0.0295476,-0.0105475,-0.0372606,0.0023425,-0.0436501,-0.000773802,0.0272434,-0.00121327,0.0179633,-0.00499746,0.0257536,-0.0319715,-0.00317538,-0.00468287,1.40381
-210686,0.711275,0.282207,4,15,0,210697,-3.2053,-2.55227,0.0339389,-0.0720899,-0.0292632,-0.0204562,-0.0211437,-0.00768637,-0.0260982,0.0285921,0.0180942,0.0117257,0.0166718,-0.00855535,0.0465501,-0.0233487,-0.00532603,-0.00833819,1.40409
-210689,0.97312,0.282207,4,15,0,210695,-3.20658,-2.54366,0.0342171,-0.0756311,-0.029597,-0.0106712,-0.0340629,-0.000329215,-0.0438865,-0.00272838,0.0318756,-0.00101951,0.0199477,-0.00528864,0.0238778,-0.0329616,-0.00375773,-0.00612497,1.408
-210681,1,0.282207,4,15,0,210697,-3.17402,-2.54648,0.0339164,-0.0720942,-0.026586,-0.00897128,-0.0197755,-0.0119802,-0.0276846,0.0154539,0.0221122,0.0125132,0.0227929,-0.00735765,0.0432578,-0.02838,-0.00194824,-0.0116894,1.40377
-210682,0.994591,0.282207,4,15,0,210690,-3.18666,-2.55867,0.0339159,-0.0744025,-0.0317516,-0.0220299,-0.0383309,0.00334418,-0.042661,0.0117033,0.0274414,-0.00175091,0.0136334,-0.00956106,0.0278723,-0.0272412,-0.00705098,-0.00112377,1.40377
-210681,0.937229,0.282207,4,15,0,210693,-3.17679,-2.53065,0.0334879,-0.0620125,-0.0267874,-0.0146744,-0.028563,-0.0118961,-0.0250948,0.0151139,0.0201538,0.008335,0.0142315,-0.00132143,0.0348948,-0.0350213,-0.00223436,-0.00778518,1.39777
-210680,0.974094,0.282207,3,7,0,210687,-3.16563,-2.54029,0.0335636,-0.0669197,-0.0266964,-0.00433196,-0.0186782,-0.0131743,-0.0339803,0.0173164,0.0182368,0.00190248,0.0133926,-0.00733204,0.0372642,-0.0268579,-0.00386816,-0.0109101,1.39883
-210678,0.935299,0.282207,4,15,0,210687,-3.16952,-2.54617,0.0336459,-0.0785775,-0.0317355,-0.0232362,-0.0354152,0.00465336,-0.0346157,0.0120491,0.0285294,0.00732821,0.0203858,-0.00656526,0.0326941,-0.0276052,-0.00508461,-0.00289495,1.39998
-210677,0.958733,0.282207,4,15,0,210683,-3.19824,-2.54153,0.033802,-0.0706571,-0.0339112,-0.0139483,-0.0304288,-0.0103821,-0.0359744,0.0130123,0.0283974,0.00979154,0.014826,-0.00729355,0.0372432,-0.0299695,-0.00542739,-0.00817266,1.40217
-210677,0.990896,0.282207,3,7,0,210682,-3.18742,-2.54471,0.0338268,-0.0714657,-0.0348885,-0.0181481,-0.0289366,-0.0157355,-0.0395182,0.0142368,0.0276914,0.0114606,0.0145124,-0.00894577,0.0380303,-0.0305461,-0.00162887,-0.0118394,1.40252
-210678,0.947153,0.282207,4,15,0,210685,-3.19198,-2.54336,0.0338495,-0.080715,-0.0273207,-0.0156658,-0.0241369,0.0056886,-0.024885,0.0118327,0.0189146,0.00178112,0.0148306,-0.00443195,0.035175,-0.026518,-0.00623908,-0.00151913,1.40283
-210680,0.987173,0.282207,3,7,0,210684,-3.19076,-2.54414,0.0338481,-0.0798356,-0.0259185,-0.017605,-0.0220677,0.00775934,-0.0250732,0.00943491,0.0184891,0.000348197,0.0158527,-0.00209526,0.036866,-0.026433,-0.0053661,-0.000799497,1.40281
