lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
# Adaptation terminated
# Step size = 0.0790953
# Diagonal elements of inverse mass matrix:
# 0.000775101, 9.15092e-05, 0.182111, 0.0996233, 0.279807, 0.239094, 0.2366, 0.0764586, 0.0853736, 0.213916, 0.155749, 0.0624584, 0.102536, 0.082108, 0.0750959, 0.0389831, 0.0528238, 0.0882054, 0.167159, 0.192137, 0.0991852, 0.112462, 0.0762536, 0.149473, 0.15349, 0.104405, 0.120616, 0.0747402, 0.102863, 0.208464, 0.0990394, 0.0776101, 0.102688, 0.121173, 7.48411e-05, 4.80982e-05, 5.64305e-05, 6.17278e-05, 6.29595e-05, 5.16742e-05, 5.58077e-05, 4.60375e-05, 4.9505e-05, 5.62041e-05, 5.15636e-05, 3.00168e-05, 3.30662e-05, 2.81477e-05, 3.05031e-05, 3.17983e-05, 0.686598, 0.203982
-210552,0.997964,0.0790953,5,63,0,210571,-3.23604,-2.54188,0.358297,-1.3343,-0.571566,2.13161,-1.13003,1.10838,1.33186,0.232046,0.638646,1.51597,0.225339,0.140632,0.144359,1.26106,-0.378695,1.37952,2.97228,-1.69298,-1.0541,0.69657,0.689573,-1.11724,0.844777,1.79469,-1.59575,0.984303,0.759721,0.5747,1.31252,2.0681,-0.592149,0.696785,0.0339101,-0.073606,-0.0291671,-0.0199755,-0.0385898,-0.00935815,-0.0284435,0.02645,0.0278524,0.00953203,0.00411982,-0.0082278,0.0368827,-0.0222786,-0.00675774,-0.00950673,0.355975,0.0714469,1.40368,0.0429059,-0.159782,-0.0684447,0.25526,-0.135321,0.132728,0.15949,0.0277874,0.0764775,0.181537,0.0269842,0.0168406,0.0172869,0.151011,-0.0453485,0.165197,0.355928,-0.202734,-0.126228,0.0834139,0.082576,-0.133789,0.101162,0.214913,-0.19109,0.11787,0.0909761,0.06882,0.157173,0.247654,-0.0709095,0.0834396,0.119749
-210553,0.99863,0.0790953,5,63,0,210578,-3.20075,-2.54046,0.0508773,-1.2443,-1.49307,2.56123,-0.915775,1.24814,1.59159,0.398285,0.150626,1.39542,0.681327,-0.574682,0.566505,1.09456,-0.655997,1.33739,3.02273,-1.75136,-1.58507,0.93081,0.65828,-1.49396,0.293602,1.83778,-1.45054,0.662013,0.493322,0.888099,1.19421,2.19266,-0.505319,0.296255,0.0334302,-0.0806473,-0.0263352,-0.0111839,-0.043961,-0.00964572,-0.0230613,0.0134414,0.0215511,-0.00275514,0.0125548,-0.00821425,0.0296857,-0.0291635,-0.00422043,-0.000346097,0.230378,0.0545788,1.39697,0.00578531,-0.14149,-0.169779,0.291241,-0.104134,0.141928,0.180982,0.0452894,0.0171279,0.158675,0.0774745,-0.0653477,0.0644179,0.124463,-0.0745941,0.152076,0.343719,-0.199149,-0.18024,0.105843,0.0748538,-0.169879,0.0333858,0.208976,-0.164943,0.0752782,0.0560962,0.100987,0.135794,0.24933,-0.0574604,0.0336875,0.113711
-210544,0.815441,0.0790953,6,63,0,210579,-3.1775,-2.54495,-1.3384,-1.62578,-1.38153,1.86152,-0.274413,0.594174,1.74927,-1.09867,0.385556,0.646952,0.892026,-0.363752,0.0756736,1.12735,-0.501266,0.373929,2.57896,-1.2786,-1.04507,-1.11478,0.655534,-1.74651,-0.716964,1.45115,-1.58652,0.419137,1.70977,1.58217,1.96951,1.03554,-0.770516,0.159357,0.0337129,-0.065848,-0.0323986,-0.022791,-0.0308985,-0.0127601,-0.0483576,0.0169378,0.0383209,0.00494175,0.0148771,-0.0031889,0.0363964,-0.0254403,-0.00409173,-0.00874701,0.634494,0.0972665,1.40092,-0.163431,-0.198523,-0.168698,0.227309,-0.0335084,0.0725544,0.213603,-0.134158,0.0470801,0.078999,0.108925,-0.0444176,0.00924047,0.13766,-0.0612094,0.0456603,0.314916,-0.156129,-0.127613,-0.136126,0.080047,-0.213266,-0.0875481,0.177199,-0.19373,0.0511807,0.208779,0.193198,0.240496,0.12645,-0.0940874,0.0194591,0.12211
-210547,0.982986,0.0790953,6,63,0,210578,-3.18197,-2.52807,-0.946439,-1.16474,-1.59559,2.03109,-1.74693,0.879195,1.33534,0.384528,0.230087,0.944305,0.820111,0.173209,0.162292,1.0055,-0.669716,-0.0808778,2.24038,-1.297,-0.873845,-1.16735,0.38539,-0.894465,-0.373699,1.06525,-1.29197,0.509835,0.799856,1.52188,0.976213,1.25564,-0.785138,0.864828,0.0337089,-0.0707213,-0.0292171,-0.0219497,-0.0324979,0.000928087,-0.0503828,0.00802275,0.0295691,0.0135674,0.00768394,-0.0145437,0.0376724,-0.0268545,-0.00798564,-0.00891523,1.65605,0.172146,1.40086,-0.126606,-0.155808,-0.213443,0.2717,-0.233688,0.117611,0.178629,0.0514386,0.030779,0.12632,0.109707,0.0231703,0.0217099,0.134507,-0.0895884,-0.0108191,0.299697,-0.173501,-0.116895,-0.156157,0.0515539,-0.119653,-0.04999,0.142499,-0.172828,0.0682009,0.106997,0.203583,0.130589,0.167968,-0.105029,0.115689,0.133771
-210532,0.925643,0.0790953,5,31,0,210567,-3.21608,-2.55282,-1.39461,-1.13453,-1.70908,1.43934,-0.611066,0.515285,1.37745,-0.361319,-0.0110831,0.438698,0.341839,-0.495779,0.269104,0.519202,-0.416298,1.00577,1.72757,-1.36947,-1.30841,0.349825,0.253924,-1.59106,-0.144817,1.71987,-1.53116,0.687117,0.919782,1.275,1.53727,1.20505,-0.132228,0.578647,0.0342351,-0.0716139,-0.018032,-0.0119033,-0.0426754,-0.014461,-0.0235155,0.0174994,0.0211657,-0.000420387,0.0177004,0.000115401,0.0359701,-0.0221203,-0.00202362,0.000410639,1.82265,0.194543,1.40825,-0.200963,-0.163486,-0.246278,0.207409,-0.0880545,0.0742526,0.198491,-0.0520661,-0.00159708,0.0632164,0.0492589,-0.0714417,0.0387779,0.0748171,-0.0599886,0.144932,0.248943,-0.197341,-0.188542,0.0504097,0.0365905,-0.229272,-0.0208681,0.247833,-0.220641,0.0990135,0.132541,0.183728,0.221521,0.173648,-0.019054,0.083383,0.1441
-210530,0.808642,0.0790953,5,31,0,210552,-3.2076,-2.55961,-1.15747,-1.2994,-1.84543,0.778717,-0.926226,0.85823,0.92573,0.0169442,0.314582,0.460803,0.113768,-0.0488421,0.141523,0.975738,-0.724589,0.674224,3.07549,-1.31212,-1.17084,-0.648083,0.335146,-1.68162,-0.852143,1.07545,-1.31379,0.451566,0.932358,0.978857,0.886716,1.11771,-0.274238,0.424625,0.0345525,-0.0745693,-0.023658,-0.0153461,-0.0274152,0.00210156,-0.0498745,0.0107946,0.0257116,0.00645703,0.0125986,-0.00938039,0.0347771,-0.0297399,-0.0100644,-0.00833916,1.50786,0.154737,1.41273,-0.145856,-0.163741,-0.232547,0.0981279,-0.116716,0.108148,0.116653,0.00213518,0.0396412,0.0580669,0.0143362,-0.00615471,0.0178337,0.122955,-0.0913071,0.0849606,0.38755,-0.165344,-0.14754,-0.0816665,0.0422325,-0.211905,-0.107381,0.13552,-0.165554,0.0569029,0.117489,0.123348,0.111737,0.140845,-0.0345574,0.053508,0.126012
-210529,0.979549,0.0790953,6,63,0,210557,-3.21539,-2.54449,-0.686865,-0.70061,-1.52816,1.24084,-0.348886,0.538848,0.696818,-0.808037,0.108786,0.661539,0.349115,0.186205,0.241478,0.802625,-0.215769,0.453755,2.36709,-1.75816,-0.717108,-0.267793,0.438184,-0.862543,-0.29167,0.656423,-1.06124,0.475219,0.766912,1.31467,0.872029,0.985067,-0.119009,0.124355,0.0338346,-0.0765586,-0.0197208,-0.0137099,-0.0469648,-0.00241784,-0.0404577,0.0176626,0.0328454,-0.00024633,0.0154171,-0.0138541,0.0304827,-0.0339273,-0.00704364,0.0015928,0.598313,0.155462,1.40263,-0.138048,-0.140811,-0.307135,0.249387,-0.0701202,0.108299,0.140049,-0.162402,0.0218642,0.132958,0.0701661,0.0374241,0.048533,0.161314,-0.0433658,0.091197,0.475745,-0.35336,-0.144127,-0.0538219,0.0880675,-0.173356,-0.0586206,0.13193,-0.213291,0.095511,0.154136,0.264226,0.175263,0.197982,-0.0239187,0.0249933,0.200983
-210531,0.989426,0.0790953,5,31,0,210559,-3.19183,-2.54399,-1.00804,-1.16429,-1.42031,1.59805,-1.00072,0.687526,1.33369,-0.0992143,-0.157658,0.49237,0.498678,-0.442237,0.180024,0.64155,-0.541364,0.562373,2.4825,-0.333763,-0.725375,-0.56947,0.769515,-1.24592,0.525139,0.75534,-1.01091,0.552283,0.713639,0.703347,1.1803,1.01551,0.225984,0.260336,0.0337979,-0.0663943,-0.0249866,-0.0331614,-0.0453788,-0.0175114,-0.0365713,0.0190458,0.0255005,0.00609504,0.0182203,-0.00488482,0.029665,-0.0276665,-0.00391035,-0.00698684,1.14083,0.171693,1.40211,-0.16204,-0.187156,-0.228311,0.256882,-0.160862,0.110518,0.214386,-0.0159484,-0.0253431,0.0791469,0.0801608,-0.0710882,0.0289383,0.103127,-0.0870226,0.0903996,0.399054,-0.0536514,-0.116602,-0.0915404,0.123697,-0.200277,0.0844144,0.121419,-0.1625,0.0887777,0.114715,0.113061,0.18973,0.163241,0.0363262,0.0418482,0.160747
-210522,0.996418,0.0790953,6,63,0,210554,-3.18409,-2.54828,-1.28855,-1.06555,-1.64005,1.17341,-1.01477,0.536926,1.31573,0.436729,0.253811,0.0914175,0.186033,-0.322987,-0.112121,0.611929,-0.434735,-0.141818,1.76293,-1.3359,-1.10811,-0.366402,0.333337,-1.05046,-0.399884,1.04841,-1.27474,0.63858,0.907469,1.34333,0.98343,1.23481,-0.361489,0.0406424,0.0339453,-0.0760489,-0.0268081,-0.0226234,-0.0303845,-0.0140955,-0.0353821,0.0204366,0.0274199,-0.00298263,0.0139811,-0.0015759,0.0332412,-0.0278946,-0.00650291,-0.0119883,1.67742,0.210674,1.40418,-0.2096,-0.173327,-0.266776,0.190871,-0.165066,0.0873383,0.214021,0.0710399,0.0412858,0.0148703,0.0302608,-0.0525382,-0.018238,0.0995387,-0.0707156,-0.0230687,0.286765,-0.217302,-0.180249,-0.0596004,0.0542218,-0.170872,-0.0650466,0.170538,-0.207354,0.103874,0.147612,0.218511,0.159968,0.200859,-0.0588011,0.00661104,0.162664
-210525,0.917396,0.0790953,6,63,0,210548,-3.17061,-2.55139,-0.708384,-1.09834,-1.44956,0.791033,-0.827516,-0.190698,0.79862,-0.947978,0.638856,0.471752,0.300445,-0.541781,-0.372986,0.337374,-0.546812,0.791006,1.73841,-1.35497,-1.29604,-0.345329,0.163309,-1.26354,0.0369052,1.042,-1.40949,0.333704,0.209909,0.722733,0.846218,0.61548,-0.0318724,0.42117,0.0340731,-0.0701949,-0.0213698,-0.0196653,-0.0366428,0.00102785,-0.0355021,0.00560003,0.0259568,0.0129886,0.0166978,-0.0139937,0.040528,-0.0280199,-0.00389023,-0.00776181,1.09859,0.187982,1.40598,-0.127047,-0.196985,-0.259976,0.14187,-0.148414,-0.0342014,0.143231,-0.170018,0.114578,0.0846079,0.0538844,-0.0971675,-0.0668945,0.0605075,-0.0980697,0.141866,0.311781,-0.243012,-0.232443,-0.0619342,0.0292891,-0.226613,0.00661888,0.186881,-0.25279,0.0598493,0.0376468,0.129621,0.151768,0.110385,-0.00571626,0.0755361,0.179348
-210530,0.772422,0.0790953,5,31,0,210556,-3.17064,-2.56742,-0.708289,-1.10028,-1.78064,0.874549,0.0663818,0.155138,1.09205,-0.79575,0.463038,0.148899,0.0287193,-0.689288,-0.103614,0.433583,-0.806797,0.164639,1.92842,-1.48491,-0.9048,-0.476557,-0.322076,-1.62358,-0.598228,0.511632,-1.19118,0.164833,-0.0840277,0.840791,0.728902,0.848696,0.241177,0.149053,0.0344211,-0.0745026,-0.0171399,-0.0183559,-0.0412991,-0.0109957,-0.0309868,-0.00265607,0.0205471,0.00671388,0.0130146,-0.00960796,0.0300179,-0.0327023,-0.00017661,-0.00576744,1.12521,0.186818,1.41088,-0.124742,-0.193779,-0.313603,0.154023,0.011691,0.0273225,0.19233,-0.140146,0.0815492,0.0262238,0.00505797,-0.121396,-0.0182482,0.0763616,-0.142091,0.0289959,0.339628,-0.261519,-0.159351,-0.0839301,-0.0567233,-0.285941,-0.105358,0.0901074,-0.209787,0.02903,-0.0147987,0.148078,0.128372,0.14947,0.0424756,0.0262509,0.176118
-210534,0.995402,0.0790953,6,63,0,210561,-3.17859,-2.56,-1.34912,-1.54172,-1.49933,0.5018,-0.916739,0.144773,0.993196,-0.549949,0.2377,0.486317,0.452149,-0.646035,-0.0871796,0.557365,-0.581885,0.319957,1.30103,-1.5312,-1.20018,-0.428518,0.662127,-1.63601,-0.707933,0.707462,-1.71587,0.644824,0.781587,1.19916,1.36793,0.74861,-0.728288,0.437632,0.034246,-0.0666442,-0.0205642,-0.0334799,-0.0342427,-0.0156959,-0.03574,0.0118503,0.0169961,0.00260506,-0.00291166,0.00202614,0.0379944,-0.0278789,-0.00405991,-0.00223774,0.96434,0.148743,1.40841,-0.204349,-0.233521,-0.227101,0.0760069,-0.138857,0.0219285,0.150438,-0.0832999,0.036004,0.0736617,0.0684863,-0.097854,-0.013205,0.0844233,-0.0881372,0.0484633,0.197066,-0.231929,-0.18179,-0.064907,0.100291,-0.247805,-0.10723,0.107158,-0.2599,0.0976705,0.118386,0.181634,0.207198,0.113391,-0.110313,0.0662874,0.151468
-210526,0.805038,0.0790953,6,63,0,210557,-3.16415,-2.56137,-1.40356,-0.903145,-1.73379,1.18481,-0.937207,-0.012424,1.04998,-0.339546,0.328247,0.244079,0.117657,-0.94607,-0.0633891,0.495418,-0.936376,0.0533706,1.82283,-1.01843,-0.930058,-0.729335,0.266738,-1.75464,-0.606788,0.509741,-1.64377,0.481147,0.638629,0.346629,0.695563,0.570613,-0.801417,0.560639,0.0343905,-0.075947,-0.0235918,-0.0183735,-0.0351418,-0.000421511,-0.0302282,0.0120747,0.0211323,0.00939708,0.0110854,-0.0136923,0.0332739,-0.0245649,-0.00743049,-0.00152979,1.28075,0.190699,1.41045,-0.236509,-0.152186,-0.292155,0.199649,-0.157926,-0.00209352,0.176928,-0.0572158,0.055312,0.041129,0.019826,-0.159419,-0.0106815,0.0834814,-0.157786,0.00899331,0.307159,-0.171613,-0.156721,-0.122898,0.0449471,-0.295669,-0.102248,0.0858949,-0.276987,0.0810765,0.107613,0.0584093,0.117207,0.0961522,-0.135044,0.0944716,0.168507
-210536,0.965906,0.0790953,6,63,0,210554,-3.17117,-2.54595,-1.06595,-1.32609,-2.55703,1.37128,-0.947697,0.498976,1.17608,-0.901293,0.100351,0.47008,0.788618,-0.296469,0.139662,0.76547,-0.897709,0.528029,2.26205,-2.01875,-1.23947,-0.439479,0.50043,-2.26017,-0.953183,1.36726,-2.12523,0.394098,0.63218,2.00677,1.45266,1.05228,-0.616788,-0.386807,0.0339648,-0.0686479,-0.0240798,-0.0247025,-0.0362058,0.00137853,-0.0271236,0.0275864,0.0320674,0.0130821,0.019511,-0.0088676,0.033474,-0.0236788,-0.0148887,-0.000864897,1.16324,0.136773,1.40445,-0.135177,-0.168167,-0.324266,0.173897,-0.120181,0.0632771,0.149143,-0.114296,0.0127258,0.0596126,0.100008,-0.0375963,0.017711,0.097072,-0.113842,0.0669614,0.286859,-0.256005,-0.157181,-0.055732,0.0634614,-0.286621,-0.120877,0.173388,-0.269508,0.049977,0.0801691,0.254486,0.184217,0.133444,-0.0782172,-0.0490525,0.126814
-210539,0.870702,0.0790953,6,63,0,210568,-3.17157,-2.54557,-0.750549,-1.31034,-2.69425,1.38317,-0.595397,0.582398,0.750688,-0.327525,0.0206373,0.532632,0.761402,-0.38402,0.197705,0.841113,-0.829833,0.768297,2.00084,-2.05376,-0.97173,-0.420844,0.298343,-2.47569,-0.923257,1.3125,-2.18592,0.598209,0.62294,1.76939,1.44627,1.25211,-0.301923,-0.697354,0.0339565,-0.071165,-0.026089,-0.0209853,-0.0384182,0.00309366,-0.0286782,0.0246575,0.0322676,0.0144022,0.0209519,-0.00932918,0.0352926,-0.0210543,-0.0112607,-0.00205086,1.20092,0.13774,1.40434,-0.094337,-0.164698,-0.338642,0.173851,-0.0748359,0.0732021,0.0943545,-0.0411669,0.00259392,0.066947,0.0957011,-0.0482678,0.0248497,0.10572,-0.104302,0.0965678,0.251487,-0.258138,-0.122137,-0.0528962,0.0374989,-0.311171,-0.116045,0.164969,-0.274749,0.0751893,0.0782978,0.222396,0.181782,0.157379,-0.0379489,-0.0876509,0.125691
-210546,0.962184,0.0790953,6,63,0,210570,-3.18869,-2.56082,-1.10243,-1.89383,-2.19066,2.33269,-0.513195,0.642992,0.717001,-0.394229,0.00894735,0.448393,0.69131,-0.286541,-0.0895745,1.04021,-1.08732,0.25604,2.42857,-1.29335,-1.05859,-0.219796,0.12016,-2.28371,-0.774335,1.7102,-1.65854,0.807577,0.631128,1.52276,1.3303,1.47345,-0.33845,-1.012,0.0343133,-0.066239,-0.0293422,-0.0186269,-0.0320141,0.00233978,-0.0207463,0.0227517,0.0308101,0.0118806,0.00954728,0.000493598,0.0388041,-0.0176378,-0.00919023,-0.00174875,1.28393,0.128205,1.40936,-0.124735,-0.214277,-0.247863,0.263933,-0.0580655,0.0727514,0.0811251,-0.0446051,0.00101235,0.0507335,0.0782184,-0.0324207,-0.0101349,0.117695,-0.123025,0.0289697,0.27478,-0.146337,-0.119774,-0.0248688,0.0135955,-0.258391,-0.0876122,0.193501,-0.187656,0.0913734,0.071409,0.172292,0.150517,0.166714,-0.0382939,-0.114502,0.113145
-210536,0.9967,0.0790953,6,63,0,210572,-3.16507,-2.56146,-0.766695,-1.88052,-2.08434,0.821964,-1.62956,0.286342,0.814375,-0.780238,-0.452198,0.522414,0.88136,-1.04723,-0.200141,0.642708,-0.893354,0.262279,2.82067,-2.43508,-1.24752,-1.37091,0.193613,-1.53592,-0.294313,1.22048,-2.20287,0.115655,0.457886,1.23925,1.52658,0.871159,-0.433365,-0.235033,0.0342794,-0.0708054,-0.0257279,-0.0176354,-0.0347548,-0.00241291,-0.0390972,0.00348283,0.0247677,0.00102468,0.0171829,-0.0122428,0.0363313,-0.0334948,-0.00345852,-0.00979632,0.620606,0.0985195,1.40888,-0.0958819,-0.235175,-0.260665,0.102794,-0.203791,0.0358095,0.101845,-0.0975756,-0.0565513,0.0653324,0.110222,-0.130965,-0.0250294,0.0803763,-0.111722,0.0328003,0.35275,-0.304528,-0.156013,-0.171444,0.0242131,-0.19208,-0.0368064,0.152632,-0.275488,0.0144636,0.0572626,0.154979,0.190912,0.108946,-0.0541961,-0.029393,0.125059
-210531,0.997869,0.0790953,6,63,0,210559,-3.139,-2.55621,-1.40816,-1.29322,-1.63165,1.40591,-0.571564,0.309371,0.945185,-0.09121,0.364428,-0.201543,-0.596576,-0.541612,-0.167164,0.224413,-1.00971,0.0692423,1.96976,-1.21364,-1.90669,0.192023,-0.0923216,-2.11731,-1.43267,0.91911,-1.61918,0.120696,0.467677,0.46533,0.286511,0.828403,-0.747772,0.59415,0.03419,-0.0747884,-0.0287338,-0.0174792,-0.0316898,-0.00335355,-0.0284304,0.0170548,0.0253649,0.0112272,0.0191269,-0.00173121,0.0339628,-0.0230024,-0.00569661,-0.00372195,0.651832,0.123838,1.40762,-0.215991,-0.198361,-0.250272,0.215646,-0.0876698,0.0474531,0.144978,-0.0139903,0.0558981,-0.0309138,-0.0915062,-0.0830756,-0.0256407,0.0344217,-0.154876,0.0106208,0.302133,-0.186156,-0.292459,0.0294536,-0.0141608,-0.324765,-0.219751,0.140978,-0.248359,0.018513,0.071735,0.071375,0.0439467,0.127065,-0.114698,0.0911342,0.153386
-210524,0.926456,0.0790953,6,63,0,210556,-3.19111,-2.55212,-0.725743,-1.23551,-1.86171,0.89305,-1.33293,0.300454,0.839408,-0.69434,0.237581,0.484178,0.995634,-0.646492,-0.0694907,0.618366,-0.664826,0.357695,2.07932,-1.31259,-0.968841,-1.03659,0.239206,-1.15184,-0.02365,1.00415,-1.52677,0.517682,0.462867,0.908955,1.3753,0.972039,-0.226048,0.0964962,0.0341014,-0.0655572,-0.0205408,-0.0183369,-0.0338241,-0.00571093,-0.0461036,0.00884804,0.0254396,-0.00129561,0.0112637,-0.0127836,0.0363072,-0.0314382,-0.00324137,-0.00999326,1.22397,0.182297,1.40637,-0.119585,-0.203583,-0.306766,0.147153,-0.219634,0.0495077,0.138314,-0.114411,0.0391476,0.0797809,0.164057,-0.106526,-0.0114504,0.101892,-0.109548,0.0589396,0.342623,-0.216283,-0.159642,-0.170805,0.0394154,-0.189796,-0.00389696,0.16546,-0.251576,0.0853016,0.0762695,0.149774,0.226617,0.160169,-0.0372472,0.0159003,0.164776
-210526,0.921086,0.0790953,6,63,0,210546,-3.17795,-2.55522,-1.15843,-1.26207,-1.31319,1.33548,-0.290095,0.500651,1.03475,0.0346383,0.332109,0.236729,-0.351943,-0.235102,0.0344971,0.367351,-0.688922,0.341681,1.76935,-1.06445,-1.63695,0.320598,0.048454,-1.73419,-0.891008,1.02527,-1.06232,0.258727,0.510024,0.747936,0.512814,0.790932,-0.361379,0.293915,0.0341368,-0.0798464,-0.0315635,-0.0182062,-0.0350568,-0.00297645,-0.0245952,0.0155856,0.0245952,0.0106485,0.0186723,-0.00140871,0.0333217,-0.0247952,-0.00533232,-0.00365144,0.562668,0.123517,1.40687,-0.190753,-0.207819,-0.216237,0.219907,-0.0477685,0.0824398,0.170388,0.00570372,0.0546867,0.038981,-0.0579527,-0.0387132,0.00568047,0.06049,-0.113441,0.056263,0.291351,-0.175278,-0.269549,0.0527913,0.00797869,-0.285561,-0.146718,0.168827,-0.174926,0.0426033,0.0839832,0.123159,0.0844427,0.130239,-0.0595066,0.0483975,0.164665
-210532,0.994505,0.0790953,5,31,0,210554,-3.18153,-2.56022,-1.20194,-1.24984,-1.05385,1.21871,-1.01186,0.436275,0.340547,-0.377003,0.379596,0.185358,-0.0404159,0.0911579,-0.0679868,0.628045,-0.709442,0.313169,1.93485,-1.3302,-0.918871,-0.0193519,0.0328346,-1.39726,-0.743563,1.34661,-1.53539,0.564584,0.618287,0.872399,1.06282,0.803823,-0.640244,-0.017374,0.0341011,-0.0790753,-0.0287162,-0.0331082,-0.0331415,-0.00142046,-0.0372793,0.0210883,0.0298786,0.00490628,0.0124603,-0.00863857,0.0454297,-0.0283295,0.00701926,-0.00889726,1.12988,0.176122,1.40637,-0.199149,-0.207086,-0.174613,0.201929,-0.167656,0.0722865,0.0564253,-0.0624657,0.0628954,0.030712,-0.00669651,0.015104,-0.0112647,0.104061,-0.117548,0.051889,0.320586,-0.220401,-0.152248,-0.00320642,0.00544037,-0.231513,-0.123201,0.22312,-0.254399,0.093546,0.102444,0.144548,0.176099,0.133186,-0.106082,-0.00287871,0.16569
-210536,0.941156,0.0790953,6,63,0,210561,-3.17931,-2.56239,-0.895702,-1.2769,-2.31928,1.17488,-0.773404,0.479482,1.59037,-0.0866537,0.337614,0.738369,0.884282,-0.904191,-0.121619,0.687779,-0.904598,0.471829,2.34595,-1.30296,-1.7695,-0.732483,0.450098,-1.81222,-0.701139,0.803523,-1.95243,0.206641,0.420213,0.736809,1.00386,0.997242,0.00493038,0.49939,0.0344932,-0.0677832,-0.0205242,-0.00421879,-0.0366482,-0.00718112,-0.0320257,0.00667215,0.0229927,-8.44534e-05,0.0200198,-0.00067797,0.0295455,-0.0288205,-0.0169899,-0.000596649,0.56606,0.102324,1.41189,-0.121818,-0.173662,-0.315428,0.159787,-0.105185,0.0652109,0.216295,-0.0117851,0.0459164,0.10042,0.120265,-0.122972,-0.0165406,0.0935397,-0.123028,0.06417,0.319056,-0.177206,-0.240656,-0.0996197,0.0612146,-0.246467,-0.0953567,0.109281,-0.265535,0.0281038,0.0571501,0.100208,0.136528,0.135627,0.000670545,0.0679183,0.136003
-210528,1,0.0790953,6,63,0,210553,-3.17727,-2.55819,-1.46992,-1.51458,-1.38163,1.39219,-1.3005,0.383201,0.642191,-0.541794,0.379465,0.0222591,-0.262759,-0.367384,0.043995,0.655834,-0.873276,0.322351,2.3584,-1.77751,-1.3078,-0.140021,-0.0152191,-1.83782,-0.657958,1.4715,-1.43855,0.609327,0.610031,1.24473,1.18366,1.02032,-0.738433,0.0559353,0.0341253,-0.0780069,-0.0235775,-0.030371,-0.0330499,-0.00194375,-0.0405692,0.0206386,0.0284516,0.0093539,0.0121179,-0.00928038,0.0390707,-0.0273218,0.0033067,-0.0117022,0.418406,0.0905129,1.40671,-0.205686,-0.211936,-0.193332,0.19481,-0.181979,0.0536214,0.0898619,-0.0758134,0.0530986,0.00311472,-0.036768,-0.0514082,0.00615622,0.091771,-0.122198,0.0451066,0.330012,-0.248728,-0.183,-0.0195931,-0.00212961,-0.257166,-0.0920681,0.205907,-0.201297,0.0852633,0.0853618,0.174175,0.16563,0.142773,-0.103329,0.00782704,0.13993
-210539,0.987207,0.0790953,5,31,0,210559,-3.16903,-2.55559,-1.70267,-1.35597,-1.88633,1.73457,-1.14182,0.233853,0.776509,-0.667856,0.893353,0.378929,-0.0859819,-1.15753,0.148686,0.45492,-0.879275,0.361202,1.90515,-0.920128,-1.43302,-0.561425,0.097489,-2.13625,-0.739871,0.666324,-1.50416,0.495604,0.826908,1.402,0.80917,1.19552,-0.422148,-0.118898,0.0340717,-0.0751755,-0.0329813,-0.0236614,-0.0280974,0.00140399,-0.0257421,0.00936386,0.0476144,0.00994909,0.017452,-0.00341502,0.0364718,-0.0226924,-0.0119493,0.00553525,0.643155,0.110636,1.40596,-0.234893,-0.187064,-0.260229,0.239293,-0.15752,0.0322613,0.107124,-0.0921344,0.123243,0.0522753,-0.0118617,-0.159688,0.020512,0.0627588,-0.121301,0.0498298,0.262826,-0.126937,-0.197693,-0.0774517,0.0134491,-0.294708,-0.102069,0.091923,-0.207508,0.0683712,0.114077,0.193414,0.111629,0.164929,-0.0582376,-0.0164026,0.137955
